Month,Hour,Day Type,Day Light Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,0,8,0,20.42,0.0,59.0,35.75,1608.0281365,43.75444966875
1,1,8,0,20.16,0.0,59.61,35.625,1582.0989627499998,47.83012713375
1,2,8,0,20.0,0.0,59.95,36.375,1534.2945555,45.388554021249995
1,3,8,0,19.78,0.0,60.31,35.775,1538.1027195,46.975620505
1,4,8,0,19.66,0.0,60.29,35.575,1580.3349335,43.348341415
1,5,8,0,19.58,0.0,60.25,36.375,1519.534037,47.62034703125
1,6,8,0,19.5,0.0,60.28,35.55,1490.412243,43.75972494375
1,7,8,0,19.42,0.0,60.27,37.7,1681.6981775,46.234883973749994
1,8,8,0,19.89,0.0,58.06,36.05,1488.8405105,45.8208628075
1,9,8,0,20.83,0.0,53.49,37.1,1572.2627942499998,46.40852844249999
1,10,8,0,20.96,0.0,52.04,36.725,1576.3453275,46.71748371499999
1,11,8,0,20.99,0.0,53.37,36.025,1670.8594007499998,45.48684997875
1,12,8,0,20.97,0.0,58.15,37.025,1636.7513052499999,46.02440050124999
1,13,8,0,20.99,0.0,61.12,37.475,1621.2363375,45.959954225
1,14,8,0,21.01,0.0,59.96,37.775,1587.1714845,47.431843871249995
1,15,8,0,21.02,0.0,59.54,38.425,1592.15346175,43.649911302499994
1,16,8,0,21.0,0.0,59.07,34.375,1669.4583437499998,44.964158147499994
1,17,8,0,21.02,0.0,56.67,33.975,1548.4082015,44.63436553875
1,18,8,0,20.91,0.0,55.98,33.725,1632.9618502499998,44.41948600375
1,19,8,0,20.67,0.0,56.92,33.2,1505.941419,44.3740307175
1,20,8,0,20.73,0.0,56.98,35.7,1690.4982909999999,43.769660045
1,21,8,0,20.76,0.0,57.28,40.3,1690.6290775,46.7714673625
1,22,8,0,20.73,0.0,57.7,38.625,1680.90189775,44.56174258625
1,23,8,0,20.6,0.0,58.18,37.05,1672.28040225,42.5990765225
1,0,8,0,20.52,0.0,58.46,38.1,1678.8093137499998,45.04425440625
1,1,8,0,20.44,0.0,58.79,35.525,1637.4616295,40.7040219
1,2,8,0,20.32,0.0,59.26,37.5,1623.46879775,44.172515212499995
1,3,8,0,20.23,0.0,59.67,37.55,1694.0541482499998,44.163547245
1,4,8,0,20.17,0.0,59.97,38.7,1663.3863024999998,43.3407801875
1,5,8,0,20.1,0.0,60.26,36.3,1635.87533575,41.576552385
1,6,8,0,19.99,0.0,60.82,38.85,1649.6126837499999,43.1712680175
1,7,8,0,20.17,0.0,60.44,35.95,1633.2220995,44.2221027975
1,8,8,0,20.9,0.0,58.18,36.575,1628.3665845,44.848277939999996
1,9,8,0,21.0,0.0,58.2,38.775,1651.84470275,41.69718034
1,10,8,0,20.97,0.0,57.61,38.175,1638.363721,43.74759181125
1,11,8,0,21.03,0.0,55.5,36.95,1669.91124275,41.352880725
1,12,8,0,21.01,0.0,51.16,37.425,1648.3087899999998,44.94745311
1,13,8,0,21.02,0.0,46.36,37.325,1589.39582575,41.43702136125
1,14,8,0,21.02,0.0,42.23,37.425,1655.0720052499998,43.44215338875
1,15,8,0,21.01,0.0,38.63,36.1,1665.2508485,39.39056634625
1,16,8,0,21.0,0.0,34.72,37.825,1595.1295165,45.46240787125
1,17,8,0,21.02,0.0,31.22,35.9,1658.2809517499998,38.23088505875
1,18,8,0,21.01,0.0,29.74,36.025,1652.6399235,40.73734405375
1,19,8,0,21.0,0.0,28.79,35.4,1688.45821575,40.655753133750004
1,20,8,0,20.99,0.0,27.61,36.625,1679.1586954999998,41.88295794125
1,21,8,0,20.76,0.0,27.21,38.125,1669.7823094999999,41.02097800625
1,22,8,0,20.34,0.0,27.39,38.175,1635.35589625,38.6679415925
1,23,8,0,19.92,0.0,27.22,39.975,1655.99668875,40.79695466125
1,0,8,0,19.4,0.0,27.35,36.875,1677.88692475,39.796586678749996
1,1,8,0,19.05,0.0,27.37,40.025,1644.2047237499999,42.029434743749995
1,2,8,0,18.75,0.0,27.12,38.75,1674.896397,41.53267968125
1,3,8,0,18.49,0.0,26.89,37.725,1641.23864125,39.85057032624999
1,4,8,0,18.18,0.0,26.77,37.575,1686.10070525,41.0618613875
1,5,8,0,17.94,0.0,26.5,38.2,1665.1569504999998,39.88538714125
1,6,8,0,17.78,0.0,26.14,38.975,1680.67156525,43.09310602625
1,7,8,0,18.3,0.0,24.88,36.8,1697.8765205,40.64379584375
1,8,8,0,20.95,0.0,20.28,38.45,1615.72133025,42.30489202
1,9,8,0,20.99,0.0,18.43,36.85,1661.00152275,39.54214258125
1,10,8,0,21.01,0.0,17.13,38.925,1634.798421,40.8564773475
1,11,8,0,21.01,0.0,16.37,40.125,1670.15357725,45.700234852499996
1,12,8,0,20.96,0.0,15.86,38.225,1589.4179765,41.82378694
1,13,8,0,20.99,0.0,15.95,38.25,1573.1681509999999,45.493883678749995
1,14,8,0,21.01,0.0,15.5,37.525,1650.1480964999998,39.14491437375
1,15,8,0,21.01,0.0,14.81,39.975,1593.693336,41.4423845575
1,16,8,0,21.0,0.0,14.96,39.525,1589.9526832499998,40.1091467225
1,17,8,0,20.99,0.0,16.8,35.1,1577.2306514999998,42.02169767375
1,18,8,0,21.01,0.0,17.98,35.6,1552.2120412499999,43.128450368749995
1,19,8,0,21.01,0.0,18.3,39.375,1671.3581015,45.59587232875
1,20,8,0,21.01,0.0,18.26,35.8,1558.7743112499998,41.533910578749996
1,21,8,0,20.67,0.0,18.87,38.75,1532.9129134999998,41.0270445725
1,22,8,0,20.25,0.0,19.55,38.0,1556.34443575,40.691888767500004
1,23,8,0,19.98,0.0,19.94,38.6,1681.3209969999998,39.98166091
1,0,8,0,19.46,0.0,20.5,37.525,1768.9975485,41.34830881999999
1,1,8,0,19.22,0.0,20.74,36.75,1685.00481675,38.93847527875
1,2,8,0,18.93,0.0,21.1,36.325,1774.5555335,39.1001624575
1,3,8,0,18.64,0.0,21.51,39.0,1715.419032,41.106437461249996
1,4,8,0,18.51,0.0,21.73,37.2,1718.024172,39.29482010499999
1,5,8,0,18.36,0.0,21.98,37.1,1882.24674375,38.9137694075
1,6,8,0,18.16,0.0,22.45,37.4,1787.793563,40.85449032725
1,7,8,0,18.68,0.0,22.11,38.225,1773.4347585,37.335609346374994
1,8,8,0,20.95,0.0,20.3,43.225,1975.4969004999998,39.146936562499995
1,9,8,0,20.99,0.0,23.93,39.825,1799.5211055,36.30759013075
1,10,8,0,21.01,0.0,28.82,46.725,2047.086536,40.5051440325
1,11,8,0,21.0,0.0,31.18,49.75,2237.2598145,40.7829751825
1,12,8,0,20.97,0.0,33.87,58.075,2429.0188572499997,45.29307154375
1,13,8,0,21.01,0.0,36.68,88.75,2597.2316527499997,49.08915943375
1,14,8,0,20.99,0.0,39.8,106.525,2962.9511252499997,57.02932752124999
1,15,8,0,20.98,0.0,42.19,111.575,2713.0773394999997,61.304322459999995
1,16,8,0,20.97,0.0,43.14,110.5,2910.50009075,60.319340696249995
1,17,8,0,21.0,0.0,44.64,108.925,2798.0524702499997,69.0095649675
1,18,8,0,21.01,0.0,45.66,116.4,2719.00659225,62.8213157075
1,19,8,0,20.78,0.0,47.05,111.35,2750.29121725,61.94043270375
1,20,8,0,20.75,0.0,47.67,112.55,2601.9518805,63.914880215
1,21,8,0,20.68,0.0,48.33,105.65,2668.12181875,63.6804821625
1,22,8,0,20.62,0.0,49.0,70.725,2804.97285875,57.172727079999994
1,23,8,0,20.56,0.0,49.41,54.625,2594.421508,50.613186381249996
1,0,8,0,20.42,0.0,49.84,49.975,2408.2208915,45.35901248125
1,1,8,0,20.19,0.0,50.55,48.5,2147.75092825,41.05148668
1,2,8,0,20.04,0.0,51.19,44.45,2255.2635205,41.2894015825
1,3,8,0,19.98,0.0,51.51,47.275,2284.6787457499995,41.36703604625
1,4,8,0,19.94,0.0,51.67,45.275,2145.9080034999997,39.500907514999994
1,5,8,0,19.87,0.0,51.91,45.75,2257.008223,38.38545061625
1,6,8,0,19.77,0.0,52.25,46.375,2251.43726525,39.81515564675
1,7,8,0,19.69,0.0,52.73,45.475,2219.705301,40.14106213625
1,8,8,0,20.12,0.0,51.96,45.825,2355.50537175,38.727798379499994
1,9,8,0,20.88,0.0,50.77,47.875,2411.2810485,43.614918644999996
1,10,8,0,20.93,0.0,53.46,52.775,2453.3671205,39.9097413275
1,11,8,0,21.16,0.0,56.13,54.875,2578.62237525,47.000150533749995
1,12,8,0,21.31,0.0,59.16,59.475,2822.28097825,49.07632293125
1,13,8,0,21.74,0.0,60.41,97.15,2850.8552692499998,56.53696852125
1,14,8,0,22.35,0.0,61.86,114.9,3107.15497875,63.89448248499999
1,15,8,0,22.68,0.0,64.36,121.05,2582.68275775,67.1554816475
1,16,8,0,22.33,0.0,69.25,122.525,2579.9075599999996,75.12343285
1,17,8,0,21.35,0.0,72.77,122.475,2484.6912815,76.39459828249998
1,18,8,0,21.27,0.0,70.08,117.125,2373.18361175,75.91780134375
1,19,8,0,21.03,0.0,68.37,114.2,2395.78108325,79.9181302975
1,20,8,0,20.87,0.01,65.18,115.75,2300.44319625,74.64865809999999
1,21,8,0,20.64,0.01,62.19,105.45,2369.1078737499997,72.7638023425
1,22,8,0,20.42,0.0,59.41,75.6,2614.038071,68.56802445
1,23,8,0,20.14,0.0,56.99,53.7,2406.07756375,56.886279647500004
1,0,8,0,19.79,0.0,55.36,46.925,2128.1788432499998,50.76080616
1,1,8,0,19.27,0.0,54.03,46.55,2146.4180002499997,46.50814321875
1,2,8,0,18.75,0.0,51.67,47.15,2058.2810485,47.058618165
1,3,8,0,18.36,0.0,48.79,43.375,1998.3664467499998,44.919669995
1,4,8,0,18.01,0.0,45.76,43.8,2148.903385,44.73090307125
1,5,8,0,17.77,0.0,42.85,47.125,2102.104057,44.79534934749999
1,6,8,0,17.65,0.0,40.59,44.075,2047.07462225,43.703015737499996
1,7,8,0,18.15,0.0,37.73,43.45,2194.18419525,43.102865285
1,8,8,0,20.92,0.0,29.83,43.3,2156.970847,44.101474842500004
1,9,8,0,20.99,0.0,24.82,47.525,2127.695851,42.94786012125
1,10,8,0,21.0,0.0,19.37,50.65,2327.2659894999997,43.118427346249995
1,11,8,0,21.01,0.0,16.92,57.7,2476.4557032499997,53.6360068775
1,12,8,0,20.97,0.0,15.08,63.65,2730.9640259999996,53.390442826249995
1,13,8,0,21.0,0.0,14.24,92.75,2843.54781625,58.775443546249996
1,14,8,0,21.0,0.0,13.56,109.725,2657.4489519999997,62.264246667500004
1,15,8,0,21.0,0.0,12.61,112.9,2224.58455525,67.552709855
1,16,8,0,20.99,0.0,11.66,112.8,1363.2236954999998,62.96919925
1,17,8,0,20.98,0.0,10.9,107.15,2694.7982935,80.31228126124999
1,18,8,0,21.0,0.0,10.64,104.325,1987.0298517499998,77.5927890775
1,19,8,0,21.01,0.0,10.59,106.3,1896.4376085000001,83.17640390125
1,20,8,0,21.01,0.0,10.46,109.0,1779.31106125,75.2818669425
1,21,8,0,20.25,0.0,10.91,102.625,1904.7301962499998,84.541908835
1,22,8,0,19.68,0.0,11.28,73.775,2083.0157585,69.72726613124999
1,23,8,0,19.29,0.0,11.42,50.45,2084.8386505,58.11357237625
1,0,8,0,18.95,0.0,11.51,45.625,1719.69130275,52.59818444249999
1,1,8,0,18.59,0.0,11.68,44.025,1846.5078765,51.62217064625
1,2,8,0,18.07,0.0,11.95,45.05,1969.4355375,48.399329306249996
1,3,8,0,17.78,0.0,12.03,43.525,1858.63492675,48.50676907374999
1,4,8,0,17.53,0.0,12.11,45.625,1987.2327385,47.222767138749994
1,5,8,0,17.22,0.0,12.2,42.25,2048.49721225,47.50182918625
1,6,8,0,16.98,0.0,12.23,43.125,1938.36244775,47.146011887499995
1,7,8,0,17.66,0.0,11.69,45.825,1993.4026489999999,47.439844705
1,8,8,0,20.85,0.0,9.45,42.625,1999.0090832499998,45.81092770625
1,9,8,0,21.01,0.0,9.27,47.825,1977.2089505,46.82905578125
1,10,8,0,20.99,0.0,9.34,49.3,2046.74139025,44.8393099725
1,11,8,0,21.0,0.0,9.5,55.625,2246.18691975,58.300492953749995
1,12,8,0,20.98,0.0,9.86,65.0,2576.092336,57.336963974999996
1,13,8,0,20.99,0.0,10.62,93.775,2592.6164425,64.66880493375
1,14,8,0,21.0,0.0,11.19,109.2,2402.21362575,68.4844992625
1,15,8,0,21.0,0.0,11.6,110.35,2183.1174687499997,73.2174759925
1,16,8,0,21.0,0.0,11.76,108.975,2169.69093725,84.0975548375
1,17,8,0,20.99,0.0,12.52,106.475,1884.4406387499998,92.57949366749999
1,18,8,0,21.0,0.0,13.32,103.575,1910.5004225,90.43324803375
1,19,8,0,21.01,0.0,13.62,105.0,1681.1177572499998,90.77719596374999
1,20,8,0,21.01,0.0,13.58,106.5,1657.7154457499998,89.38927111125
1,21,8,0,20.51,0.0,13.98,92.3,1830.2233687499997,84.51570830249999
1,22,8,0,19.92,0.0,14.69,70.8,2019.6369029999998,77.52095741625
1,23,8,0,19.56,0.0,15.11,56.975,2056.2479449999996,64.55881545
1,0,8,0,19.27,0.0,15.39,45.8,1752.2289895,54.52761627375
1,1,8,0,18.86,0.0,15.78,45.725,1963.9029684999998,55.202939394999994
1,2,8,0,18.38,0.0,16.26,43.4,1815.3815719999998,53.19596102125
1,3,8,0,18.13,0.0,16.49,43.45,1840.5719167499997,52.18864726
1,4,8,0,17.95,0.0,16.63,43.175,1907.3322474999998,50.95520004375
1,5,8,0,17.79,0.0,16.8,44.875,1856.7170777499998,51.149330163749994
1,6,8,0,17.61,0.0,17.03,43.6,2048.9004265,50.4469272975
1,7,8,0,18.2,0.0,16.55,43.275,1915.7916277499999,49.75349239875
1,8,8,0,20.94,0.0,13.91,41.2,1920.467201,49.01864659125
1,9,8,0,21.0,0.0,13.79,46.825,1948.9928662499997,47.68989274
1,10,8,0,21.01,0.0,14.86,53.45,2063.24431675,48.84227656375
1,11,8,0,20.99,0.0,16.95,53.75,2159.230047,59.666173730000004
1,12,8,0,21.01,0.0,19.55,65.375,2536.345595,63.189090296249994
1,13,8,0,21.02,0.0,22.64,84.775,2505.605649,64.100569895
1,14,8,0,21.01,0.0,25.81,102.375,2458.749841,67.71800180499999
1,15,8,0,21.01,0.0,27.29,107.1,2085.827933,72.88038592
1,16,8,0,21.02,0.0,27.55,102.525,1983.4069245,80.05546328999999
1,17,8,0,21.01,0.0,27.51,100.025,1874.2559709999998,82.7514805
1,18,8,0,21.02,0.0,27.1,101.625,2026.352022,82.05083605875
1,19,8,0,21.03,0.0,26.39,100.775,2206.08435475,78.96084372749999
1,20,8,0,21.02,0.0,25.44,99.35,2051.69203875,85.838923115
1,21,8,0,20.73,0.0,25.51,88.4,2068.379849,84.43956850000001
1,22,8,0,20.48,0.0,25.84,61.9,1957.2697455,71.52938799249999
1,23,8,0,20.24,0.0,26.23,47.475,1944.1951549999999,59.718135188750004
1,0,8,0,19.89,0.0,26.81,41.875,1716.590992,52.53461737875
1,1,8,0,19.56,0.0,27.44,43.55,1634.618391,53.071200767499995
1,2,8,0,19.3,0.0,28.04,39.85,1704.1821595,52.457686285
1,3,8,0,19.12,0.0,28.52,40.125,1719.0259859999999,50.923988
1,4,8,0,18.94,0.0,28.98,39.9,1831.9651589999996,52.33828922749999
1,5,8,0,18.73,0.0,29.54,41.35,1660.283962,50.849079095
1,6,8,0,18.55,0.0,30.02,42.025,1775.2042592499997,53.2347342925
1,7,8,0,19.0,0.0,29.37,41.175,1672.73559575,51.19575258375
1,8,8,0,21.0,0.0,26.08,40.7,1803.6016089999998,51.04593477375
1,9,8,0,20.96,0.0,27.82,40.55,1688.89293525,48.63021050875
1,10,8,0,20.98,0.0,30.77,41.525,1759.3045215,54.0953074875
1,11,8,0,21.16,0.0,34.63,41.25,1707.857066,55.808101358749994
1,12,8,0,21.18,0.0,38.64,42.425,1642.3972755,54.02171740125
1,13,8,0,21.4,0.0,41.14,40.825,1734.8358852499998,52.366775712499994
1,14,8,0,21.41,0.0,43.35,39.625,1664.9770087499999,55.65397540749999
1,15,8,0,21.29,0.0,44.31,36.825,1574.112426,53.28845417624999
1,16,8,0,21.05,0.0,45.54,37.1,1596.95938025,54.73968232875
1,17,8,0,20.97,0.0,46.89,36.925,1691.020378,55.02050280125
1,18,8,0,21.13,0.0,47.21,38.05,1615.7698677499998,55.510312084999995
1,19,8,0,21.08,0.0,47.88,38.2,1510.10267125,55.18983912875
1,20,8,0,21.02,0.0,48.16,39.6,1721.7227295,60.2825016925
1,21,8,0,21.14,0.0,47.79,40.4,1576.7225079999998,56.53397919875
1,22,8,0,20.99,0.0,48.25,43.85,1549.5709834999998,58.1417950975
1,23,8,0,20.79,0.0,48.86,42.6,1624.0281262499998,57.877855505
1,0,8,0,20.51,0.0,49.64,39.15,1565.36393875,50.74577162625
1,1,8,0,20.3,0.0,50.18,40.375,1653.8483307499998,51.2638915525
1,2,8,0,20.1,0.0,50.87,40.125,1559.3109594999999,52.488986249999996
1,3,8,0,19.95,0.0,51.61,40.925,1666.3830959999998,52.83944035249999
1,4,8,0,19.87,0.0,52.13,38.075,1547.39782725,54.17496414
1,5,8,0,19.8,0.0,52.58,41.025,1516.83455775,54.64578243375
1,6,8,0,19.74,0.0,53.0,39.075,1716.001835,52.60407516625
1,7,8,0,19.98,0.0,52.39,39.7,1548.683012,50.84872741
1,8,8,0,21.03,0.0,49.54,38.675,1549.687297,51.515961776249995
1,9,8,0,21.0,0.0,51.17,41.175,1716.2444342499998,54.597865352499994
1,10,8,0,20.97,0.0,54.37,39.15,1546.5654532499998,51.99029692
1,11,8,0,21.08,0.0,57.35,42.625,1524.36510675,59.3048173925
1,12,8,0,21.03,0.0,61.23,39.775,1542.456798,54.835780254999996
1,13,8,0,21.34,0.0,64.79,39.775,1525.858738,56.04381823
1,14,8,0,21.55,0.0,67.29,39.075,1464.97868125,56.68625880375
1,15,8,0,21.52,0.0,69.87,37.25,1546.0554564999998,55.019359825
1,16,8,0,21.34,0.0,72.32,36.875,1306.4988899999998,56.23258515375
1,17,8,0,21.21,0.0,73.81,34.05,1300.29235575,57.3754734825
1,18,8,0,21.47,0.0,72.91,36.225,1352.545269,57.10863248875
1,19,8,0,21.5,0.0,72.59,37.3,1330.8598612499998,64.59178591875
1,20,8,0,21.4,0.0,72.96,37.925,1310.3619455,60.18130433375
1,21,8,0,21.68,0.0,72.03,38.275,1314.8201589999999,58.8057763775
1,22,8,0,21.79,0.02,72.63,39.65,1326.1621372500001,57.16850686
1,23,8,0,21.8,0.04,74.15,37.85,1326.459275,55.3979487275
1,0,8,0,21.67,0.01,75.54,36.175,1570.5781017499999,48.7511022275
1,1,8,0,21.58,0.0,76.34,37.575,1485.4480039999999,53.5987282675
1,2,8,0,21.51,0.0,77.2,38.625,1600.9054789999998,52.308923529999994
1,3,8,0,21.45,0.0,78.13,38.85,1634.71290675,48.18655988125
1,4,8,0,21.41,0.0,79.2,36.725,1649.87655125,51.73594074375
1,5,8,0,21.37,0.0,80.19,38.825,1581.2361425,51.881010806249996
1,6,8,0,21.35,0.0,80.79,38.675,1599.256616,50.085219275
1,7,8,0,21.35,0.0,80.96,38.425,1645.18182775,47.4052037325
1,8,8,0,21.48,0.0,80.46,39.35,1668.3983729999998,49.70021212125
1,9,8,0,21.93,0.0,77.53,39.8,1685.1904064999999,46.9838851025
1,10,8,0,22.64,0.0,70.87,48.0,1779.4405239999999,49.43266775749999
1,11,8,0,23.48,0.0,64.42,55.25,2036.3972547499998,59.419818387499994
1,12,8,0,23.85,0.0,59.79,58.6,2339.36709425,61.886185292499995
1,13,8,0,23.82,0.0,50.81,90.125,2518.81923325,67.84953199499999
1,14,8,0,23.79,0.0,37.32,109.85,2465.22183125,75.44311451499999
1,15,8,0,23.56,0.0,27.35,114.075,2420.9633089999998,81.74355129
1,16,8,0,23.02,0.0,25.2,113.025,2210.7339825,79.44590526374999
1,17,8,0,22.09,0.0,26.23,114.425,2371.37166275,80.81580626
1,18,8,0,21.46,0.0,27.26,103.225,2225.60207775,86.42535785249999
1,19,8,0,21.68,0.0,27.02,105.475,2275.46032725,79.407307835
1,20,8,0,21.81,0.04,27.05,102.45,2293.24782075,79.64223341499999
1,21,8,0,21.75,0.06,27.41,95.275,2209.93593775,76.97127376124999
1,22,8,0,21.56,0.05,27.99,73.85,2236.263825,72.7282821575
1,23,8,0,21.34,0.04,28.51,57.7,2406.64977675,59.67813102
1,0,8,0,21.17,0.0,28.88,50.225,1800.58372375,56.487908463749996
1,1,8,0,20.83,0.0,29.52,48.0,1978.4663364999997,49.44752644875
1,2,8,0,20.51,0.0,30.13,49.9,1908.383305,51.719323627499996
1,3,8,0,20.24,0.0,30.65,47.9,2071.43727025,51.42593041625
1,4,8,0,20.01,0.0,31.1,49.3,1937.75775875,50.934098943749994
1,5,8,0,19.79,0.0,31.53,47.775,1920.3936887500001,48.3093858675
1,6,8,0,19.59,0.0,31.94,47.575,1963.9580364999997,48.681292754999994
1,7,8,0,19.5,0.0,32.17,48.175,1933.7662995,47.341197062499994
1,8,8,0,20.08,0.0,31.32,48.95,1989.0377157499997,49.12678972875
1,9,8,0,20.92,0.0,30.16,46.6,1978.0282634999999,45.132966947499995
1,10,8,0,21.31,0.0,28.94,53.25,2030.84862425,48.85599227875
1,11,8,0,21.99,0.0,26.97,53.65,2168.7862865,55.77214156749999
1,12,8,0,22.3,0.0,25.92,62.175,2540.24492125,59.77959214249999
1,13,8,0,22.42,0.0,26.32,89.0,2391.9818324999997,59.97635989999999
1,14,8,0,22.21,0.0,26.75,100.95,2459.328761,66.554627825
1,15,8,0,21.91,0.0,26.93,105.65,2288.6852957499996,73.61004437375
1,16,8,0,21.42,0.0,27.47,108.275,2313.0608282499998,78.00162289
1,17,8,0,21.01,0.0,28.89,107.175,2427.240355,77.56474219875
1,18,8,0,21.36,0.0,28.59,104.2,2346.0259979999996,79.031004885
1,19,8,0,21.22,0.0,29.4,104.775,2218.6743644999997,78.093412675
1,20,8,0,21.22,0.02,29.93,99.025,2096.85556475,81.92809799374999
1,21,8,0,21.15,0.03,30.63,100.925,2170.896697,84.33080991375
1,22,8,0,21.0,0.02,31.56,71.425,2209.1744285,72.4617049275
1,23,8,0,20.82,0.0,32.56,53.15,2096.805174,60.4513104925
1,0,8,0,20.67,0.0,33.5,45.85,1850.4911284999998,60.48357759125
1,1,8,0,20.53,0.0,34.58,43.875,1908.55406875,51.05200134
1,2,8,0,20.44,0.0,35.72,44.275,1958.7879985,49.745491564999995
1,3,8,0,20.36,0.0,36.94,43.325,1969.06462275,48.47063344
1,4,8,0,20.3,0.0,37.86,45.0,2102.5738117499995,50.950012689999994
1,5,8,0,20.25,0.0,38.48,43.2,1893.9169237499998,46.59333891
1,6,8,0,20.18,0.0,39.63,44.55,1919.28562175,46.3937576725
1,7,8,0,20.35,0.0,40.45,43.975,1994.65341625,47.332229094999995
1,8,8,0,20.95,0.0,42.51,45.025,2064.4917305,50.499152519999996
1,9,8,0,21.03,0.0,53.76,44.725,1987.8105994999999,45.83273217625
1,10,8,0,21.19,0.0,64.07,51.625,2122.74079,49.06418979874999
1,11,8,0,21.35,0.0,68.29,55.775,2291.2478992499996,59.89837375125
1,12,8,0,21.18,0.0,71.85,69.25,2657.13098725,57.531973307499996
1,13,8,0,21.38,0.0,73.56,91.6,2673.61855825,62.79362051374999
1,14,8,0,21.48,0.0,75.59,108.55,2568.87269175,67.65311592249999
1,15,8,0,21.51,0.0,75.36,110.725,2377.354395,76.29603856124999
1,16,8,0,21.61,0.0,74.98,109.75,2451.96085675,78.596322225
1,17,8,0,21.59,0.0,75.26,108.65,2406.22829475,75.43432238999999
1,18,8,0,21.79,0.0,74.05,108.125,2369.8353185,75.9469032775
1,19,8,0,21.76,0.0,72.73,108.15,2556.7367282499995,74.3312623875
1,20,8,0,21.44,0.0,71.72,110.325,2572.2060707499995,78.04971581375
1,21,8,0,21.57,0.0,69.63,97.8,2442.88134375,74.24958354625001
1,22,8,0,21.58,0.02,69.23,73.425,2531.8716729999996,66.38300554499999
1,23,8,0,21.31,0.0,69.24,53.05,2245.02705,57.435172011249996
1,0,8,0,21.03,0.0,67.99,49.475,2094.839317,57.30496064
1,1,8,0,20.71,0.0,67.03,46.4,2077.0419395,52.8999301725
1,2,8,0,20.43,0.0,65.72,45.6,2088.78669075,49.9978255525
1,3,8,0,20.2,0.0,64.21,45.425,2014.9182637499998,46.85525631375
1,4,8,0,20.01,0.0,63.21,46.975,2105.700421,50.55357577375
1,5,8,0,19.82,0.0,62.6,46.1,2068.49430925,46.4658530975
1,6,8,0,19.64,0.0,62.11,46.6,2085.4780217499997,48.4352890975
1,7,8,0,19.87,0.0,60.28,45.05,2097.3026392499996,46.58630521
1,8,8,0,21.04,0.0,52.94,47.45,2106.29778525,45.90755315999999
1,9,8,0,20.98,0.0,47.33,49.025,2097.6845852499996,49.41402845249999
1,10,8,0,21.07,0.0,40.36,56.85,2100.308346,44.83552935875
1,11,8,0,21.52,0.0,34.91,55.975,2299.3882557499996,59.013973897499994
1,12,8,0,21.58,0.0,31.42,68.35,2562.4903635,52.9477593325
1,13,8,0,21.9,0.0,27.93,86.95,2665.73165575,58.92526135625
1,14,8,0,22.08,0.0,25.78,103.6,2608.8893894999997,61.42222485625
1,15,8,0,22.12,0.0,25.38,107.65,2461.0011867499998,67.1931119425
1,16,8,0,21.8,0.0,25.1,112.875,2366.8196395,70.39256622999999
1,17,8,0,21.3,0.0,25.33,107.625,2239.51398425,73.11416852375
1,18,8,0,21.31,0.0,26.99,114.45,2287.436117,78.67167073625
1,19,8,0,21.12,0.0,29.56,109.0,2345.799372,76.59532249624999
1,20,8,0,21.0,0.0,32.1,106.05,2248.3598995,82.0317571475
1,21,8,0,21.15,0.0,32.86,104.325,2318.16697325,76.76782398875
1,22,8,0,21.08,0.0,33.18,70.675,2228.26705125,73.030555415
1,23,8,0,20.82,0.0,33.47,52.6,2083.76720725,59.11059935125
1,0,8,0,20.51,0.0,33.75,49.525,2000.780702,60.739780113749994
1,1,8,0,20.18,0.0,34.27,45.525,1887.1630629999997,54.55548731
1,2,8,0,19.91,0.0,34.81,44.0,2020.1750514999999,53.53691962875
1,3,8,0,19.69,0.0,35.34,45.175,1914.4489922499997,53.9229818375
1,4,8,0,19.53,0.0,35.9,43.425,1927.14216625,53.179431826249996
1,5,8,0,19.38,0.0,36.28,45.675,2042.09096825,54.76324522375
1,6,8,0,19.26,0.0,36.52,44.025,1868.2855055,51.52809490875
1,7,8,0,19.55,0.0,35.86,44.2,2018.8122067499999,51.61188385999999
1,8,8,0,21.06,0.0,32.47,43.325,1917.29611375,51.31295161
1,9,8,0,20.99,0.0,32.13,48.575,1903.59035925,53.8104426375
1,10,8,0,21.01,0.0,30.97,51.0,1795.1458469999998,53.98443879125
1,11,8,0,20.99,0.0,29.25,55.025,2128.777796,61.811012623749995
1,12,8,0,21.01,0.0,26.31,68.45,2219.7157145,65.2138287625
1,13,8,0,21.02,0.0,21.67,88.425,2188.7960915,75.70450439125
1,14,8,0,21.02,0.0,17.79,96.075,2169.9005310000002,77.59999862
1,15,8,0,21.02,0.0,16.02,103.6,2024.5795207499998,84.79415490125
1,16,8,0,21.01,0.0,15.91,103.1,1764.23143075,81.42448507374999
1,17,8,0,21.01,0.0,16.89,102.65,1745.7500274999998,92.70759492875
1,18,8,0,20.94,0.0,18.53,102.15,1680.2691452499998,103.34993471374999
1,19,8,0,21.0,0.0,19.29,103.95,1796.91675975,100.21281659249999
1,20,8,0,20.99,0.0,20.04,96.025,1754.6720142499998,99.57371702625
1,21,8,0,20.89,0.0,20.72,87.225,1750.2971969999999,93.9929156825
