Month,Hour,Day Type,Day Light Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,0,8,0,22.8,0.0,53.12,380.975,12342.8294425,3183.9493750624997
1,1,8,0,22.54,0.0,51.02,380.55,12146.8350175,3298.1045676374997
1,2,8,0,22.64,0.0,48.25,373.45,11849.250722499999,3248.2479436124995
1,3,8,0,22.47,0.0,47.55,366.0,11839.392315,3587.652982625
1,4,8,0,22.51,0.0,46.37,367.55,11967.9822725,3567.2534941999997
1,5,8,0,22.62,0.0,45.61,364.4,11254.87197,3515.2911562374998
1,6,8,0,22.62,0.0,45.76,367.95,11751.8844975,2946.0678826374997
1,7,8,0,22.77,0.0,45.54,369.42499999999995,11399.41841,3340.625921775
1,8,8,0,22.66,0.0,45.76,365.35,11447.7908825,3802.9809159999995
1,9,8,0,22.64,0.0,45.63,366.625,11359.1137525,3296.6327659125
1,10,8,0,22.64,0.0,45.89,367.525,11798.679942499999,2856.9368362375
1,11,8,0,22.84,0.0,46.38,372.375,12506.568492499999,3208.9875886375
1,12,8,0,22.93,0.0,47.9,374.7,12588.761895,3348.8949153374997
1,13,8,0,23.03,0.0,48.64,373.125,12493.038884999998,3429.3595641249995
1,14,8,0,22.97,0.0,49.23,378.65,12749.2542275,3629.844632075
1,15,8,0,23.03,0.0,49.57,380.375,12715.022934999999,3682.2738318749994
1,16,8,0,22.91,0.0,50.73,378.67499999999995,12571.2080875,3625.1953563749994
1,17,8,0,22.94,0.0,51.23,381.75,12674.929194999999,3529.9775218375
1,18,8,0,23.27,0.0,50.09,379.75,12546.288934999999,3469.908844625
1,19,8,0,23.07,0.0,50.85,383.0,11884.84283,2743.2344381
1,20,8,0,22.99,0.0,51.65,388.275,13018.578225,3568.55121185
1,21,8,0,23.21,0.0,51.26,379.35,13671.458784999999,3867.1924425125
1,22,8,0,23.1,0.0,52.02,381.1,13611.385245,3463.9785563124997
1,23,8,0,22.97,0.0,52.85,383.5,13444.27328,3580.144507875
1,0,8,0,22.94,0.0,53.49,383.625,13768.346694999998,4063.658630125
1,1,8,0,22.86,0.0,54.85,375.95,13714.072945,3824.22269
1,2,8,0,22.79,0.0,55.95,375.70000000000005,13447.4070375,3741.55913075
1,3,8,0,22.82,0.0,56.1,375.15,13758.274722499998,3679.69773925
1,4,8,0,22.85,0.0,55.98,375.925,14023.509215,3633.3368641249995
1,5,8,0,22.82,0.0,56.15,371.725,13445.799122499999,3623.5749677374997
1,6,8,0,22.78,0.0,56.74,373.0,13802.779197499998,3646.7976075
1,7,8,0,22.85,0.0,56.97,372.35,13483.21624,3739.070959375
1,8,8,0,22.85,0.0,56.54,374.05,13322.9551225,3792.3688211249996
1,9,8,0,22.82,0.0,55.66,374.0,13292.3006025,3629.09026775
1,10,8,0,22.81,0.0,54.05,366.775,13563.8440875,3627.3582191249993
1,11,8,0,22.87,0.0,51.55,371.57500000000005,14023.142977499998,3768.858678875
1,12,8,0,22.81,0.0,48.66,374.925,14502.857622499998,3808.6254602499994
1,13,8,0,22.96,0.0,44.7,373.775,14263.182977499999,3875.4631945
1,14,8,0,22.93,0.0,41.36,379.3,13856.4863825,3821.980698125
1,15,8,0,22.84,0.0,39.23,376.2,13783.2229975,4115.198066875
1,16,8,0,22.75,0.0,36.91,383.225,13492.0280025,4331.0007749999995
1,17,8,0,22.76,0.0,35.18,387.25,13480.2448625,5109.253303625
1,18,8,0,22.76,0.0,33.91,387.775,13366.2770475,4871.59337275
1,19,8,0,22.81,0.0,32.54,376.75,13321.696677499998,4907.6586695
1,20,8,0,22.82,0.0,30.89,378.45000000000005,13211.2059125,4208.7199005
1,21,8,0,22.75,0.0,29.43,381.7,13295.7794175,4245.523735749999
1,22,8,0,22.43,0.0,28.96,384.075,13307.7108175,4576.292270374999
1,23,8,0,22.3,0.0,27.39,379.625,12995.884737499999,4631.7266185
1,0,8,0,22.31,0.0,25.87,382.275,12908.593132499998,4461.5814155
1,1,8,0,22.16,0.0,25.13,380.15,12884.957134999999,5115.2231565
1,2,8,0,22.16,0.0,24.02,376.525,12681.56383,5049.642696125
1,3,8,0,22.17,0.0,23.31,365.79999999999995,12676.6103575,4707.488359625
1,4,8,0,22.11,0.0,22.97,365.525,12491.024137499999,4797.5109275
1,5,8,0,22.09,0.0,22.49,366.5,12027.9657975,4315.869527875
1,6,8,0,22.09,0.0,22.05,367.35,12466.154405,4679.60853125
1,7,8,0,22.11,0.0,21.5,365.775,12208.707975,4604.849092375
1,8,8,0,22.11,0.0,20.46,366.075,11912.24269,4620.173766249999
1,9,8,0,22.12,0.0,19.3,361.45000000000005,12113.793334999998,4783.663330625
1,10,8,0,22.15,0.0,18.45,364.975,11785.4089075,4649.495503125
1,11,8,0,22.2,0.0,17.84,376.92499999999995,12527.5825825,4639.639531
1,12,8,0,22.27,0.0,17.46,380.29999999999995,12770.129765,4736.3441138749995
1,13,8,0,22.34,0.0,17.15,377.15,12548.173955,4859.56574575
1,14,8,0,22.48,0.0,16.56,382.1,12715.2479725,3999.502494
1,15,8,0,22.45,0.0,16.14,381.025,12906.9163825,4252.540730712501
1,16,8,0,22.36,0.0,16.38,386.70000000000005,12752.832765,4531.37330375
1,17,8,0,22.44,0.0,17.34,382.1,12367.974514999998,3665.2302975625003
1,18,8,0,22.44,0.0,19.0,382.775,12131.84046,4774.220588374999
1,19,8,0,22.44,0.0,20.05,389.85,11983.27688,4579.562940875
1,20,8,0,22.4,0.0,20.72,387.20000000000005,11947.441202499998,4240.7496118750005
1,21,8,0,22.32,0.0,21.54,385.025,12275.910349999998,4239.633011999999
1,22,8,0,22.31,0.0,22.03,384.275,12354.5243325,4218.487951374999
1,23,8,0,22.25,0.0,22.17,395.275,12917.247809999999,4337.972930125
1,0,8,0,22.13,0.0,22.21,389.05,13958.365712499999,4385.643831875
1,1,8,0,22.1,0.0,22.22,383.95,13869.006409999998,4357.04304925
1,2,8,0,22.11,0.0,22.39,377.85,13820.782197499999,4581.2246525
1,3,8,0,22.12,0.0,22.74,376.65,13819.0295525,4776.5856699999995
1,4,8,0,22.11,0.0,23.37,376.29999999999995,14118.215584999998,4734.01420075
1,5,8,0,22.1,0.0,24.4,380.45000000000005,14170.9723175,4383.2259975
1,6,8,0,22.11,0.0,25.5,382.45,15254.557884999998,4466.69843225
1,7,8,0,22.21,0.0,26.77,378.35,15869.901307499998,4339.775315749999
1,8,8,0,22.3,0.0,28.07,378.925,16763.246349999998,4443.232250624999
1,9,8,0,22.36,0.0,29.32,381.025,17303.739652499997,4611.69815775
1,10,8,0,22.41,0.0,30.09,369.275,14771.421787499998,4523.416430625
1,11,8,0,22.51,0.0,30.95,374.92499999999995,16006.405524999998,4668.6535435
1,12,8,0,22.7,0.0,31.66,371.25,14884.7224325,4633.265240375
1,13,8,0,22.88,0.0,32.65,397.4,16862.2019575,4590.377254625
1,14,8,0,22.71,0.0,34.32,430.875,16929.6655525,4933.780072875
1,15,8,0,22.97,0.0,35.22,441.35,17519.518845,4935.8901828749995
1,16,8,0,22.82,0.0,37.09,442.25,17656.4413675,4812.54546125
1,17,8,0,23.11,0.0,38.76,443.85,17788.688404999997,4981.407014
1,18,8,0,23.02,0.0,41.23,442.25,17753.2525,4885.898160125
1,19,8,0,23.1,0.0,42.82,445.725,17806.36841,4673.62988625
1,20,8,0,22.98,0.0,44.32,446.75,17997.265515,4702.2746295
1,21,8,0,22.88,0.0,45.94,431.925,18730.308845,5120.885284999999
1,22,8,0,22.96,0.0,46.83,419.5,19321.606789999998,4978.092382874999
1,23,8,0,22.83,0.0,47.87,417.375,19120.872457499998,5048.218371874999
1,0,8,0,22.63,0.0,48.84,405.075,18267.8055975,4688.198437375
1,1,8,0,22.6,0.0,49.51,400.35,17634.317092499998,4924.38129125
1,2,8,0,22.74,0.0,50.04,392.125,16817.904870000002,4920.679806624999
1,3,8,0,22.73,0.0,50.91,388.67499999999995,17421.393669999998,4975.683340625
1,4,8,0,22.55,0.0,52.01,388.65,17352.3512825,4715.506777625
1,5,8,0,22.61,0.0,52.56,384.32500000000005,16986.72712,4704.7364245
1,6,8,0,22.64,0.0,53.25,390.45,17062.71743,4897.23120925
1,7,8,0,22.68,0.0,53.59,391.65,17131.600085000002,4863.935431874999
1,8,8,0,22.79,0.0,52.93,393.45000000000005,16962.641929999998,4934.05262875
1,9,8,0,22.69,0.0,53.07,395.07500000000005,17449.6610275,5238.43599625
1,10,8,0,22.76,0.0,52.84,396.57500000000005,17808.523474999998,5248.00182825
1,11,8,0,22.74,0.0,53.27,401.67499999999995,17694.64391,5126.512245
1,12,8,0,23.1,0.0,52.2,410.95000000000005,17662.902149999998,4979.20898275
1,13,8,0,23.39,0.0,51.24,419.15,18721.8765575,4941.3500925
1,14,8,0,23.57,0.0,51.0,435.9,18174.458277499998,5232.6156095
1,15,8,0,23.59,0.0,51.46,451.425,17162.5202375,5314.0658555
1,16,8,0,23.54,0.0,53.15,443.975,16737.252312499997,5142.188603875
1,17,8,0,23.53,0.0,54.83,477.15,15889.741672499998,4751.818253875
1,18,8,0,23.41,0.0,55.68,541.625,14873.0293075,5432.170470624999
1,19,8,0,23.4,0.0,54.02,535.95,14561.59947,5366.13281975
1,20,8,0,23.2,0.0,50.71,535.925,14573.187577499997,5465.30798975
1,21,8,0,22.98,0.0,46.84,530.025,14481.232842500001,5602.3860106249995
1,22,8,0,22.89,0.0,42.46,513.175,15169.654325,5087.220238374999
1,23,8,0,22.63,0.0,38.99,498.0,15232.7257175,5222.671716125
1,0,8,0,22.57,0.0,35.44,489.675,15040.709602499997,5417.09197625
1,1,8,0,22.32,0.0,32.57,483.45,14485.0222975,5283.8209455
1,2,8,0,22.19,0.0,29.5,482.925,13865.848825,5712.094146375
1,3,8,0,22.11,0.0,26.94,479.05,13346.1984075,5824.017897625
1,4,8,0,22.08,0.0,24.82,481.85,13196.387854999999,5846.895006874999
1,5,8,0,22.08,0.0,23.14,486.525,13072.785787499999,5598.499891375
1,6,8,0,22.09,0.0,22.09,480.5,13362.702039999998,5451.952751874999
1,7,8,0,22.11,0.0,21.32,476.95000000000005,13523.64886,5737.942993874999
1,8,8,0,22.09,0.0,20.45,478.45,13515.279229999998,5390.18807375
1,9,8,0,22.1,0.0,19.45,482.32500000000005,13399.4008025,5484.4924065
1,10,8,0,22.11,0.0,18.07,495.575,13906.615029999999,5645.150906624999
1,11,8,0,22.11,0.0,16.99,495.15,14649.0772825,5534.264626124999
1,12,8,0,22.16,0.0,15.96,498.1,14473.715707500001,5442.773773375
1,13,8,0,22.2,0.0,15.36,513.4,14479.6549325,5313.41523825
1,14,8,0,22.18,0.0,14.83,519.9749999999999,13739.284204999998,5723.418403375
1,15,8,0,22.16,0.0,14.28,533.875,12510.712712499999,5641.11532125
1,16,8,0,22.12,0.0,13.93,532.7,11515.2483,5698.431184125
1,17,8,0,22.12,0.0,14.05,555.2,10961.5139675,6334.673309749999
1,18,8,0,22.13,0.0,14.54,532.65,10425.359035,5925.34713825
1,19,8,0,22.15,0.0,14.77,537.35,10391.13745,5637.026983125
1,20,8,0,22.14,0.0,14.69,533.325,9924.843864999999,5464.1298449999995
1,21,8,0,22.1,0.0,14.6,524.475,10117.242985,5733.318336125
1,22,8,0,22.1,0.0,14.3,511.65,10669.3411625,5292.586694125
1,23,8,0,22.09,0.0,13.96,505.2,10957.094407499999,5807.70850575
1,0,8,0,22.06,0.0,13.71,490.45,9848.699117499998,5641.493382625
1,1,8,0,22.06,0.0,13.57,484.825,10025.0579175,5845.312424375
1,2,8,0,22.05,0.0,13.42,480.79999999999995,9684.832105,6073.274641375
1,3,8,0,22.04,0.0,13.27,473.65,9525.9459225,6158.443956249999
1,4,8,0,22.04,0.0,13.17,472.25,10280.57432,5883.197690999999
1,5,8,0,22.03,0.0,13.03,470.125,9881.6904975,6089.487319874999
1,6,8,0,22.04,0.0,12.98,471.025,10438.631834999998,5652.9319372499995
1,7,8,0,22.05,0.0,13.02,478.15,11690.2718775,4769.762981
1,8,8,0,22.08,0.0,12.8,480.625,12188.448422499998,4589.75301375
1,9,8,0,22.08,0.0,12.47,485.97499999999997,12785.972404999999,4441.58108955
1,10,8,0,22.12,0.0,12.1,491.8,13638.067632499999,4708.754425624999
1,11,8,0,22.1,0.0,11.83,494.05,14032.989029999999,4910.709536875
1,12,8,0,22.1,0.0,11.73,496.70000000000005,14140.1395325,5361.930184
1,13,8,0,22.1,0.0,11.75,508.35,14627.465739999998,4567.763909124999
1,14,8,0,22.18,0.0,11.82,484.85,13488.543892499998,4678.192999125
1,15,8,0,22.19,0.0,12.1,518.825,9602.6845925,5718.864082624999
1,16,8,0,22.15,0.0,12.57,529.0,9907.2353425,5382.27516125
1,17,8,0,22.11,0.0,13.77,534.05,9719.799402499999,5415.078579625
1,18,8,0,22.11,0.0,15.18,536.9,8916.091649999998,5857.041119125
1,19,8,0,22.14,0.0,16.17,535.525,8033.57047,5981.106795
1,20,8,0,22.16,0.0,16.68,534.8,8687.942454999999,5740.6597605
1,21,8,0,22.19,0.0,16.95,517.175,9459.800782499999,5755.105221875
1,22,8,0,22.14,0.0,17.43,501.40000000000003,10426.386265000001,6171.5442225
1,23,8,0,22.1,0.0,17.78,489.375,11246.931234999998,5535.179007125
1,0,8,0,22.1,0.0,18.05,484.55,11821.09456,5886.371648124999
1,1,8,0,22.09,0.0,18.15,417.875,11899.024605,5499.8522488749995
1,2,8,0,22.08,0.0,18.18,389.15,11821.759082499999,5096.056323999999
1,3,8,0,22.06,0.0,18.06,384.725,11706.328964999999,4992.019108875
1,4,8,0,22.06,0.0,17.9,381.65,11823.720879999999,4566.8319438749995
1,5,8,0,22.07,0.0,18.02,382.175,11895.96939,4179.292658124999
1,6,8,0,22.09,0.0,18.41,384.425,12810.416772499999,3915.942138
1,7,8,0,22.13,0.0,18.75,362.15,10724.948369999998,4718.9093299999995
1,8,8,0,22.14,0.0,18.49,359.175,9538.956619999999,4503.229711625
1,9,8,0,22.17,0.0,17.77,366.475,9835.6469425,4175.925274249999
1,10,8,0,22.34,0.0,17.47,371.925,10132.71321,4103.882602
1,11,8,0,22.5,0.0,17.96,377.0,10968.6428025,4267.398542749999
1,12,8,0,22.55,0.0,19.16,374.275,10931.0306525,4460.412062875
1,13,8,0,22.62,0.0,20.66,384.575,10494.798547499999,4363.3909635
1,14,8,0,22.62,0.0,22.36,397.95000000000005,10150.8988875,4242.376155
1,15,8,0,22.62,0.0,23.48,439.825,8969.89944,4498.903986125
1,16,8,0,22.58,0.0,24.89,445.075,9165.899159999999,3786.003322625
1,17,8,0,22.59,0.0,26.5,453.975,9208.2600425,4494.745311
1,18,8,0,22.66,0.0,27.6,454.04999999999995,9815.5533,4497.7785941249995
1,19,8,0,22.63,0.0,28.2,454.42499999999995,10162.285785,4708.9566445
1,20,8,0,22.64,0.0,28.0,454.125,9837.430475,5004.77648225
1,21,8,0,22.71,0.0,27.52,444.825,9791.600485,4891.88559725
1,22,8,0,22.66,0.0,27.28,433.725,9685.036845,4900.369997875
1,23,8,0,22.58,0.0,27.33,424.725,9590.3966625,4139.4379555
1,0,8,0,22.45,0.0,27.93,417.67499999999995,9065.25533,4412.11692025
1,1,8,0,22.3,0.0,29.18,409.07500000000005,8496.95357,4009.8772015
1,2,8,0,22.3,0.0,30.08,403.29999999999995,7890.6946025,3955.656166625
1,3,8,0,22.28,0.0,30.78,393.625,8133.933665,4416.398685125
1,4,8,0,22.27,0.0,31.24,389.5,8062.391154999999,4340.5314385
1,5,8,0,22.25,0.0,31.53,390.15,7811.535234999999,3506.2106495374996
1,6,8,0,22.27,0.0,31.55,391.325,7540.5389,3904.9027458499995
1,7,8,0,22.32,0.0,31.41,387.04999999999995,7647.073417499999,3761.7010099124996
1,8,8,0,22.51,0.0,30.72,387.92499999999995,7785.0434675,3549.6648481374996
1,9,8,0,22.62,0.0,30.69,385.725,7758.479334999999,3576.0464984125
1,10,8,0,22.82,0.0,31.15,386.75,7962.329774999999,3802.813865625
1,11,8,0,23.01,0.0,32.11,398.2,8423.79079,3838.685735625
1,12,8,0,23.08,0.0,33.28,397.15,8460.352765,4172.39084
1,13,8,0,23.37,0.0,34.15,397.775,8543.1021425,4273.966260125
1,14,8,0,23.3,0.0,35.85,398.375,8308.1727,3458.8624187749997
1,15,8,0,23.33,0.0,37.23,395.45000000000005,8423.9522875,3379.6515270124996
1,16,8,0,23.38,0.0,38.31,394.65,7806.0840325,3860.3257928874996
1,17,8,0,23.35,0.0,40.17,401.425,7407.994459999999,3746.7526389874997
1,18,8,0,23.3,0.0,41.85,400.15,7103.050115,3765.6143847499993
1,19,8,0,23.19,0.0,43.51,396.625,7050.9534925,3572.7318672875
1,20,8,0,23.16,0.0,44.24,401.55,7153.3640875,3807.368186375
1,21,8,0,23.16,0.0,44.46,400.075,6839.30087,3720.8888448749994
1,22,8,0,23.21,0.0,44.19,407.9,7034.2504149999995,3802.7611128749995
1,23,8,0,23.1,0.0,44.63,399.85,6984.198544999999,3967.7277542499996
1,0,8,0,22.82,0.0,45.78,396.8,7038.0566375,4208.306670624999
1,1,8,0,22.83,0.0,46.1,390.8,6895.4216925,3871.7792941249995
1,2,8,0,22.74,0.0,47.3,386.525,6467.60952,3737.804893375
1,3,8,0,22.77,0.0,48.46,382.275,6467.3624199999995,3752.2151862499995
1,4,8,0,22.75,0.0,49.48,384.875,6263.388429999999,3071.273897125
1,5,8,0,22.74,0.0,50.27,378.4,6293.23458,3921.402047625
1,6,8,0,22.72,0.0,50.83,378.29999999999995,6430.851629999999,4094.4134833749995
1,7,8,0,22.73,0.0,50.91,378.175,6707.509202499999,4026.432772875
1,8,8,0,22.76,0.0,50.52,379.775,6395.5278025,3074.4540087375
1,9,8,0,22.72,0.0,50.65,382.875,6574.178454999999,3703.64748775
1,10,8,0,22.86,0.0,50.66,375.04999999999995,6629.451195,3557.495993875
1,11,8,0,23.09,0.0,50.33,387.375,6633.1938775,3558.2160689125
1,12,8,0,23.28,0.0,50.38,389.375,6869.2996925,3434.6111003875
1,13,8,0,23.29,0.0,51.84,389.6,6651.101567499999,3593.304560575
1,14,8,0,23.33,0.0,53.28,390.67499999999995,6094.6994374999995,3543.0162432125
1,15,8,0,23.36,0.0,54.67,394.125,6303.74339,4024.2523258749993
1,16,8,0,23.37,0.0,55.94,394.425,6545.1530299999995,4617.553713
1,17,8,0,23.29,0.0,58.26,397.0,6327.610602499999,4408.134087625
1,18,8,0,23.54,0.0,57.71,400.275,5634.566585,4339.511552
1,19,8,0,23.54,0.0,57.22,409.35,5551.35919,4424.548984999999
1,20,8,0,23.57,0.0,56.63,405.925,5479.17069,4218.646209625
1,21,8,0,23.56,0.0,56.8,407.95000000000005,5607.2329125,4270.546123499999
1,22,8,0,23.59,0.0,57.52,410.125,6602.431692499999,4259.60872
1,23,8,0,23.6,0.0,58.27,403.29999999999995,7739.493229999999,4480.880129875
1,0,8,0,23.5,0.0,60.77,405.25,9308.914462499999,4400.405809749999
1,1,8,0,23.45,0.0,63.65,395.375,9727.929875,4622.74106675
1,2,8,0,23.52,0.0,64.82,395.825,8885.762772499998,4004.0743989999996
1,3,8,0,23.41,0.0,67.01,389.05,9248.29642,3761.5612151249998
1,4,8,0,23.51,0.0,67.49,387.525,9760.317625,3675.211997075
1,5,8,0,23.56,0.0,66.04,379.725,10344.30494,3824.7502174999995
1,6,8,0,23.56,0.0,64.82,381.875,11082.0334625,3693.5180805375003
1,7,8,0,23.51,0.0,65.1,375.625,11479.039325,3470.890045775
1,8,8,0,23.53,0.0,64.69,377.225,11453.822769999999,3140.59980275
1,9,8,0,23.54,0.0,63.3,383.525,11623.2689475,3464.9386563625
1,10,8,0,23.59,0.0,59.86,393.075,12007.259699999999,3830.3859696249997
1,11,8,0,23.61,0.0,56.2,371.4,10955.9330375,3800.0267619999995
1,12,8,0,23.61,0.0,53.6,379.15,10633.4392975,3369.5528922374997
1,13,8,0,23.61,0.0,48.7,407.175,12045.9705625,1329.71667685875
1,14,8,0,23.61,0.0,43.48,434.55,12973.5204225,284.84084749874995
1,15,8,0,23.61,0.0,38.04,446.07500000000005,12389.1042125,283.484486375
1,16,8,0,23.61,0.0,35.4,459.925,12752.2282525,267.9359649975
1,17,8,0,23.61,0.0,34.36,455.675,12730.5169875,240.93051345375
1,18,8,0,23.59,0.0,33.86,457.9,12231.797704999999,224.94643020374997
1,19,8,0,23.6,0.0,33.22,455.575,12403.661049999999,281.14200051125
1,20,8,0,23.6,0.0,32.73,459.2,13015.778934999998,310.5042690825
1,21,8,0,23.56,0.0,32.46,440.42499999999995,13371.7820825,244.4240643225
1,22,8,0,23.48,0.0,32.6,434.375,13480.178675,278.68741505375
1,23,8,0,23.29,0.0,32.8,420.0,13270.220452499998,277.1184603475
1,0,8,0,22.94,0.0,33.42,411.95,12735.835814999999,263.6148114025
1,1,8,0,22.85,0.0,33.36,404.25,12830.164475,285.5603070875
1,2,8,0,22.68,0.0,33.54,402.725,12580.6720175,272.18229760875
1,3,8,0,22.59,0.0,33.6,402.17499999999995,12681.911535,266.29315644124995
1,4,8,0,22.47,0.0,33.79,400.5,12552.011064999999,285.08333430625
1,5,8,0,22.39,0.0,33.84,405.35,12548.166895,280.90628363999997
1,6,8,0,22.34,0.0,33.84,401.65,12585.068632499999,263.50297557249996
1,7,8,0,22.51,0.0,33.71,400.125,12928.884455,275.09917299874996
1,8,8,0,22.67,0.0,33.63,398.675,12820.252235,270.23150091375
1,9,8,0,22.76,0.0,33.32,395.625,12817.181135,284.31657308499996
1,10,8,0,22.88,0.0,32.28,409.32500000000005,13368.704805,283.19707180874997
1,11,8,0,23.11,0.0,31.11,414.05,13537.396444999998,281.88115446
1,12,8,0,23.27,0.0,30.18,407.025,13222.979345,283.3464500125
1,13,8,0,23.42,0.0,29.28,419.025,13063.9590225,265.53035167625
1,14,8,0,23.5,0.0,28.58,437.575,12437.2640025,288.9769268625
1,15,8,0,23.53,0.0,28.0,441.725,11629.971534999999,298.5385386425
1,16,8,0,23.5,0.0,27.9,462.5,11823.380234999999,294.82026105875
1,17,8,0,23.52,0.0,28.71,458.25,12311.393909999999,296.52953808
1,18,8,0,23.52,0.0,29.89,458.34999999999997,12710.410989999998,231.51010320124996
1,19,8,0,23.45,0.0,31.13,460.625,12276.305709999999,335.52313998249997
1,20,8,0,23.53,0.0,31.98,459.59999999999997,11770.749699999998,341.6435140375
1,21,8,0,23.43,0.0,33.47,449.025,12101.824869999999,324.01776520749996
1,22,8,0,23.45,0.0,35.11,430.225,12765.7428575,322.20957677999996
1,23,8,0,23.39,0.0,36.68,419.825,12263.280009999999,267.39595268
1,0,8,0,23.14,0.0,39.05,418.6,12234.259879999998,278.61022019625
1,1,8,0,23.2,0.0,41.16,412.35,12431.7977975,281.04836438
1,2,8,0,23.01,0.0,44.48,411.75,12238.789752499999,271.03070507625
1,3,8,0,23.05,0.0,46.85,401.65,12296.403765,309.3852074125
1,4,8,0,23.09,0.0,48.63,398.425,12250.3540325,286.3487848575
1,5,8,0,23.04,0.0,50.61,395.55,12351.898895,262.60389287
1,6,8,0,22.93,0.0,52.87,395.95000000000005,12209.239239999999,290.1796895625
1,7,8,0,23.03,0.0,54.31,395.95,12777.5048175,278.1095086775
1,8,8,0,22.99,0.0,56.41,400.0,12693.84117,280.42649737875
1,9,8,0,23.1,0.0,57.92,402.42499999999995,12992.939835,280.52866187125
1,10,8,0,23.09,0.0,59.05,414.575,13800.797985,285.58641969875
1,11,8,0,23.18,0.0,59.1,417.825,14387.890817499998,290.4026578525
1,12,8,0,23.21,0.0,59.05,419.525,14202.51375,278.04594161375
1,13,8,0,23.37,0.0,58.55,430.875,14233.389777499999,237.7460937
1,14,8,0,23.25,0.0,59.89,440.975,13592.757435,303.1498323625
1,15,8,0,23.29,0.0,60.44,454.2,12543.9900225,246.32553719624997
1,16,8,0,23.46,0.0,59.69,454.75,12864.4257725,294.5166689825
1,17,8,0,23.46,0.0,60.08,455.0,14016.1571075,287.30695063999997
1,18,8,0,23.55,0.0,59.49,453.025,13552.615157499999,285.70827855125
1,19,8,0,23.58,0.0,57.56,457.425,13652.40914,288.19390021
1,20,8,0,23.57,0.0,55.88,458.325,14448.3455975,289.33555764125
1,21,8,0,23.59,0.0,54.04,449.975,14354.446715,299.63975229875
1,22,8,0,23.54,0.0,53.27,436.20000000000005,14276.6199225,298.9732213025
1,23,8,0,23.42,0.0,53.03,424.525,14565.798404999998,297.79147178125
1,0,8,0,23.17,0.0,49.93,421.025,14061.515842499999,261.54699152374997
1,1,8,0,22.87,0.0,46.79,409.1,13876.80771,295.501562825
1,2,8,0,22.76,0.0,43.29,412.25,13572.850882499999,273.6536597275
1,3,8,0,22.8,0.0,40.0,408.95000000000005,13595.454354999998,285.2979500775
1,4,8,0,22.64,0.0,38.58,406.4,13362.46553,273.61347971624997
1,5,8,0,22.48,0.0,38.07,402.275,13662.682322499999,272.76301746499996
1,6,8,0,22.49,0.0,37.4,401.725,13370.806919999999,279.34858285375003
1,7,8,0,22.64,0.0,36.69,397.925,13992.634952499999,279.03312140875
1,8,8,0,22.73,0.0,36.04,402.55,14150.82749,273.52960284375
1,9,8,0,22.96,0.0,34.8,405.54999999999995,14071.03184,276.22368578625
1,10,8,0,23.06,0.0,33.92,415.925,14218.373157499998,275.16775157375
1,11,8,0,23.28,0.0,32.67,412.2,14635.410887499998,273.21633942999995
1,12,8,0,23.31,0.0,32.02,420.425,14216.586094999999,277.78622224124996
1,13,8,0,23.47,0.0,30.67,430.95,14036.71671,277.0178784375
1,14,8,0,23.49,0.0,29.49,442.15,13991.4806425,254.68139695374998
1,15,8,0,23.5,0.0,28.88,445.67499999999995,13639.346375,276.81056013
1,16,8,0,23.49,0.0,28.47,449.7,13191.594115,296.916743265
1,17,8,0,23.53,0.0,28.26,456.95,13014.570792499999,287.92354236625
1,18,8,0,23.49,0.0,29.18,461.5,12614.4576475,290.3273972625
1,19,8,0,23.49,0.0,30.11,461.82500000000005,12566.5661375,285.73887514625
1,20,8,0,23.49,0.0,31.5,461.025,12569.375134999998,287.41570922625
1,21,8,0,23.49,0.0,33.04,451.45,12699.447692499998,312.87919788749997
1,22,8,0,23.42,0.0,33.61,450.8,12735.8013975,292.17049042625
1,23,8,0,22.97,0.0,34.12,432.20000000000005,12436.05939,313.8748181225
1,0,8,0,22.71,0.0,33.69,426.725,12141.4217625,290.96333166375
1,1,8,0,22.58,0.0,33.55,409.6,11417.435529999999,277.74006358500003
1,2,8,0,22.59,0.0,33.86,412.15,10341.4288725,293.90482500375
1,3,8,0,22.42,0.0,34.68,400.675,10791.172935,285.249241705
1,4,8,0,22.53,0.0,35.14,396.6,9923.4856975,278.65787351374996
1,5,8,0,22.54,0.0,35.23,396.1,9805.4901525,270.1252041225
1,6,8,0,22.56,0.0,35.15,394.425,10297.8369025,275.10189855749996
1,7,8,0,22.6,0.0,34.8,393.2,10020.0329625,276.95554227124995
1,8,8,0,22.63,0.0,34.18,396.2,9621.455367499999,271.87932098125
1,9,8,0,22.59,0.0,33.27,397.20000000000005,9315.1113775,275.20168917625
1,10,8,0,22.59,0.0,31.8,405.9,8686.263057499998,277.77048433749997
1,11,8,0,22.71,0.0,29.94,411.20000000000005,9754.98203,291.87727305749996
1,12,8,0,22.86,0.0,27.77,418.225,10043.2321225,300.34470488125
1,13,8,0,22.92,0.0,24.44,428.67499999999995,10086.101325,304.43708738375
1,14,8,0,23.09,0.0,21.08,439.6,10009.335297499998,296.55125462875
1,15,8,0,23.08,0.0,19.27,439.85,9077.693285,309.70251520375
1,16,8,0,23.07,0.0,18.77,448.25,8553.204119999999,288.71272350625003
1,17,8,0,22.85,0.0,19.55,444.175,7728.9782425,302.44109916625
