Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
9,21,7,1,23.11,0.0,58.62,475.175,519.3950808333334,421.80747214999997
9,22,7,1,23.11,0.0,59.04,468.35,577.0555716666667,366.17028970125
9,23,7,1,23.11,0.0,60.16,444.15,546.2973088888889,339.24757205375
9,0,1,1,23.11,0.0,62.07,454.525,571.2800994444444,255.840638635
9,1,1,1,23.11,0.0,63.34,455.475,779.868976111111,163.26272755
9,2,1,1,23.11,0.0,64.49,446.225,631.600151111111,122.19550296624999
9,3,1,1,23.11,0.0,64.58,446.45,708.8959727777777,54.05372073625
9,4,1,1,23.11,0.0,63.37,436.225,632.1483797222222,50.51304407749999
9,5,1,1,23.11,0.0,63.16,443.45,772.7149408333332,51.10202853125
9,6,1,1,23.11,0.0,63.06,448.475,786.2773969444445,44.49237272
9,7,1,1,23.12,0.0,63.21,440.9,825.0365027777776,41.677310137499994
9,8,1,1,23.12,0.0,63.88,432.075,866.0661830555555,37.308854909999994
9,9,1,1,23.12,0.0,63.47,456.05,802.0820894444444,37.081358675625
9,10,1,1,23.12,0.0,62.76,454.9,881.7708588888888,34.830750518125
9,11,1,1,23.12,0.0,61.27,479.175,826.6347102777777,38.365932098749994
9,12,1,1,23.11,0.0,60.34,503.9,734.812056111111,38.476537031250004
9,13,1,1,23.11,0.0,59.78,556.775,606.957025,180.57336661999997
9,14,1,1,23.11,0.0,59.55,571.0,601.4729738888889,303.86955571499993
9,15,1,1,23.11,0.0,59.78,575.825,523.8261133333333,376.39808079249997
9,16,1,1,23.12,0.0,59.44,580.875,499.3835108333334,406.064293125
9,17,1,1,23.12,0.0,59.83,576.525,491.72819594444445,401.907376425
9,18,1,1,23.12,0.0,60.24,583.375,528.5831805555555,461.3606048875
9,19,1,1,23.12,0.0,59.76,571.575,514.7819591666666,505.8944764375
9,20,1,1,23.11,0.0,59.04,554.15,511.96031249999993,521.0186898625
9,21,1,1,23.11,0.0,58.83,533.85,487.2205036111111,518.3863276374999
9,22,1,1,23.11,0.0,58.34,502.675,449.00930280555554,524.427396725
9,23,1,1,23.12,0.0,59.73,475.2,517.622628611111,395.5227110925
9,0,2,1,23.11,0.0,61.03,458.2,530.8406155555555,342.052699535
9,1,2,1,23.11,0.0,60.88,445.475,572.5928672222221,281.568506495
9,2,2,1,23.11,0.0,62.18,450.925,732.0773847222222,233.64333649
9,3,2,1,23.11,0.0,62.52,439.9,621.8429369444443,212.51366208375
9,4,2,1,23.12,0.0,62.37,445.575,639.0040319444445,190.12038347249998
9,5,2,1,23.11,0.0,63.71,443.3,562.8402616666667,184.036408815
9,6,2,1,23.11,0.0,63.03,436.775,662.4707855555556,173.83921431874998
9,7,2,1,23.12,0.0,61.18,445.125,587.2602133333332,149.9516261425
9,8,2,1,23.12,0.0,59.46,433.825,635.4216702777777,157.51338117
9,9,2,1,23.12,0.0,58.33,440.375,583.7742402777777,134.70142156625
9,10,2,1,23.12,0.0,57.37,455.525,649.3369302777778,142.55059115999998
9,11,2,1,23.12,0.0,56.65,483.625,616.365161388889,140.92483932625
9,12,2,1,23.12,0.0,56.41,507.05,597.1554897222221,220.96896077499997
9,13,2,1,23.11,0.0,56.13,559.775,604.417386111111,302.1376829325
9,14,2,1,23.12,0.0,55.8,551.375,542.4994211111111,414.777289
9,15,2,1,23.2,0.08,54.82,562.475,508.79958972222215,565.9728249875
9,16,2,1,23.18,0.06,54.59,554.675,477.6076272222222,660.054716975
9,17,2,1,23.12,0.0,55.36,577.425,471.0139794444445,723.3307613874999
9,18,2,1,23.12,0.0,56.14,559.075,479.4950005555555,755.5116973124999
9,19,2,1,23.14,0.02,56.08,557.95,440.0732254722222,796.891833625
9,20,2,1,23.17,0.05,55.93,541.875,459.6197081666666,813.4254246874999
9,21,2,1,23.12,0.0,56.98,519.6,464.9712175833334,824.0005926375
9,22,2,1,23.11,0.0,58.19,490.45,488.11996722222216,804.2482046124999
9,23,2,1,23.12,0.0,59.62,471.5,453.74659222222226,797.4765099374999
9,0,3,1,23.11,0.0,61.6,461.15,441.2678461111111,706.2160108625
9,1,3,1,23.11,0.0,64.25,456.775,544.7776438888889,692.3517089499999
9,2,3,1,23.11,0.0,65.73,447.425,539.764553611111,622.5554246375
9,3,3,1,23.11,0.0,66.95,451.775,538.3253922222221,575.15619955
9,4,3,1,23.11,0.0,67.21,436.675,595.5181580555555,501.6179868374999
9,5,3,1,23.11,0.0,67.89,433.15,603.490761111111,413.4101135625
9,6,3,1,23.12,0.0,68.21,433.425,729.8449538888888,360.07207180125
9,7,3,1,23.12,0.0,66.48,447.125,566.3176058333333,351.17162782124996
9,8,3,1,23.12,0.0,64.42,433.0,661.1746872222222,378.42044538499994
9,9,3,1,23.12,0.0,62.34,442.05,578.2710683333332,447.72489822499995
9,10,3,1,23.13,0.02,61.31,443.725,526.8655413888888,401.411500575
9,11,3,1,23.13,0.01,61.09,474.375,664.0857605555556,344.66369689625
9,12,3,1,23.12,0.0,61.05,500.325,555.3015544444444,465.17199107499994
9,13,3,1,23.12,0.0,60.54,537.275,558.5746488888888,577.3639021375
9,14,3,1,23.12,0.0,59.93,556.45,514.3508088888889,692.564478375
9,15,3,1,23.11,0.0,59.29,592.975,496.6927683333332,789.5627182249999
9,16,3,1,23.12,0.0,59.42,580.275,500.6994163888889,714.5676503999999
9,17,3,1,23.12,0.0,59.72,574.925,529.0258033333333,459.8870447375
9,18,3,1,23.11,0.0,60.19,591.3,569.9360519444444,462.8464740125
9,19,3,1,23.11,0.0,60.87,573.375,515.8751805555555,461.3614841
9,20,3,1,23.11,0.0,61.07,562.35,531.9282477777778,414.0941408875
9,21,3,1,23.11,0.0,61.03,521.675,551.2071466666666,388.8862393
9,22,3,1,23.11,0.0,61.69,495.575,596.3740849999999,338.7178465225
9,23,3,1,23.11,0.0,62.94,483.1,614.8318666666667,302.50704010375
9,0,4,1,23.11,0.0,63.76,464.875,700.72618,221.78047391249999
9,1,4,1,23.11,0.0,64.51,458.425,610.5196775,159.9560093375
9,2,4,1,23.11,0.0,66.51,437.325,651.2627413888889,112.04147780374998
9,3,4,1,23.11,0.0,68.12,448.55,602.8546747222222,74.05263994625
9,4,4,1,23.11,0.0,68.21,445.1,694.9314888888889,48.263578896249996
9,5,4,1,23.11,0.0,68.94,436.475,682.0581672222221,48.73114410375
9,6,4,1,23.12,0.0,67.17,424.125,818.3135197222222,42.20035365375
9,7,4,1,23.12,0.0,65.43,439.8,809.4493955555555,41.019483345
9,8,4,1,23.12,0.0,62.83,432.275,933.7969794444444,33.600802567624996
9,9,4,1,23.12,0.0,61.3,430.975,958.8056566666666,38.016805607124994
9,10,4,1,23.12,0.0,60.72,461.45,852.1503347222222,36.619200625
9,11,4,1,23.12,0.0,60.36,477.825,971.6457374999999,35.958428470624995
9,12,4,1,23.14,0.02,58.86,515.325,971.3906949999998,35.72129606725
9,13,4,1,23.12,0.0,57.84,550.925,807.436511111111,35.319874016125
9,14,4,1,23.12,0.0,58.7,563.5,617.258643611111,71.40902380125
9,15,4,1,23.12,0.0,57.67,574.95,539.6938555555556,158.817780835
9,16,4,1,23.12,0.0,57.21,565.925,549.3263430555555,245.09270542874998
9,17,4,1,23.12,0.0,57.96,568.05,544.8564805555555,278.19294594375
9,18,4,1,23.12,0.0,58.89,565.15,493.9745702777778,324.5023871375
9,19,4,1,23.12,0.0,59.46,564.725,498.1748780555556,332.0217641225
9,20,4,1,23.11,0.0,59.77,538.9,525.1647677777778,377.26744611249995
9,21,4,1,23.11,0.0,60.21,500.55,484.9247288888889,361.46298597625
9,22,4,1,23.11,0.0,60.74,487.7,484.5972233333333,346.66223483
9,23,4,1,23.11,0.0,61.59,461.0,504.8524613888888,266.4571295725
9,0,5,1,23.11,0.0,62.58,447.275,700.8306091666667,141.42792471874998
9,1,5,1,23.11,0.0,62.82,444.1,565.6603394444444,74.403533655
9,2,5,1,23.11,0.0,63.31,447.6,646.4921424999999,47.26927747999999
9,3,5,1,23.11,0.0,63.82,442.1,673.9398536111111,40.272794545124995
9,4,5,1,23.12,0.0,64.02,430.675,802.3016358333333,39.005295428749996
9,5,5,1,23.12,0.0,64.06,445.375,822.0014872222222,35.453839624749996
9,6,5,1,23.11,0.0,64.29,436.025,836.5567558333333,36.582449542499994
9,7,5,1,23.11,0.0,63.83,433.925,934.1791019444445,34.821105557
9,8,5,1,23.12,0.0,62.15,439.975,960.3053183333333,37.96982928325
9,9,5,1,23.12,0.0,60.73,460.65,957.9926780555555,34.667401627749996
9,10,5,1,23.12,0.0,59.49,456.825,939.4133074999999,35.14917490925
9,11,5,1,23.12,0.0,58.34,471.825,743.797475,38.85846694125
9,12,5,1,23.13,0.01,57.19,514.125,702.5072611111111,44.714769521875
9,13,5,1,23.12,0.0,55.88,542.4,570.7338319444444,133.80603155625
9,14,5,1,23.11,0.0,53.86,558.1,545.5588525,257.98706011125
9,15,5,1,23.12,0.0,52.86,567.075,518.9054894444444,357.04432771499995
9,16,5,1,23.12,0.0,52.53,572.675,496.0907072222222,392.281054605
9,17,5,1,23.12,0.0,52.9,557.275,469.17926194444436,466.336068425
9,18,5,1,23.12,0.0,53.88,566.525,466.18229194444444,541.0207742375
9,19,5,1,23.15,0.03,54.68,556.2,457.0249816666666,561.927568275
9,20,5,1,23.12,0.0,55.99,531.325,458.21331694444444,554.215116225
9,21,5,1,23.12,0.0,56.24,514.65,468.9626572222222,577.4386352
9,22,5,1,23.12,0.0,56.33,489.325,438.5979306111111,537.7149352375
9,23,5,1,23.11,0.0,57.32,462.075,500.65244777777775,482.01770257500004
9,0,6,1,23.12,0.0,57.68,454.475,491.31628416666666,449.5246462125
9,1,6,1,23.11,0.0,59.93,441.6,505.25664638888884,396.16963565
9,2,6,1,23.11,0.0,61.69,437.225,510.5006575,349.68980307375
9,3,6,1,23.12,0.0,62.87,432.075,525.7962455555555,330.65098391375
9,4,6,1,23.11,0.0,63.41,421.7,542.8239849999999,309.320673215
9,5,6,1,23.11,0.0,63.25,431.5,709.021483888889,274.818967975
9,6,6,1,23.12,0.0,62.91,441.425,549.7671027777777,238.3240879975
9,7,6,1,23.12,0.0,62.38,427.35,604.9926780555555,212.64070829
9,8,6,1,23.12,0.0,62.13,433.675,525.0875,203.002780865
9,9,6,1,23.12,0.0,62.76,435.65,565.1765333333333,186.483433045
9,10,6,1,23.12,0.0,62.7,437.875,627.9787633333333,169.09146681874998
9,11,6,1,23.12,0.0,60.34,461.575,584.3186447222222,144.255911725
9,12,6,1,23.12,0.0,58.23,455.55,575.8862591666666,200.30975297749998
9,13,6,1,23.12,0.0,56.55,460.35,590.6310691666666,298.78797122874994
9,14,6,1,23.12,0.0,56.53,466.575,534.2993291666667,424.4653315375
9,15,6,1,23.15,0.03,55.53,468.775,490.2330644444444,567.1580034375
9,16,6,1,23.12,0.0,54.8,471.475,499.1560219444443,624.1169060375
9,17,6,1,23.12,0.0,54.14,465.6,451.8495800277778,633.28973005
9,18,6,1,23.12,0.0,53.27,463.85,505.43853944444436,669.1404989499999
9,19,6,1,23.12,0.0,52.64,462.5,490.68284527777774,689.0001508999999
9,20,6,1,23.12,0.0,52.8,468.75,540.9285711111111,713.1055200124999
9,21,6,1,23.11,0.0,53.84,462.325,515.4989413888889,723.4617640499999
9,22,6,1,23.12,0.0,55.69,459.775,506.4949899999999,704.2078895125
9,23,6,1,23.11,0.0,57.17,439.975,542.7978041666667,693.82878595
9,0,7,1,23.11,0.0,57.96,447.15,523.8740624999999,709.273032725
9,1,7,1,23.12,0.0,58.74,451.875,512.5812983333333,726.0536824999999
9,2,7,1,23.11,0.0,59.87,440.275,541.762533611111,727.0093864874999
9,3,7,1,23.12,0.0,60.11,427.1,537.8964972222223,739.8960040999999
9,4,7,1,23.11,0.0,59.88,421.775,514.6234033333333,766.9159626499999
9,5,7,1,23.11,0.0,59.98,425.1,523.2430749999999,844.6436229249999
9,6,7,1,23.11,0.0,58.39,435.4,575.7383913888889,882.9605828875
9,7,7,1,23.12,0.0,58.1,433.6,543.5306713888889,864.5358057374999
9,8,7,1,23.12,0.0,57.62,428.325,591.1703747222223,829.130797575
9,9,7,1,23.12,0.0,55.81,431.375,520.6038116666666,818.407921925
9,10,7,1,23.12,0.0,54.9,424.525,534.4398427777777,839.5151764125
9,11,7,1,23.12,0.0,54.27,440.675,544.5928091666667,872.3625554124999
9,12,7,1,23.14,0.03,52.75,448.275,533.0310786111111,892.0076795125
9,13,7,1,23.14,0.02,51.41,448.975,566.1364972222223,1004.82383145
9,14,7,1,23.12,0.01,51.29,453.475,568.49591,1010.027011025
9,15,7,1,23.14,0.03,51.19,462.925,515.0732822222221,944.5757948875
9,16,7,1,23.12,0.0,51.49,477.1,513.1029538888889,1001.5496440999999
9,17,7,1,23.12,0.0,52.06,485.45,493.88847749999996,970.9653580749999
9,18,7,1,23.12,0.0,52.09,477.5,476.5575502777778,980.2348954625
9,19,7,1,23.12,0.0,51.94,476.675,511.9526641666666,991.8563262874999
9,20,7,1,23.13,0.01,51.5,479.45,469.0144305555555,981.8667138625
9,21,7,1,23.12,0.0,51.96,475.475,474.21752308333333,979.4594300374999
9,22,7,1,23.11,0.0,53.22,459.65,478.54248888888884,1061.174319
9,23,7,1,23.12,0.0,54.63,451.25,525.5913094444445,1085.438825575
9,0,1,1,23.11,0.0,55.24,464.7,560.2659111111111,977.3888846
9,1,1,1,23.12,0.0,56.32,453.95,527.1702,866.7285617125
9,2,1,1,23.11,0.0,57.3,451.55,544.5427027777778,874.4234295125
9,3,1,1,23.11,0.0,58.37,440.05,577.660868611111,901.2367731249999
9,4,1,1,23.11,0.0,60.21,438.65,531.8814752777778,872.0785697749999
9,5,1,1,23.12,0.0,62.32,433.1,546.8784841666666,880.9427901999999
9,6,1,1,23.12,0.0,62.63,438.925,610.6393052777778,819.1359098749999
9,7,1,1,23.12,0.0,61.07,435.35,547.1170533333333,798.3284668499999
9,8,1,1,23.12,0.0,59.48,446.25,594.5472119444444,755.1899055375
9,9,1,1,23.12,0.0,58.24,453.525,543.5316519444444,779.2961538625
9,10,1,1,23.13,0.01,56.74,445.6,595.0969113888889,751.640524675
9,11,1,1,23.12,0.0,55.77,457.0,571.1793963888889,742.1300830625
9,12,1,1,23.16,0.04,53.62,501.95,533.7988536111111,761.846423375
9,13,1,1,23.14,0.02,51.78,518.65,554.4962241666667,806.8497944
9,14,1,1,23.12,0.0,50.71,569.225,526.1013944444444,873.2417679124999
9,15,1,1,23.12,0.01,50.3,568.5,529.8879077777779,858.9193962874999
9,16,1,1,23.15,0.04,50.31,575.675,541.7751827777778,926.2037704874998
9,17,1,1,23.12,0.0,51.3,565.0,475.82134916666666,959.7914464124998
9,18,1,1,23.12,0.0,52.42,558.475,528.1040811111111,864.7828644499999
9,19,1,1,23.12,0.01,52.42,557.6,512.861541111111,776.6286231375
9,20,1,1,23.12,0.0,53.04,536.55,508.0221072222223,723.8108114125
9,21,1,1,23.11,0.0,54.31,516.05,528.3983458333333,779.0253564125
9,22,1,1,23.11,0.0,55.45,508.0,520.7461883333333,716.3893787
9,23,1,1,23.12,0.0,55.86,468.125,512.3108611111111,731.038817375
9,0,2,1,23.11,0.0,56.43,445.975,518.6318163888888,719.3690298624999
9,1,2,1,23.12,0.0,57.22,442.45,620.1252977777777,559.3989531249999
9,2,2,1,23.11,0.0,57.62,447.1,569.5478499999999,466.793258925
9,3,2,1,23.11,0.0,58.41,454.725,827.1587191666665,428.2160520625
9,4,2,1,23.11,0.0,58.12,449.875,606.8632838888889,393.59530144999997
9,5,2,1,23.12,0.0,58.13,442.45,602.8099613888888,361.90672452499996
9,6,2,1,23.12,0.0,58.59,439.625,596.4178177777778,339.42200781375
9,7,2,1,23.12,0.0,57.58,443.15,663.1877677777777,285.01598662875
9,8,2,1,23.12,0.0,56.78,440.4,601.8593127777777,265.5434519425
9,9,2,1,23.12,0.01,55.86,453.925,684.3076597222221,216.8748198475
9,10,2,1,23.12,0.0,54.55,469.25,595.2527216666666,169.76942757749998
9,11,2,1,23.12,0.01,53.54,465.3,665.2379133333333,132.70288363249998
9,12,2,1,23.16,0.04,52.89,499.675,537.9137549999999,316.037153345
9,13,2,1,23.14,0.03,52.44,538.25,590.7162794444444,637.321798575
9,14,2,1,23.24,0.12,50.74,561.425,481.3930619444444,815.6269727874999
9,15,2,1,23.18,0.06,49.98,580.4,482.76966388888894,584.2674786875
9,16,2,1,23.13,0.01,49.94,556.175,507.57467972222224,686.32382805
9,17,2,1,23.12,0.0,50.15,566.95,493.4946863888888,728.5726263124999
9,18,2,1,23.12,0.0,50.84,561.1,479.5467738888888,732.6143661749999
9,19,2,1,23.12,0.0,50.52,549.95,487.91601166666663,770.823183
9,20,2,1,23.12,0.0,50.12,560.2,478.4876758333333,774.7365578375
9,21,2,1,23.12,0.0,50.74,514.45,486.09286472222215,778.016899675
9,22,2,1,23.12,0.0,51.62,481.95,470.51624944444444,743.8190502749999
9,23,2,1,23.12,0.0,53.2,473.875,516.7122808333334,716.7612855875
9,0,3,1,23.12,0.0,55.49,452.525,504.1956852777778,880.5058215875
9,1,3,1,23.12,0.0,57.35,456.375,560.7130444444443,879.319763925
9,2,3,1,23.12,0.0,58.97,445.05,561.0155458333334,699.0732885125
9,3,3,1,23.11,0.0,61.02,459.45,580.9105277777777,536.2923694125
9,4,3,1,23.11,0.0,62.81,453.6,632.1154330555555,498.3103894125
9,5,3,1,23.1,0.0,64.6,443.775,733.1865891666666,332.91346144
9,6,3,1,23.11,0.0,64.34,442.025,605.39147,260.7742516575
9,7,3,1,23.13,0.01,61.85,440.2,649.0012861111111,190.78392514625
9,8,3,1,23.14,0.02,58.6,441.775,647.9126733333334,168.09707748124998
9,9,3,1,23.13,0.01,56.76,452.9,658.7641874999999,75.26876667625
9,10,3,1,23.14,0.02,55.03,416.9,592.2167255555555,48.208716036249996
9,11,3,1,23.13,0.02,54.11,454.3,444.6576756944444,48.237466285
9,12,3,1,23.14,0.03,53.99,493.55,506.18372244444447,63.35587690749999
9,13,3,1,23.21,0.09,53.89,532.275,688.2488066666666,264.37612150625
9,14,3,1,23.16,0.04,54.07,565.425,469.0712047222222,397.26425521249996
9,15,3,1,23.16,0.05,53.9,562.45,466.2543627777778,450.337917775
9,16,3,1,23.22,0.1,53.27,567.575,458.4226655555555,520.3926905625
9,17,3,1,23.14,0.02,52.68,551.325,443.62278755555553,509.4649584
9,18,3,1,23.12,0.0,51.89,554.025,411.24721605555555,606.0024909
9,19,3,1,23.26,0.14,49.32,545.025,431.5841245833333,596.7830686249999
9,20,3,1,23.14,0.02,47.51,533.2,462.88742916666666,579.4713745
9,21,3,1,23.12,0.01,46.24,507.95,432.4957961111111,590.9134459750001
9,22,3,1,23.12,0.0,45.97,498.525,411.3265822222222,549.4585765999999
9,23,3,1,23.12,0.0,46.37,474.3,431.60548108333336,463.7230488749999
9,0,4,1,23.12,0.0,46.92,450.55,479.7140566666667,383.90207155875
9,1,4,1,23.11,0.0,47.61,455.625,504.14146055555557,313.09117602125
9,2,4,1,23.12,0.0,47.76,455.325,727.0220324999999,248.805531895
9,3,4,1,23.11,0.0,48.2,438.775,560.8056088888889,188.4565617375
9,4,4,1,23.1,0.0,48.8,438.3,684.4131675,118.47634617
9,5,4,1,23.1,0.0,49.43,437.1,629.5008797222222,79.3526208175
9,6,4,1,23.1,0.0,49.42,430.075,712.5775666666666,80.4759027075
9,7,4,1,23.11,0.0,48.48,438.375,668.926175,65.41015691374999
9,8,4,1,23.11,0.0,47.78,434.825,714.5305391666666,57.90273721875
9,9,4,1,23.12,0.0,47.53,446.3,663.4844838888889,45.614951239999996
9,10,4,1,23.12,0.0,46.83,455.35,731.6644727777779,55.01118314875
9,11,4,1,23.12,0.0,45.96,473.575,658.7226119444445,78.00179873249999
9,12,4,1,23.12,0.0,44.72,505.2,612.5482508333333,148.8216622375
9,13,4,1,23.12,0.0,43.64,533.4,567.4012177777778,365.5197603725
9,14,4,1,23.12,0.0,43.11,559.075,518.2450852777778,480.4043476375
9,15,4,1,23.12,0.0,42.79,567.525,511.0939916666666,576.7273522874999
9,16,4,1,23.12,0.0,42.32,550.25,474.32766888888887,634.66130155
9,17,4,1,23.12,0.0,42.11,562.625,480.0194997222222,708.175775525
9,18,4,1,23.12,0.0,42.5,558.25,456.78056838888887,741.4284714875
9,19,4,1,23.12,0.0,43.27,547.1,471.22450472222226,745.4552647374999
9,20,4,1,23.12,0.0,44.24,540.75,451.25892277777774,752.280591375
9,21,4,1,23.12,0.0,45.03,499.3,462.6220712222223,762.78718075
9,22,4,1,23.12,0.0,46.27,484.75,473.2347318611112,702.0828328999999
9,23,4,1,23.12,0.0,48.49,468.125,447.07082291666666,589.7845371249999
9,0,5,1,23.09,0.0,51.95,456.8,514.3771858333333,538.5994230125
9,1,5,1,23.1,0.0,54.04,435.775,510.50712916666663,514.4914162625
9,2,5,1,23.1,0.0,54.52,425.075,523.8014033333334,453.7598128249999
9,3,5,1,23.11,0.0,55.61,421.05,512.9614597222221,402.45072975
9,4,5,1,23.11,0.0,57.15,424.775,517.6486133333333,445.09077757499995
9,5,5,1,23.1,0.0,58.47,418.575,546.9135880555555,418.34689175
9,6,5,1,23.11,0.0,58.82,419.0,525.2910633333333,392.447049925
9,7,5,1,23.12,0.0,58.1,421.15,511.09467805555545,385.08100759999996
9,8,5,1,23.11,0.0,57.98,429.15,581.8633336111111,385.44412236249997
9,9,5,1,23.12,0.0,57.35,434.6,521.3688411111111,393.05722339999994
9,10,5,1,23.12,0.0,56.63,434.05,581.5302388888889,414.12843017499995
9,11,5,1,23.12,0.0,56.85,446.175,557.7652002777777,432.62178589999996
9,12,5,1,23.12,0.0,56.2,473.75,506.9255519444444,413.75916092499995
9,13,5,1,23.11,0.0,54.44,531.65,582.2827172222221,469.74565449999994
9,14,5,1,23.11,0.0,52.39,563.75,512.3174308333332,610.6333031375
9,15,5,1,23.12,0.0,50.99,563.8,514.5781016666666,700.730604075
9,16,5,1,23.12,0.0,50.65,564.125,516.1925863888888,948.5375264124999
9,17,5,1,23.12,0.0,51.08,562.975,528.4048175,806.7768197625
9,18,5,1,23.12,0.0,51.59,540.0,527.000073611111,608.8555354624999
9,19,5,1,23.12,0.0,51.63,544.7,535.7111330555555,554.4674502124999
9,20,5,1,23.12,0.0,52.14,527.6,608.1588919444443,426.3011272375
9,21,5,1,23.12,0.0,52.99,501.675,622.593356111111,333.95928470875
9,22,5,1,23.12,0.0,54.1,482.65,683.6396072222223,283.27426666624996
9,23,5,1,23.12,0.0,55.3,470.275,578.6315205555555,222.178053805
9,0,6,1,23.12,0.0,55.58,458.475,663.6062688888888,167.55530673874998
9,1,6,1,23.1,0.0,56.53,447.8,581.9556038888888,125.02603968875
9,2,6,1,23.1,0.0,57.74,454.05,651.0293691666666,88.37975931875
9,3,6,1,23.11,0.0,57.73,434.725,624.5674105555555,62.333792376249995
9,4,6,1,23.12,0.0,57.12,432.225,717.5804591666666,65.0235671775
9,5,6,1,23.12,0.0,58.01,430.0,621.2603888888889,59.673295351250005
9,6,6,1,23.12,0.0,58.08,429.65,729.8278922222221,45.630952907499996
9,7,6,1,23.12,0.0,57.26,440.425,681.9006899999999,40.0358204
9,8,6,1,23.11,0.0,56.58,421.875,808.1585922222221,37.534135528875
9,9,6,1,23.12,0.0,54.67,422.925,819.2648547222221,35.70786170025
9,10,6,1,23.12,0.0,53.04,420.65,850.7295097222222,34.84415850875
9,11,6,1,23.12,0.0,51.7,429.025,923.1924672222223,37.435681313125
9,12,6,1,23.12,0.0,49.79,449.175,800.7329430555554,36.060663300125
9,13,6,1,23.12,0.0,48.54,456.5,805.1376966666667,34.211063963875
9,14,6,1,23.12,0.0,48.41,465.625,589.679636111111,58.61929540625
9,15,6,1,23.12,0.0,48.35,456.75,709.2683877777778,128.7756172375
9,16,6,1,23.12,0.0,48.38,451.425,566.4981261111111,176.982311085
9,17,6,1,23.12,0.0,49.04,460.7,640.4350547222223,165.65084454249998
9,18,6,1,23.12,0.0,50.04,471.175,605.8691966666667,188.25056224875
9,19,6,1,23.12,0.0,50.21,479.475,660.3002277777776,241.02406166375
9,20,6,1,23.12,0.0,50.52,466.9,581.1622363888888,233.72607038624997
9,21,6,1,23.12,0.0,50.88,463.825,653.996236111111,173.22490854499998
9,22,6,1,23.12,0.0,51.79,462.675,554.2620675,165.97975793875
9,23,6,1,23.12,0.0,52.81,457.925,656.1382597222222,90.10741188125
9,0,7,1,23.12,0.0,54.2,449.95,640.4210327777778,46.112145908749994
9,1,7,1,23.11,0.0,56.34,452.75,670.9067991666666,39.696171819125
9,2,7,1,23.12,0.0,57.46,458.2,876.9964358333332,34.867589521875
9,3,7,1,23.12,0.0,57.84,448.7,853.7383444444445,31.542741947625
9,4,7,1,23.11,0.0,59.33,441.6,929.9242752777778,32.683986149
9,5,7,1,23.11,0.0,60.71,439.75,964.0457455555556,36.167909640874996
9,6,7,1,23.12,0.0,59.47,430.025,977.271675,34.308586214375
9,7,7,1,23.12,0.0,57.99,440.6,1071.7987013888887,33.368075018875
9,8,7,1,23.12,0.0,54.85,427.425,995.7766213888887,35.37796358599999
9,9,7,1,23.12,0.0,52.92,437.4,1053.9093477777778,32.844073161
9,10,7,1,23.12,0.0,51.9,429.275,1073.0393002777776,32.39108529675
9,11,7,1,23.12,0.0,52.0,441.55,1110.8580533333331,32.835843731999994
9,12,7,1,23.12,0.0,51.18,451.625,1040.9766044444443,32.577768486875
9,13,7,1,23.12,0.0,50.06,453.825,975.6746441666666,31.87203340525
9,14,7,1,23.12,0.0,49.44,463.225,736.7363963888888,33.804322677125
9,15,7,1,23.12,0.0,48.41,481.625,674.1056655555554,46.713149197374996
9,16,7,1,23.12,0.0,48.02,472.975,591.0911458333334,85.2327940175
9,17,7,1,23.12,0.0,48.4,482.45,604.4768077777777,105.0825987875
9,18,7,1,23.12,0.0,48.85,471.025,588.4486466666667,145.35835627875
9,19,7,1,23.12,0.0,48.81,478.875,658.9406875,181.56371158
9,20,7,1,23.12,0.0,49.06,472.3,641.4776794444444,182.5693548375
9,21,7,1,23.12,0.0,49.72,470.55,625.5720877777777,171.36774798125
9,22,7,1,23.12,0.0,50.42,463.5,615.6850480555555,130.88053988374998
9,23,7,1,23.12,0.0,51.58,458.15,649.829071111111,77.48745942
9,0,1,1,23.12,0.0,52.26,460.45,621.8239141666667,38.200376385
9,1,1,1,23.1,0.0,54.23,456.075,774.6404577777777,36.000384491125
9,2,1,1,23.1,0.0,56.29,461.375,816.0157838888888,35.620837247
9,3,1,1,23.11,0.0,56.2,452.275,836.973786111111,33.43136952675
9,4,1,1,23.12,0.0,55.34,443.15,981.7193769444444,32.54980073725
9,5,1,1,23.12,0.0,55.32,437.325,932.6194302777777,35.199729628
9,6,1,1,23.12,0.0,55.41,439.45,1035.167205,33.142820776375
9,7,1,1,23.11,0.0,55.74,434.425,1041.7391825,30.526354713374996
9,8,1,1,23.12,0.0,55.18,441.3,985.01473,34.38584261675
9,9,1,1,23.12,0.0,54.9,450.625,925.282913611111,32.757127836875
9,10,1,1,23.12,0.0,55.15,464.625,906.7353130555555,30.656284736625
9,11,1,1,23.12,0.0,55.68,453.575,797.0714505555555,34.642440784875
9,12,1,1,23.11,0.0,55.93,498.575,844.8478433333333,30.376062128624994
9,13,1,1,23.11,0.0,55.94,524.8,655.3461669444445,36.41133720575
9,14,1,1,23.12,0.0,56.0,565.375,611.3297144444444,66.687344951875
9,15,1,1,23.12,0.0,56.18,570.875,548.5905341666667,234.52958268999998
9,16,1,1,23.12,0.0,57.09,551.6,590.2602230555555,309.40472593
