Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,10,8,0,22.67,0.0,28.15,88.625,1667.0576005555552,24.722330107999998
1,11,8,0,23.69,0.08,29.63,88.725,1774.160742222222,24.43030846825
1,12,8,0,24.08,0.47,30.2,93.425,1790.5558272222222,26.598666296374997
1,13,8,0,23.99,0.38,30.88,93.475,1794.879881111111,27.06977473025
1,14,8,0,24.04,0.43,31.0,97.725,1853.8781438888884,26.187625660499997
1,15,8,0,23.71,0.1,32.4,99.55,1843.7848933333335,26.054556848625
1,16,8,0,23.61,0.0,34.09,106.075,1830.9992333333332,30.793292420499995
1,17,8,0,23.61,0.0,35.48,103.35,1822.6598044444445,25.80945878
1,18,8,0,23.62,0.01,35.9,106.825,1826.3927794444442,25.234163664875
1,19,8,0,23.62,0.01,36.04,110.35,1860.9759933333335,24.381134113125
1,20,8,0,23.62,0.01,36.62,111.85,1906.3329633333333,30.215482757624997
1,21,8,0,23.62,0.01,37.45,113.925,2013.4651294444443,27.412368673
1,22,8,0,23.43,0.0,36.95,111.95,2015.8716088888889,31.095328290624998
1,23,8,0,22.85,0.0,34.94,102.15,2017.1704527777777,26.789050971125
1,0,8,0,20.97,0.0,37.66,96.375,1971.5626566666663,26.7611535585
1,1,8,0,22.98,0.0,34.93,93.5,1878.4663588888886,24.571184687124997
1,2,8,0,23.66,0.0,38.2,88.475,1795.0959955555554,25.501866286875
1,3,8,0,23.11,0.0,33.9,88.625,1862.1379516666666,25.540674726624996
1,4,8,0,22.99,0.0,34.07,89.3,1839.3925927777777,26.24623396575
1,5,8,0,22.49,0.0,37.27,89.6,1860.9055894444443,25.80191513675
1,6,8,0,22.52,0.0,38.1,87.875,1833.8777522222222,25.273314997499998
1,7,8,0,22.82,0.0,39.94,89.175,1869.8698283333333,26.04113127375
1,8,8,0,23.18,0.0,41.17,88.675,1870.7452683333331,26.017524418125
1,9,8,0,23.53,0.0,41.68,87.95,1856.6499783333331,25.551629714374997
1,10,8,0,23.62,0.01,42.75,89.35,1840.3735405555553,27.084589460875
1,11,8,0,24.18,0.45,43.86,91.425,1860.4827738888885,29.524298642875
1,12,8,0,24.62,0.65,43.49,96.0,1929.0959722222224,29.173246675874996
1,13,8,0,24.81,0.57,41.79,98.8,1938.4802811111113,31.746490652374998
1,14,8,0,25.12,0.6,41.0,100.05,1817.0392599999998,27.74583639
1,15,8,0,24.73,0.16,43.42,102.325,1763.5944716666665,28.827619449999997
1,16,8,0,24.4,0.0,47.43,105.925,1751.6183583333332,32.920142626499995
1,17,8,0,23.82,0.01,49.35,103.8,1638.0470799999996,27.769161897624997
1,18,8,0,23.62,0.01,47.24,109.925,1547.4090349999997,26.83034758225
1,19,8,0,23.62,0.01,42.21,108.525,1373.5182933333333,26.227427610375
1,20,8,0,23.61,0.0,34.64,108.625,1382.2332749999998,26.386679370499998
1,21,8,0,23.52,0.0,28.98,104.85,1387.161155,28.824805969999996
1,22,8,0,22.8,0.0,25.39,106.175,1453.8106927777776,24.216246600874996
1,23,8,0,22.22,0.0,21.22,102.375,1590.768221111111,24.4581795045
1,0,8,0,19.58,0.0,22.61,94.725,1630.6195677777775,24.577110579375
1,1,8,0,21.61,0.0,20.45,90.0,1646.13784,24.092040251
1,2,8,0,22.0,0.0,23.41,90.25,1606.9001250000001,24.177068891875
1,3,8,0,22.76,0.0,22.36,88.925,1617.9835405555557,24.71650972125
1,4,8,0,23.08,0.0,22.12,86.825,1428.8492783333334,23.681280963125
1,5,8,0,21.79,0.0,14.95,87.05,1463.0336022222223,23.146921982
1,6,8,0,21.72,0.0,14.37,89.175,1558.331051111111,23.585640227375
1,7,8,0,21.78,0.0,15.29,88.225,1518.656988888889,23.269369906875
1,8,8,0,22.09,0.0,16.45,90.275,1611.8693844444444,22.7946391175
1,9,8,0,22.19,0.0,16.48,91.05,1601.564726111111,23.655027677874997
1,10,8,0,22.41,0.0,15.67,89.3,1629.6827449999998,24.379024003124997
1,11,8,0,23.31,0.0,16.63,93.75,1633.343551111111,24.30869579525
1,12,8,0,23.72,0.11,16.36,93.125,1659.535955,26.0964689085
1,13,8,0,23.71,0.09,15.53,96.35,1789.1726555555554,31.5214210445
1,14,8,0,23.85,0.24,13.9,101.675,1593.9183538888888,33.348741135999994
1,15,8,0,23.34,0.0,13.88,104.1,1421.8487,39.028796778875
1,16,8,0,23.16,0.0,14.38,103.45,1264.1837994444443,36.460546729375
1,17,8,0,23.15,0.0,13.97,107.35,1162.187587222222,34.788477981125
1,18,8,0,23.04,0.0,13.12,110.675,1019.0072572222222,26.627944072625
1,19,8,0,23.04,0.0,12.51,112.0,993.5536038888889,27.780169638125
1,20,8,0,23.14,0.0,12.5,110.9,822.1426872222223,24.695883396
1,21,8,0,23.01,0.0,11.92,105.25,928.9865699999999,22.7900672125
1,22,8,0,22.45,0.0,10.6,101.775,990.4779933333333,21.880820813499998
1,23,8,0,22.07,0.0,8.97,99.075,1054.0529011111112,21.506249912124996
1,0,8,0,19.98,0.0,8.49,91.625,1053.1045077777776,22.269423946375
1,1,8,0,21.26,0.0,8.39,87.85,1079.8075849999998,21.136857572374996
1,2,8,0,21.68,0.0,12.49,85.825,1177.8005811111111,22.236180921749998
1,3,8,0,22.71,0.0,13.7,85.45,1185.4846066666667,21.925045202249997
1,4,8,0,23.26,0.0,8.09,85.025,1229.91201,21.439420969999997
1,5,8,0,23.33,0.0,7.01,83.95,1328.7647572222222,21.531430558125
1,6,8,0,22.34,0.0,9.27,86.125,1423.1193038888887,23.570095750375
1,7,8,0,21.86,0.0,10.88,85.2,1385.4593027777778,23.367173505375
1,8,8,0,22.12,0.0,13.07,85.75,1439.2359111111111,23.372598246499997
1,9,8,0,22.23,0.0,12.8,84.45,1499.4333933333335,22.682768119
1,10,8,0,22.44,0.0,12.75,83.6,1563.4448444444442,23.4916084505
1,11,8,0,23.34,0.0,14.42,89.8,1645.4926344444443,25.18400459175
1,12,8,0,23.75,0.13,14.64,92.025,1681.7806422222222,26.69319043225
1,13,8,0,23.72,0.11,14.49,96.525,1696.5556533333333,30.822236096
1,14,8,0,23.86,0.25,13.11,106.925,1579.1360866666666,34.993141066875
1,15,8,0,23.37,0.0,13.56,108.05,1384.1847766666665,29.616202725499996
1,16,8,0,23.22,0.0,14.88,114.1,1212.4694955555556,30.843407532999997
1,17,8,0,23.23,0.0,15.55,110.95,983.7398116666666,28.402423492875
1,18,8,0,23.12,0.0,15.48,113.35,823.6078137222221,26.284497293749997
1,19,8,0,22.94,0.0,14.92,117.4,733.853131611111,22.625223660874997
1,20,8,0,23.0,0.0,14.57,116.65,683.1490352777778,23.143035862749997
1,21,8,0,22.91,0.0,14.29,113.275,740.5294794444444,23.675372655125
1,22,8,0,22.46,0.0,13.77,109.375,943.3069955555555,25.187512649625
1,23,8,0,22.1,0.0,12.54,106.3,1031.9223505555556,26.779168622625
1,0,8,0,19.01,0.0,14.1,100.15,1123.9367033333333,22.631888091624997
1,1,8,0,21.28,0.0,13.02,97.0,1193.8991461111111,21.762909625124998
1,2,8,0,21.88,0.0,16.85,93.275,1196.975737222222,24.961467115874996
1,3,8,0,22.82,0.0,17.83,87.925,1281.3580338888887,25.134460967375
1,4,8,0,23.18,0.0,19.16,90.1,1307.2886294444443,27.1048201405
1,5,8,0,21.85,0.0,13.56,88.65,1332.352806111111,23.635825676875
1,6,8,0,21.67,0.0,13.75,89.4,1314.5943566666667,23.294673642625
1,7,8,0,21.74,0.0,15.36,91.65,1393.5388844444442,24.083881158999997
1,8,8,0,22.08,0.0,16.44,90.65,1421.6910266666666,23.90735287325
1,9,8,0,22.23,0.0,15.83,89.75,1469.1759983333332,23.514617441625
1,10,8,0,22.48,0.0,17.49,89.675,1507.4249211111112,24.300158641874997
1,11,8,0,23.41,0.0,21.28,94.05,1615.4748872222224,24.471921595875
1,12,8,0,23.85,0.24,22.51,94.45,1627.130751111111,24.059104950749997
1,13,8,0,23.87,0.26,22.66,96.25,1601.9189027777777,31.102871933874997
1,14,8,0,24.0,0.39,22.69,101.1,1497.9280444444444,31.621976578125
1,15,8,0,23.61,0.0,23.67,107.7,1296.4272116666664,28.45601149475
1,16,8,0,23.45,0.0,24.54,112.65,1050.654883888889,31.072310507375
1,17,8,0,23.38,0.0,24.3,109.05,988.3123383333332,29.814851997749997
1,18,8,0,23.25,0.0,23.17,110.35,1035.2825183333332,25.033685630625
1,19,8,0,23.23,0.0,21.93,110.875,1007.3445294444443,25.338649278374998
1,20,8,0,23.31,0.0,21.35,108.225,1023.179325,28.336886993125
1,21,8,0,23.19,0.0,20.44,114.525,1006.6977549999998,24.61209444475
1,22,8,0,22.65,0.0,19.24,112.05,1000.7989288888889,26.881755137124998
1,23,8,0,22.28,0.0,18.37,102.875,973.0142988888888,24.049213810125
1,0,6,0,19.8,0.0,21.89,92.95,955.0216927777777,23.18689098225
1,1,6,0,21.75,0.0,21.21,91.325,858.8844961111112,25.243342643374998
1,2,6,0,22.68,0.0,24.67,88.425,851.6983966666667,22.02879227725
1,3,6,0,23.23,0.0,26.7,86.775,822.1174673333334,27.039863921
1,4,6,0,23.17,0.0,24.73,86.85,874.4623861111111,23.740645391125
1,5,6,0,21.68,0.0,21.58,87.075,813.7552503333334,21.926935509125
1,6,6,0,21.79,0.0,22.33,86.85,869.3678116666666,22.221849757999998
1,7,6,0,21.88,0.0,23.11,85.8,800.1184288888888,22.95572843175
1,8,6,0,22.3,0.0,25.23,86.8,833.4067211111111,22.337272775
1,9,6,0,22.85,0.0,26.73,88.175,816.6529488888888,22.25306180175
1,10,6,0,23.43,0.0,28.57,86.325,797.4418259999999,22.564206313375
1,11,6,0,24.02,0.4,32.46,88.7,780.1046036111111,21.958129968625
1,12,6,0,24.25,0.47,32.88,90.4,864.2316616666666,26.692425517375
1,13,6,0,24.33,0.46,32.29,87.725,814.1591019444445,23.15464146775
1,14,6,0,24.45,0.6,32.84,85.675,811.3839728333332,23.115490135124997
1,15,6,0,23.89,0.14,33.15,90.425,757.4454551666666,22.826405065125
1,16,6,0,23.62,0.0,35.28,87.8,671.3215349444444,23.25606742175
1,17,6,0,23.61,0.0,36.34,88.8,758.3015389999999,22.727986017875
1,18,6,0,23.62,0.01,36.34,90.1,668.0354383333333,22.497790601125
1,19,6,0,23.62,0.01,36.0,91.825,616.3610822777778,22.509967694249998
1,20,6,0,23.62,0.01,35.91,99.925,631.985097611111,21.914169343624998
1,21,6,0,23.62,0.01,35.09,97.725,677.9267728888888,22.467580859625
1,22,6,0,23.41,0.0,33.72,92.725,658.4265037777777,21.920455713
1,23,6,0,23.07,0.0,33.09,90.45,708.3533725555556,21.60300724775
1,0,7,0,21.38,0.0,35.38,93.15,663.0196809444444,20.70016151575
1,1,7,0,23.02,0.0,33.62,92.775,668.3111705555555,20.14386618275
1,2,7,0,23.55,0.0,37.39,90.95,659.8359739444444,21.349556660374997
1,3,7,0,23.05,0.0,33.44,88.875,647.9291858888888,21.9888584455
1,4,7,0,23.47,0.0,32.83,89.8,690.6215942222221,26.091897003499998
1,5,7,0,23.24,0.0,35.69,89.975,677.3488334444444,22.65134506425
1,6,7,0,23.07,0.0,36.98,90.0,673.2795671111112,21.048549468875
1,7,7,0,22.8,0.0,37.97,87.55,661.5996796111111,21.525372783999998
1,8,7,0,23.21,0.0,38.76,90.475,677.5188225555555,22.632872809625
1,9,7,0,23.54,0.0,40.34,89.675,697.6252122777778,21.791396110124996
1,10,7,0,23.62,0.01,42.7,88.675,702.4834336111111,22.477436831749998
1,11,7,0,24.08,0.47,44.76,91.3,687.8479359444443,22.057762329125
1,12,7,0,24.25,0.55,46.01,89.65,674.3169360555555,23.372993892125
1,13,7,0,24.47,0.51,45.95,90.225,654.9782232777777,21.888927152749996
1,14,7,0,24.65,0.63,45.11,89.05,636.2840296666666,22.76792864175
1,15,7,0,24.1,0.17,47.35,89.75,537.5085502222222,21.46451369475
1,16,7,0,23.82,0.01,49.87,89.825,624.1304553888889,21.105540023125
1,17,7,0,23.73,0.01,51.29,87.875,478.22261205555543,22.80404669125
1,18,7,0,23.67,0.01,51.21,90.85,435.47886183333327,21.442471837375
1,19,7,0,23.66,0.01,51.23,89.3,497.6777363888889,23.3618366855
1,20,7,0,23.67,0.01,51.07,90.8,454.6354462222222,28.117541058624997
1,21,7,0,23.79,0.01,51.27,92.6,477.91597272222214,25.105121646249998
1,22,7,0,23.94,0.01,53.11,92.35,669.3896836111111,26.343149559624997
1,23,7,0,23.85,0.01,55.18,91.875,710.3656490555555,22.680051352375
1,0,8,0,23.94,0.0,54.24,94.4,903.7733488888888,22.020184786875
1,1,8,0,24.57,0.0,53.87,93.45,1000.568106111111,22.55899258325
1,2,8,0,24.95,0.0,58.33,95.075,1092.5248022222222,25.417646521499996
1,3,8,0,24.23,0.17,52.64,93.675,1059.4736083333332,23.133320564625
1,4,8,0,24.28,0.16,52.22,94.85,1158.2163372222221,23.94498316825
1,5,8,0,24.25,0.03,55.04,95.0,1186.9640688888887,23.977672288999997
1,6,8,0,24.23,0.01,54.19,92.325,1177.461701111111,22.988338423374998
1,7,8,0,24.32,0.01,53.4,92.425,1258.594828888889,23.536492248625
1,8,8,0,24.37,0.01,52.5,90.625,1346.4724138888887,24.122847856999996
1,9,8,0,24.6,0.01,49.44,89.575,1290.8103933333332,24.349948445749998
1,10,8,0,24.79,0.0,45.45,89.825,1349.9737816666666,24.632448214125
1,11,8,0,25.55,0.57,44.06,90.9,1417.7317394444444,23.577516303874997
1,12,8,0,25.93,0.94,41.04,94.875,1518.5661894444445,24.627515832
1,13,8,0,25.85,0.85,33.43,98.075,1464.242235,24.693773286
1,14,8,0,25.77,0.87,25.33,100.1,1579.0739194444443,33.776952791999996
1,15,8,0,25.14,0.42,21.12,107.4,1521.253892222222,24.547973477124998
1,16,8,0,24.6,0.21,21.34,108.7,1524.7140766666666,29.10673425025
1,17,8,0,24.05,0.17,22.59,113.6,1519.4363344444444,26.887294175875
1,18,8,0,23.65,0.04,23.82,117.775,1475.5888316666667,30.480952179874997
1,19,8,0,23.62,0.01,23.94,115.775,1506.7171561111109,26.033833809999997
1,20,8,0,23.67,0.06,24.29,115.4,1497.5050327777776,31.197193850875003
1,21,8,0,23.62,0.01,24.29,118.775,1482.9841816666665,25.3805789225
1,22,8,0,23.56,0.0,23.41,118.275,1558.3853738888888,28.975687627124998
1,23,8,0,22.98,0.0,21.68,112.375,1574.7763405555554,27.767649652124998
1,0,8,0,20.89,0.0,23.83,105.0,1522.5042966666667,25.069065141624996
1,1,8,0,22.95,0.0,22.27,101.2,1512.3800605555555,22.525433042124998
1,2,8,0,23.61,0.0,25.46,98.3,1599.4833988888888,23.144978922375
1,3,8,0,22.95,0.0,20.93,98.95,1520.1533166666666,23.899536674125
1,4,8,0,22.72,0.0,20.55,96.225,1506.7055855555554,24.002879311374997
1,5,8,0,21.99,0.0,21.94,95.925,1515.995565,25.5137268635
1,6,8,0,21.73,0.0,22.32,96.4,1605.6701161111112,24.924337971999996
1,7,8,0,21.91,0.0,25.49,97.025,1498.1006222222222,24.721653114375
1,8,8,0,22.48,0.0,27.89,97.95,1507.4490427777775,24.346159039874998
1,9,8,0,23.45,0.0,26.15,96.95,1590.3771755555556,24.913796214125
1,10,8,0,23.9,0.0,23.31,97.175,1525.3863455555556,25.506033754125
1,11,8,0,24.66,0.45,23.62,97.95,1573.1035127777777,24.365677557374998
1,12,8,0,25.11,0.71,22.7,103.35,1572.747571111111,24.855926447374998
1,13,8,0,25.01,0.62,21.64,106.075,1607.8961733333333,25.595687052749998
1,14,8,0,24.84,0.66,22.61,105.725,1473.1788222222222,22.838714040124998
1,15,8,0,24.16,0.18,22.53,109.55,1339.9823127777777,34.552585267375
1,16,8,0,23.73,0.0,23.73,115.675,1292.911723888889,31.806628787375
1,17,8,0,23.61,0.0,25.07,115.125,1340.358453888889,30.619340227375
1,18,8,0,23.61,0.0,25.32,116.675,1325.6440411111112,32.57874441275
1,19,8,0,23.61,0.0,25.69,115.6,1315.4162583333334,34.393711568624994
1,20,8,0,23.62,0.0,26.59,116.2,1282.486065,30.643518571124996
1,21,8,0,23.62,0.01,27.79,117.325,1165.6030583333331,28.553199644499994
1,22,8,0,23.38,0.0,28.17,113.7,1256.1544222222221,30.6517743765
1,23,8,0,22.97,0.0,27.97,109.525,1397.5813227777776,31.236767205499998
1,0,8,0,21.92,0.0,31.58,103.9,1411.2434033333332,33.102165990375
1,1,8,0,23.35,0.0,31.82,103.65,1399.8515049999999,23.801082458375
1,2,8,0,23.92,0.0,35.79,99.625,1423.4364155555554,23.532395118375
1,3,8,0,23.23,0.0,32.62,97.25,1434.9763777777778,24.152055296249998
1,4,8,0,22.92,0.0,32.96,91.5,1467.7330127777777,24.453387796375
1,5,8,0,22.87,0.0,38.54,92.925,1427.0332894444446,25.205395831875
1,6,8,0,23.14,0.0,41.81,91.525,1442.448211111111,24.013974973125
1,7,8,0,23.41,0.0,44.94,91.925,1441.606502222222,25.037096975125
1,8,8,0,23.62,0.01,48.98,91.0,1500.1727322222223,25.250297214249997
1,9,8,0,23.68,0.01,51.68,90.875,1509.2134544444443,24.405048693125
1,10,8,0,23.71,0.01,51.97,90.1,1481.2250649999999,24.388150228875
1,11,8,0,24.16,0.43,51.48,91.95,1660.9681544444443,28.1968724025
1,12,8,0,24.34,0.56,50.62,93.45,1706.4325933333332,25.54870193675
1,13,8,0,24.46,0.54,50.25,98.7,1745.893875,38.375445178
1,14,8,0,24.54,0.64,49.81,102.4,1592.4865466666665,37.911124264625
1,15,8,0,24.07,0.18,49.92,106.775,1485.5638272222222,37.613589962499994
1,16,8,0,23.96,0.02,49.76,120.225,1504.9976538888886,36.269071831125
1,17,8,0,23.93,0.02,50.42,116.875,1549.5793966666665,37.63214134625
1,18,8,0,23.87,0.01,50.66,122.225,1465.368501111111,40.63996247725
1,19,8,0,23.79,0.01,49.75,122.325,1545.610696111111,34.56284567725
1,20,8,0,23.68,0.06,48.6,120.625,1522.7415911111111,29.360457393499996
1,21,8,0,23.62,0.01,46.57,120.8,1489.6796111111112,25.5244180875
1,22,8,0,23.62,0.01,45.22,113.825,1491.6326816666667,24.986120234374997
1,23,8,0,23.42,0.0,39.58,112.15,1557.9915827777777,26.477475645374998
1,0,8,0,22.18,0.0,32.76,103.475,1557.595046111111,32.70013728262499
1,1,8,0,23.4,0.0,30.24,100.25,1600.4888605555554,33.777541864374996
1,2,8,0,23.76,0.0,33.38,97.0,1586.7087211111111,29.731247681124998
1,3,8,0,23.0,0.0,24.06,93.1,1562.1491383333332,24.202302290625
1,4,8,0,23.27,0.0,22.12,90.9,1592.3171066666664,24.2054586635
1,5,8,0,22.66,0.0,23.72,92.5,1581.7045538888888,23.2535177055
1,6,8,0,22.46,0.0,24.75,92.55,1593.6526233333334,24.149083557999997
1,7,8,0,22.33,0.0,26.13,90.0,1601.0444433333332,23.639940391375
1,8,8,0,22.92,0.0,27.89,93.525,1650.8456833333332,24.808765488875
1,9,8,0,23.38,0.0,26.72,92.75,1653.5692744444445,24.296395612375
1,10,8,0,23.61,0.0,26.2,90.225,1635.6882555555558,27.49788088075
1,11,8,0,24.15,0.46,27.95,92.45,1630.6081933333332,30.500171765125
1,12,8,0,24.51,0.62,26.03,96.175,1643.7686216666666,31.121282643624994
1,13,8,0,24.65,0.61,22.7,100.2,1576.6299827777775,31.043595427125002
1,14,8,0,24.86,0.74,20.95,107.3,1608.499607222222,34.370342100375
1,15,8,0,24.39,0.29,21.23,113.95,1515.6651177777776,33.89694771399999
1,16,8,0,24.02,0.13,21.82,112.325,1444.0847583333332,30.674387722
1,17,8,0,23.75,0.11,22.83,120.0,1437.4209027777777,28.198525322
1,18,8,0,23.62,0.01,24.64,122.525,1362.0342227777776,30.256489228625
1,19,8,0,23.61,0.0,25.98,119.0,1384.099272222222,29.406273156875002
1,20,8,0,23.62,0.0,27.78,119.0,1248.3158611111112,24.732907034374996
1,21,8,0,23.62,0.01,27.78,116.975,1348.1342594444443,24.523504993249997
1,22,8,0,23.16,0.0,25.6,120.275,1296.9480827777777,26.064439197124997
1,23,8,0,22.62,0.0,22.79,109.9,1303.7609827777778,22.828110737375
1,0,8,0,20.34,0.0,23.65,103.675,1292.0619744444443,23.384344525499998
1,1,8,0,22.31,0.0,22.08,101.4,1288.5039305555556,23.150517961125
1,2,8,0,23.13,0.0,25.77,97.7,1271.22713,23.8406206445
1,3,8,0,23.47,0.09,28.58,96.775,1177.865493888889,21.8818758685
1,4,8,0,23.03,0.0,24.28,96.6,1181.823016111111,22.423980711749998
1,5,8,0,22.09,0.0,24.14,93.375,1150.29992,22.723519618375
1,6,8,0,22.0,0.0,24.93,93.65,1225.7846555555554,23.54585586175
1,7,8,0,22.07,0.0,25.33,89.6,1184.2059622222223,22.537460669125
1,8,8,0,22.5,0.0,26.78,90.675,1147.2780438888888,22.903362535249997
