name,slottime_GMT,slottype,slotavg,pointTitle
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-14 00:00:00,D,252.265066666,Steam
HollisterHall.CW.FP/TONS,2016-07-15 00:00:00,D,59.158039583,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-15 00:00:00,D,171.348958333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-15 00:00:00,D,250.308320833,Steam
HollisterHall.CW.FP/TONS,2016-07-16 00:00:00,D,40.954986458,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-16 00:00:00,D,141.619791666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-16 00:00:00,D,258.458164583,Steam
HollisterHall.CW.FP/TONS,2016-07-17 00:00:00,D,40.393003125,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-17 00:00:00,D,137.906250000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-17 00:00:00,D,262.463035416,Steam
HollisterHall.CW.FP/TONS,2016-07-18 00:00:00,D,54.882011458,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-18 00:00:00,D,160.362500000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-18 00:00:00,D,260.154568750,Steam
HollisterHall.CW.FP/TONS,2016-07-19 00:00:00,D,43.027502083,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-19 00:00:00,D,151.645833333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-19 00:00:00,D,272.482980208,Steam
HollisterHall.CW.FP/TONS,2016-07-20 00:00:00,D,33.146020833,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-20 00:00:00,D,151.185416666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-20 00:00:00,D,340.502142708,Steam
HollisterHall.CW.FP/TONS,2016-07-21 00:00:00,D,39.872293548,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-21 00:00:00,D,158.589247311,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-21 00:00:00,D,304.565524731,Steam
HollisterHall.CW.FP/TONS,2016-07-22 00:00:00,D,54.712662500,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-22 00:00:00,D,160.489583333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-22 00:00:00,D,236.184222916,Steam
HollisterHall.CW.FP/TONS,2016-07-23 00:00:00,D,43.353053750,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-23 00:00:00,D,139.855208333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-23 00:00:00,D,245.471034375,Steam
HollisterHall.CW.FP/TONS,2016-07-24 00:00:00,D,41.927789583,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-24 00:00:00,D,135.568750000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-24 00:00:00,D,253.242895833,Steam
HollisterHall.CW.FP/TONS,2016-07-25 00:00:00,D,52.306451041,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-25 00:00:00,D,153.766666666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-25 00:00:00,D,256.136353125,Steam
HollisterHall.CW.FP/TONS,2016-07-26 00:00:00,D,55.903905208,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-26 00:00:00,D,157.563541666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-26 00:00:00,D,259.540196875,Steam
HollisterHall.CW.FP/TONS,2016-07-27 00:00:00,D,52.573316666,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-27 00:00:00,D,154.091666666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-27 00:00:00,D,261.739992708,Steam
HollisterHall.CW.FP/TONS,2016-07-28 00:00:00,D,59.323047916,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-28 00:00:00,D,166.218750000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-28 00:00:00,D,269.592268750,Steam
HollisterHall.CW.FP/TONS,2016-07-29 00:00:00,D,62.054344791,Chilled Water
