name,slottime_GMT,slottype,slotavg,pointTitle
RhodesHall.STM.M22-V/AverageMassFlow,2018-02-05 00:00:00,D,1519.946250000,Steam
RhodesHall.7thfloor.NOC.CW.FP/TONS,2018-02-06 00:00:00,D,105.772546315,Network Operations Center Chilled Water
RhodesHall.CW.FP/TONS,2018-02-06 00:00:00,D,184.886500000,Chilled Water
RhodesHall.Elec.A.PowerScout3/kW_System,2018-02-06 00:00:00,D,159.271875000,Electric meter A
RhodesHall.Elec.B.PowerScout3/kW_System,2018-02-06 00:00:00,D,609.510416666,Electric meter B
RhodesHall.Elec.CITloads.PowerScout3/kW_System,2018-02-06 00:00:00,D,256.489583333,CIT Electric loads
RhodesHall.STM.M22-V/AverageMassFlow,2018-02-06 00:00:00,D,1579.749371875,Steam
RhodesHall.7thfloor.NOC.CW.FP/TONS,2018-02-07 00:00:00,D,105.203929166,Network Operations Center Chilled Water
RhodesHall.CW.FP/TONS,2018-02-07 00:00:00,D,178.955822916,Chilled Water
RhodesHall.Elec.A.PowerScout3/kW_System,2018-02-07 00:00:00,D,157.677083333,Electric meter A
RhodesHall.Elec.B.PowerScout3/kW_System,2018-02-07 00:00:00,D,603.314583333,Electric meter B
RhodesHall.Elec.CITloads.PowerScout3/kW_System,2018-02-07 00:00:00,D,256.569791666,CIT Electric loads
RhodesHall.STM.M22-V/AverageMassFlow,2018-02-07 00:00:00,D,1611.422947916,Steam
RhodesHall.7thfloor.NOC.CW.FP/TONS,2018-02-08 00:00:00,D,107.773982291,Network Operations Center Chilled Water
RhodesHall.CW.FP/TONS,2018-02-08 00:00:00,D,181.156447916,Chilled Water
RhodesHall.Elec.A.PowerScout3/kW_System,2018-02-08 00:00:00,D,155.292708333,Electric meter A
RhodesHall.Elec.B.PowerScout3/kW_System,2018-02-08 00:00:00,D,606.166666666,Electric meter B
RhodesHall.Elec.CITloads.PowerScout3/kW_System,2018-02-08 00:00:00,D,256.361458333,CIT Electric loads
RhodesHall.STM.M22-V/AverageMassFlow,2018-02-08 00:00:00,D,1561.869479166,Steam
RhodesHall.7thfloor.NOC.CW.FP/TONS,2018-02-09 00:00:00,D,105.900670833,Network Operations Center Chilled Water
RhodesHall.CW.FP/TONS,2018-02-09 00:00:00,D,181.299322916,Chilled Water
RhodesHall.Elec.A.PowerScout3/kW_System,2018-02-09 00:00:00,D,157.034375000,Electric meter A
RhodesHall.Elec.B.PowerScout3/kW_System,2018-02-09 00:00:00,D,601.527083333,Electric meter B
RhodesHall.Elec.CITloads.PowerScout3/kW_System,2018-02-09 00:00:00,D,256.789583333,CIT Electric loads
RhodesHall.STM.M22-V/AverageMassFlow,2018-02-09 00:00:00,D,1785.574291666,Steam
RhodesHall.7thfloor.NOC.CW.FP/TONS,2018-02-10 00:00:00,D,106.468639583,Network Operations Center Chilled Water
RhodesHall.CW.FP/TONS,2018-02-10 00:00:00,D,176.928447916,Chilled Water
RhodesHall.Elec.A.PowerScout3/kW_System,2018-02-10 00:00:00,D,138.767708333,Electric meter A
RhodesHall.Elec.B.PowerScout3/kW_System,2018-02-10 00:00:00,D,591.729166666,Electric meter B
RhodesHall.Elec.CITloads.PowerScout3/kW_System,2018-02-10 00:00:00,D,255.570833333,CIT Electric loads
RhodesHall.STM.M22-V/AverageMassFlow,2018-02-10 00:00:00,D,1318.434685416,Steam
RhodesHall.7thfloor.NOC.CW.FP/TONS,2018-02-11 00:00:00,D,106.511625000,Network Operations Center Chilled Water
RhodesHall.CW.FP/TONS,2018-02-11 00:00:00,D,176.162843750,Chilled Water
RhodesHall.Elec.A.PowerScout3/kW_System,2018-02-11 00:00:00,D,141.734375000,Electric meter A
RhodesHall.Elec.B.PowerScout3/kW_System,2018-02-11 00:00:00,D,592.727083333,Electric meter B
RhodesHall.Elec.CITloads.PowerScout3/kW_System,2018-02-11 00:00:00,D,254.281250000,CIT Electric loads
