name,slottime_GMT,slottype,slotavg,pointTitle
SageHall.CW.FP/TONS,2018-01-21 00:00:00,D,12.037981428,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-21 00:00:00,D,155.581250000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-21 00:00:00,D,444.762523958,Steam
SageHall.CW.FP/TONS,2018-01-22 00:00:00,D,11.969768795,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-22 00:00:00,D,187.435416666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-22 00:00:00,D,412.027301041,Steam
SageHall.CW.FP/TONS,2018-01-23 00:00:00,D,12.322046162,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-23 00:00:00,D,186.594791666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-23 00:00:00,D,365.955053125,Steam
SageHall.CW.FP/TONS,2018-01-24 00:00:00,D,25.324245000,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-24 00:00:00,D,198.880208333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-24 00:00:00,D,544.036277083,Steam
SageHall.CW.FP/TONS,2018-01-25 00:00:00,D,25.069480595,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-25 00:00:00,D,197.607291666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-25 00:00:00,D,625.798667708,Steam
SageHall.CW.FP/TONS,2018-01-26 00:00:00,D,19.418667538,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-26 00:00:00,D,187.873958333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-26 00:00:00,D,589.883845833,Steam
SageHall.CW.FP/TONS,2018-01-27 00:00:00,D,12.405945555,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-27 00:00:00,D,162.463541666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-27 00:00:00,D,465.873532291,Steam
SageHall.CW.FP/TONS,2018-01-28 00:00:00,D,12.325105416,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-28 00:00:00,D,167.185416666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-28 00:00:00,D,369.677432291,Steam
SageHall.CW.FP/TONS,2018-01-29 00:00:00,D,15.003072545,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-29 00:00:00,D,195.792708333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-29 00:00:00,D,448.359142708,Steam
SageHall.CW.FP/TONS,2018-01-30 00:00:00,D,26.791849577,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-30 00:00:00,D,198.927083333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-30 00:00:00,D,579.169685416,Steam
SageHall.CW.FP/TONS,2018-01-31 00:00:00,D,23.894187500,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-01-31 00:00:00,D,197.344791666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-01-31 00:00:00,D,721.692734375,Steam
SageHall.CW.FP/TONS,2018-02-01 00:00:00,D,16.635940142,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-01 00:00:00,D,201.083333333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-01 00:00:00,D,572.589027083,Steam
SageHall.CW.FP/TONS,2018-02-02 00:00:00,D,24.548550277,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-02 00:00:00,D,196.336458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-02 00:00:00,D,667.049642708,Steam
SageHall.CW.FP/TONS,2018-02-03 00:00:00,D,16.760920545,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-03 00:00:00,D,165.943750000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-03 00:00:00,D,704.258984375,Steam
SageHall.CW.FP/TONS,2018-02-04 00:00:00,D,16.224908297,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-04 00:00:00,D,164.280208333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-04 00:00:00,D,614.079165625,Steam
SageHall.CW.FP/TONS,2018-02-05 00:00:00,D,22.791255205,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-05 00:00:00,D,198.195833333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-05 00:00:00,D,622.740969791,Steam
SageHall.CW.FP/TONS,2018-02-06 00:00:00,D,21.886046582,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-06 00:00:00,D,200.375000000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-06 00:00:00,D,658.010464583,Steam
SageHall.CW.FP/TONS,2018-02-07 00:00:00,D,21.771950882,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-07 00:00:00,D,194.790625000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-07 00:00:00,D,666.684776041,Steam
SageHall.CW.FP/TONS,2018-02-08 00:00:00,D,26.278059402,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-08 00:00:00,D,197.778125000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-08 00:00:00,D,680.549940625,Steam
SageHall.CW.FP/TONS,2018-02-09 00:00:00,D,24.984462028,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-09 00:00:00,D,191.966666666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-09 00:00:00,D,723.585270833,Steam
SageHall.CW.FP/TONS,2018-02-10 00:00:00,D,14.960192830,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-10 00:00:00,D,166.152083333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-10 00:00:00,D,560.377527083,Steam
SageHall.CW.FP/TONS,2018-02-11 00:00:00,D,17.496040862,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-11 00:00:00,D,173.065625000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-11 00:00:00,D,514.808881250,Steam
SageHall.CW.FP/TONS,2018-02-12 00:00:00,D,19.496614482,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-12 00:00:00,D,199.731250000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-12 00:00:00,D,506.036493750,Steam
SageHall.CW.FP/TONS,2018-02-13 00:00:00,D,25.009005147,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-13 00:00:00,D,205.280208333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-13 00:00:00,D,567.993204166,Steam
SageHall.CW.FP/TONS,2018-02-14 00:00:00,D,15.578509531,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-14 00:00:00,D,203.426041666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-14 00:00:00,D,456.500982291,Steam
SageHall.CW.FP/TONS,2018-02-15 00:00:00,D,27.545021230,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-15 00:00:00,D,203.306250000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-15 00:00:00,D,333.699433333,Steam
SageHall.CW.FP/TONS,2018-02-16 00:00:00,D,15.908512933,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-16 00:00:00,D,185.506250000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-16 00:00:00,D,362.034201041,Steam
SageHall.CW.FP/TONS,2018-02-17 00:00:00,D,19.126948909,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-17 00:00:00,D,158.236458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-17 00:00:00,D,521.687430208,Steam
SageHall.CW.FP/TONS,2018-02-18 00:00:00,D,14.831051304,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-18 00:00:00,D,155.796875000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-18 00:00:00,D,502.242139583,Steam
SageHall.CW.FP/TONS,2018-02-19 00:00:00,D,14.528074666,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-19 00:00:00,D,182.236458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-19 00:00:00,D,485.507902083,Steam
SageHall.CW.FP/TONS,2018-02-20 00:00:00,D,29.742531688,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-20 00:00:00,D,180.297894736,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-20 00:00:00,D,303.765253684,Steam
SageHall.CW.FP/TONS,2018-02-21 00:00:00,D,27.821201428,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-21 00:00:00,D,200.651578947,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-21 00:00:00,D,240.870220000,Steam
SageHall.CW.FP/TONS,2018-02-22 00:00:00,D,16.583500333,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-22 00:00:00,D,204.239583333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-22 00:00:00,D,397.899316666,Steam
SageHall.CW.FP/TONS,2018-02-23 00:00:00,D,16.488152419,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-23 00:00:00,D,193.705208333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-23 00:00:00,D,461.669406250,Steam
SageHall.CW.FP/TONS,2018-02-24 00:00:00,D,13.001383666,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-24 00:00:00,D,168.286458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-24 00:00:00,D,384.210944791,Steam
SageHall.CW.FP/TONS,2018-02-25 00:00:00,D,14.668174074,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-25 00:00:00,D,172.958333333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-25 00:00:00,D,360.314132291,Steam
SageHall.CW.FP/TONS,2018-02-26 00:00:00,D,15.744277532,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-26 00:00:00,D,204.144791666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-26 00:00:00,D,354.633688541,Steam
SageHall.CW.FP/TONS,2018-02-27 00:00:00,D,19.447402686,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-27 00:00:00,D,205.605263157,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-27 00:00:00,D,353.695846315,Steam
SageHall.CW.FP/TONS,2018-02-28 00:00:00,D,19.349364533,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-02-28 00:00:00,D,204.344791666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-02-28 00:00:00,D,298.423069791,Steam
SageHall.CW.FP/TONS,2018-03-01 00:00:00,D,14.581207804,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-01 00:00:00,D,207.428125000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-01 00:00:00,D,332.208283333,Steam
SageHall.CW.FP/TONS,2018-03-02 00:00:00,D,16.544578214,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-02 00:00:00,D,164.204166666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-02 00:00:00,D,491.993073958,Steam
SageHall.CW.FP/TONS,2018-03-03 00:00:00,D,17.995893333,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-03 00:00:00,D,169.515625000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-03 00:00:00,D,529.584517708,Steam
SageHall.CW.FP/TONS,2018-03-04 00:00:00,D,16.666437115,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-04 00:00:00,D,177.956250000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-04 00:00:00,D,506.830015625,Steam
SageHall.CW.FP/TONS,2018-03-05 00:00:00,D,20.820161641,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-05 00:00:00,D,206.282291666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-05 00:00:00,D,563.867112500,Steam
SageHall.CW.FP/TONS,2018-03-06 00:00:00,D,18.006428888,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-06 00:00:00,D,206.088541666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-06 00:00:00,D,489.976020833,Steam
SageHall.CW.FP/TONS,2018-03-07 00:00:00,D,15.044486206,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-07 00:00:00,D,202.266666666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-07 00:00:00,D,461.752368750,Steam
SageHall.CW.FP/TONS,2018-03-08 00:00:00,D,17.575114736,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-08 00:00:00,D,205.668750000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-08 00:00:00,D,484.057253125,Steam
SageHall.CW.FP/TONS,2018-03-09 00:00:00,D,18.790476984,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-09 00:00:00,D,198.540625000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-09 00:00:00,D,513.646848958,Steam
SageHall.CW.FP/TONS,2018-03-10 00:00:00,D,14.706559491,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-10 00:00:00,D,171.070833333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-10 00:00:00,D,530.797904166,Steam
SageHall.CW.FP/TONS,2018-03-11 00:00:00,D,16.158546101,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-11 00:00:00,D,172.011458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-11 00:00:00,D,530.309278125,Steam
SageHall.CW.FP/TONS,2018-03-12 00:00:00,D,21.045143194,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-12 00:00:00,D,202.256250000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-12 00:00:00,D,535.100916666,Steam
SageHall.CW.FP/TONS,2018-03-13 00:00:00,D,20.259338888,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-13 00:00:00,D,202.613541666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-13 00:00:00,D,522.524809375,Steam
SageHall.CW.FP/TONS,2018-03-14 00:00:00,D,19.812113026,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-14 00:00:00,D,204.128125000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-14 00:00:00,D,535.339275000,Steam
SageHall.CW.FP/TONS,2018-03-15 00:00:00,D,18.807342500,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-15 00:00:00,D,204.077083333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-15 00:00:00,D,510.874642708,Steam
SageHall.CW.FP/TONS,2018-03-16 00:00:00,D,23.364508985,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-16 00:00:00,D,195.630208333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-16 00:00:00,D,560.868659375,Steam
SageHall.CW.FP/TONS,2018-03-17 00:00:00,D,19.298142244,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-17 00:00:00,D,170.518750000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-17 00:00:00,D,520.260758333,Steam
SageHall.CW.FP/TONS,2018-03-18 00:00:00,D,22.875800943,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-18 00:00:00,D,179.668750000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-18 00:00:00,D,505.584513541,Steam
SageHall.CW.FP/TONS,2018-03-19 00:00:00,D,24.346404177,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-19 00:00:00,D,203.572916666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-19 00:00:00,D,502.996650000,Steam
SageHall.CW.FP/TONS,2018-03-20 00:00:00,D,22.448527857,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-20 00:00:00,D,205.202083333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-20 00:00:00,D,546.131070833,Steam
SageHall.CW.FP/TONS,2018-03-21 00:00:00,D,18.512797088,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-21 00:00:00,D,204.194791666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-21 00:00:00,D,502.509808333,Steam
SageHall.CW.FP/TONS,2018-03-22 00:00:00,D,19.222087023,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-22 00:00:00,D,199.605208333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-22 00:00:00,D,479.847164583,Steam
SageHall.CW.FP/TONS,2018-03-23 00:00:00,D,17.047982318,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-23 00:00:00,D,193.136458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-23 00:00:00,D,449.146075000,Steam
SageHall.CW.FP/TONS,2018-03-24 00:00:00,D,16.806558030,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-24 00:00:00,D,174.529166666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-24 00:00:00,D,442.810601041,Steam
SageHall.CW.FP/TONS,2018-03-25 00:00:00,D,19.859096153,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-25 00:00:00,D,180.060416666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-25 00:00:00,D,467.136611458,Steam
SageHall.CW.FP/TONS,2018-03-26 00:00:00,D,17.441307875,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-26 00:00:00,D,200.213541666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-26 00:00:00,D,410.258759375,Steam
SageHall.CW.FP/TONS,2018-03-27 00:00:00,D,14.886563181,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-27 00:00:00,D,204.560416666,Electric
