name,slottime_GMT,slottype,slotavg,pointTitle
BardHall.CW.FP/TONS,2016-07-10 00:00:00,D,93.109544791,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-10 00:00:00,D,97.411458333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-10 00:00:00,D,398.865816666,Steam
BardHall.CW.FP/TONS,2016-07-11 00:00:00,D,72.120041354,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-11 00:00:00,D,105.515625000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-11 00:00:00,D,398.646338541,Steam
BardHall.CW.FP/TONS,2016-07-12 00:00:00,D,98.981094791,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-12 00:00:00,D,112.479166666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-12 00:00:00,D,320.236921875,Steam
BardHall.CW.FP/TONS,2016-07-13 00:00:00,D,179.004656250,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-13 00:00:00,D,110.595833333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-13 00:00:00,D,284.429872916,Steam
BardHall.CW.FP/TONS,2016-07-14 00:00:00,D,203.531189473,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-14 00:00:00,D,113.134042553,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-14 00:00:00,D,325.686885416,Steam
BardHall.CW.FP/TONS,2016-07-15 00:00:00,D,167.652885416,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-15 00:00:00,D,110.072916666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-15 00:00:00,D,335.065246875,Steam
BardHall.CW.FP/TONS,2016-07-16 00:00:00,D,108.421522916,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-16 00:00:00,D,100.201041666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-16 00:00:00,D,354.637812500,Steam
BardHall.CW.FP/TONS,2016-07-17 00:00:00,D,105.229916666,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-17 00:00:00,D,95.987500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-17 00:00:00,D,361.512825000,Steam
BardHall.CW.FP/TONS,2016-07-18 00:00:00,D,159.969354166,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-18 00:00:00,D,105.502083333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-18 00:00:00,D,349.048147916,Steam
BardHall.CW.FP/TONS,2016-07-19 00:00:00,D,103.316387500,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-19 00:00:00,D,111.662500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-19 00:00:00,D,366.602528125,Steam
BardHall.CW.FP/TONS,2016-07-20 00:00:00,D,77.030893333,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-20 00:00:00,D,106.290625000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-20 00:00:00,D,403.310871875,Steam
BardHall.CW.FP/TONS,2016-07-21 00:00:00,D,93.376410416,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-21 00:00:00,D,110.298958333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-21 00:00:00,D,363.135395833,Steam
BardHall.CW.FP/TONS,2016-07-22 00:00:00,D,180.101947916,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-22 00:00:00,D,107.684375000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-22 00:00:00,D,303.231144791,Steam
BardHall.CW.FP/TONS,2016-07-23 00:00:00,D,162.759385416,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-23 00:00:00,D,98.297916666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-23 00:00:00,D,316.251410416,Steam
BardHall.CW.FP/TONS,2016-07-24 00:00:00,D,128.158598958,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-24 00:00:00,D,95.128125000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-24 00:00:00,D,332.481698958,Steam
BardHall.CW.FP/TONS,2016-07-25 00:00:00,D,163.863673958,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-25 00:00:00,D,108.262500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-25 00:00:00,D,339.141591666,Steam
BardHall.CW.FP/TONS,2016-07-26 00:00:00,D,170.243145833,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-26 00:00:00,D,108.878125000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-26 00:00:00,D,360.212317708,Steam
BardHall.CW.FP/TONS,2016-07-27 00:00:00,D,129.489500000,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-27 00:00:00,D,111.662500000,Electric
