name,slottime_GMT,slottype,slotavg,pointTitle
CarpenterHall.CW.FP/TONS,2016-06-21 00:00:00,D,24.270584375,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-21 00:00:00,D,51.354166666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-21 00:00:00,D,91.271995208,Steam
CarpenterHall.CW.FP/TONS,2016-06-22 00:00:00,D,21.596089791,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-22 00:00:00,D,50.810416666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-22 00:00:00,D,111.342595000,Steam
CarpenterHall.CW.FP/TONS,2016-06-23 00:00:00,D,19.647619375,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-23 00:00:00,D,51.948958333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-23 00:00:00,D,126.075966458,Steam
CarpenterHall.CW.FP/TONS,2016-06-24 00:00:00,D,18.278273263,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-24 00:00:00,D,51.771578947,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-24 00:00:00,D,121.499926105,Steam
CarpenterHall.CW.FP/TONS,2016-06-25 00:00:00,D,13.325105104,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-25 00:00:00,D,41.684375000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-25 00:00:00,D,110.829200833,Steam
CarpenterHall.CW.FP/TONS,2016-06-26 00:00:00,D,14.821898958,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-26 00:00:00,D,40.878125000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-26 00:00:00,D,89.768273333,Steam
CarpenterHall.CW.FP/TONS,2016-06-27 00:00:00,D,27.779976041,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-27 00:00:00,D,51.241666666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-27 00:00:00,D,90.390360104,Steam
CarpenterHall.CW.FP/TONS,2016-06-28 00:00:00,D,28.714155208,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-28 00:00:00,D,51.455208333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-28 00:00:00,D,90.171721538,Steam
CarpenterHall.CW.FP/TONS,2016-06-29 00:00:00,D,22.104554166,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-29 00:00:00,D,51.595833333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-29 00:00:00,D,89.552017500,Steam
CarpenterHall.CW.FP/TONS,2016-06-30 00:00:00,D,20.623279166,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-06-30 00:00:00,D,51.084375000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-06-30 00:00:00,D,110.225750947,Steam
CarpenterHall.CW.FP/TONS,2016-07-01 00:00:00,D,22.688059479,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-01 00:00:00,D,48.207291666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-01 00:00:00,D,109.325475312,Steam
CarpenterHall.CW.FP/TONS,2016-07-02 00:00:00,D,11.234054166,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-02 00:00:00,D,40.643750000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-02 00:00:00,D,110.603548437,Steam
CarpenterHall.CW.FP/TONS,2016-07-03 00:00:00,D,11.002888854,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-03 00:00:00,D,39.951041666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-03 00:00:00,D,108.934925416,Steam
CarpenterHall.CW.FP/TONS,2016-07-04 00:00:00,D,19.969346562,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-04 00:00:00,D,44.832291666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-04 00:00:00,D,112.115434791,Steam
CarpenterHall.CW.FP/TONS,2016-07-05 00:00:00,D,26.108797916,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-05 00:00:00,D,49.606250000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-05 00:00:00,D,88.791049583,Steam
CarpenterHall.CW.FP/TONS,2016-07-06 00:00:00,D,27.502638541,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-06 00:00:00,D,51.842708333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-06 00:00:00,D,90.582006458,Steam
CarpenterHall.CW.FP/TONS,2016-07-07 00:00:00,D,33.581229166,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-07 00:00:00,D,52.694791666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-07 00:00:00,D,86.957284895,Steam
CarpenterHall.CW.FP/TONS,2016-07-08 00:00:00,D,32.956381250,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-08 00:00:00,D,51.647916666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-08 00:00:00,D,87.805836562,Steam
CarpenterHall.CW.FP/TONS,2016-07-09 00:00:00,D,20.473496875,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-09 00:00:00,D,41.887500000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-09 00:00:00,D,86.603834791,Steam
CarpenterHall.CW.FP/TONS,2016-07-10 00:00:00,D,15.070585104,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-10 00:00:00,D,41.605208333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-10 00:00:00,D,88.400713437,Steam
CarpenterHall.CW.FP/TONS,2016-07-11 00:00:00,D,23.261512916,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-11 00:00:00,D,52.703125000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-11 00:00:00,D,123.993607916,Steam
CarpenterHall.CW.FP/TONS,2016-07-12 00:00:00,D,25.462791562,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-12 00:00:00,D,51.453125000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-12 00:00:00,D,88.523935520,Steam
CarpenterHall.CW.FP/TONS,2016-07-13 00:00:00,D,33.304486041,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-13 00:00:00,D,52.027083333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-13 00:00:00,D,84.054879247,Steam
CarpenterHall.CW.FP/TONS,2016-07-14 00:00:00,D,34.961967368,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-14 00:00:00,D,52.327083333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-14 00:00:00,D,91.892184047,Steam
CarpenterHall.CW.FP/TONS,2016-07-15 00:00:00,D,31.434768750,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-15 00:00:00,D,51.734375000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-15 00:00:00,D,89.076123258,Steam
CarpenterHall.CW.FP/TONS,2016-07-16 00:00:00,D,15.944872500,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-16 00:00:00,D,41.377083333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-16 00:00:00,D,83.500177446,Steam
CarpenterHall.CW.FP/TONS,2016-07-17 00:00:00,D,15.678562500,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-17 00:00:00,D,41.552083333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-17 00:00:00,D,83.594929578,Steam
CarpenterHall.CW.FP/TONS,2016-07-18 00:00:00,D,30.957910520,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-18 00:00:00,D,51.419791666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-18 00:00:00,D,86.061876041,Steam
CarpenterHall.CW.FP/TONS,2016-07-19 00:00:00,D,25.992168750,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-19 00:00:00,D,52.700000000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-19 00:00:00,D,86.712754062,Steam
CarpenterHall.CW.FP/TONS,2016-07-20 00:00:00,D,24.195907395,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-20 00:00:00,D,53.407291666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-20 00:00:00,D,130.161488854,Steam
CarpenterHall.CW.FP/TONS,2016-07-21 00:00:00,D,27.340781875,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-21 00:00:00,D,53.209375000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-21 00:00:00,D,131.423301666,Steam
CarpenterHall.CW.FP/TONS,2016-07-22 00:00:00,D,32.207470833,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-22 00:00:00,D,51.711458333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-22 00:00:00,D,86.290495104,Steam
CarpenterHall.CW.FP/TONS,2016-07-23 00:00:00,D,18.911020833,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-23 00:00:00,D,42.773958333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-23 00:00:00,D,87.499525104,Steam
CarpenterHall.CW.FP/TONS,2016-07-24 00:00:00,D,17.473952083,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-24 00:00:00,D,42.375000000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-24 00:00:00,D,88.647504062,Steam
CarpenterHall.CW.FP/TONS,2016-07-25 00:00:00,D,32.607100000,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-25 00:00:00,D,51.462500000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-25 00:00:00,D,87.171646354,Steam
CarpenterHall.CW.FP/TONS,2016-07-26 00:00:00,D,29.451220833,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-26 00:00:00,D,51.227083333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-26 00:00:00,D,88.527444166,Steam
CarpenterHall.CW.FP/TONS,2016-07-27 00:00:00,D,28.682697500,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-27 00:00:00,D,52.123958333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-27 00:00:00,D,87.991458125,Steam
CarpenterHall.CW.FP/TONS,2016-07-28 00:00:00,D,29.879984062,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-28 00:00:00,D,52.880208333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-28 00:00:00,D,85.478288437,Steam
CarpenterHall.CW.FP/TONS,2016-07-29 00:00:00,D,31.141425625,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-29 00:00:00,D,52.390625000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-29 00:00:00,D,88.046786354,Steam
CarpenterHall.CW.FP/TONS,2016-07-30 00:00:00,D,17.190528125,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-30 00:00:00,D,43.407291666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-30 00:00:00,D,87.405395729,Steam
CarpenterHall.CW.FP/TONS,2016-07-31 00:00:00,D,19.572708510,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-07-31 00:00:00,D,43.332258064,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-07-31 00:00:00,D,88.878116021,Steam
CarpenterHall.CW.FP/TONS,2016-08-01 00:00:00,D,33.359059375,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-01 00:00:00,D,54.173958333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-01 00:00:00,D,88.739088437,Steam
CarpenterHall.CW.FP/TONS,2016-08-02 00:00:00,D,30.317756250,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-02 00:00:00,D,52.633333333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-02 00:00:00,D,89.110689062,Steam
CarpenterHall.CW.FP/TONS,2016-08-03 00:00:00,D,29.122725520,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-03 00:00:00,D,51.448958333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-03 00:00:00,D,89.639716562,Steam
CarpenterHall.CW.FP/TONS,2016-08-04 00:00:00,D,29.268487204,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-04 00:00:00,D,50.267741935,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-04 00:00:00,D,90.971269677,Steam
CarpenterHall.CW.FP/TONS,2016-08-05 00:00:00,D,35.068791643,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-05 00:00:00,D,52.387837837,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-05 00:00:00,D,87.073370985,Steam
CarpenterHall.CW.FP/TONS,2016-08-06 00:00:00,D,19.802018750,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-06 00:00:00,D,39.589583333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-06 00:00:00,D,88.363576458,Steam
CarpenterHall.CW.FP/TONS,2016-08-07 00:00:00,D,14.436067500,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-07 00:00:00,D,40.515625000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-07 00:00:00,D,87.479428125,Steam
CarpenterHall.CW.FP/TONS,2016-08-08 00:00:00,D,26.199803763,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-08 00:00:00,D,51.641666666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-08 00:00:00,D,116.925558854,Steam
CarpenterHall.CW.FP/TONS,2016-08-09 00:00:00,D,14.420150000,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-09 00:00:00,D,52.050000000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-09 00:00:00,D,123.891278541,Steam
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-10 00:00:00,D,51.966666666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-10 00:00:00,D,87.261142812,Steam
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-11 00:00:00,D,52.300000000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-11 00:00:00,D,87.020619479,Steam
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-12 00:00:00,D,52.196875000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-12 00:00:00,D,87.325266458,Steam
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-13 00:00:00,D,42.597777777,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-13 00:00:00,D,87.348096413,Steam
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-14 00:00:00,D,41.979166666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-14 00:00:00,D,88.135783645,Steam
CarpenterHall.CW.FP/TONS,2016-08-15 00:00:00,D,40.117860526,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-15 00:00:00,D,51.651041666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-15 00:00:00,D,86.734109375,Steam
CarpenterHall.CW.FP/TONS,2016-08-16 00:00:00,D,34.936397916,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-16 00:00:00,D,53.156250000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-16 00:00:00,D,87.480361250,Steam
CarpenterHall.CW.FP/TONS,2016-08-17 00:00:00,D,30.592819791,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-17 00:00:00,D,54.134375000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-17 00:00:00,D,87.827940729,Steam
CarpenterHall.CW.FP/TONS,2016-08-18 00:00:00,D,30.135218750,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-18 00:00:00,D,52.123958333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-18 00:00:00,D,86.776448958,Steam
CarpenterHall.CW.FP/TONS,2016-08-19 00:00:00,D,28.372227083,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-19 00:00:00,D,53.437500000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-19 00:00:00,D,87.573350625,Steam
CarpenterHall.CW.FP/TONS,2016-08-20 00:00:00,D,22.954661458,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-20 00:00:00,D,44.278125000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-20 00:00:00,D,86.212789479,Steam
CarpenterHall.CW.FP/TONS,2016-08-21 00:00:00,D,26.416964583,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-21 00:00:00,D,45.912500000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-21 00:00:00,D,86.806924270,Steam
CarpenterHall.CW.FP/TONS,2016-08-22 00:00:00,D,24.317696979,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-22 00:00:00,D,55.179166666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-22 00:00:00,D,86.763587083,Steam
CarpenterHall.CW.FP/TONS,2016-08-23 00:00:00,D,9.507622727,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-23 00:00:00,D,55.568750000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-23 00:00:00,D,138.087931979,Steam
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-24 00:00:00,D,55.884375000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-24 00:00:00,D,120.736234375,Steam
CarpenterHall.CW.FP/TONS,2016-08-25 00:00:00,D,46.492154166,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-25 00:00:00,D,54.943750000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-25 00:00:00,D,86.791379895,Steam
CarpenterHall.CW.FP/TONS,2016-08-26 00:00:00,D,34.409825000,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-26 00:00:00,D,56.230208333,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-26 00:00:00,D,85.734231458,Steam
CarpenterHall.CW.FP/TONS,2016-08-27 00:00:00,D,18.418079569,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-27 00:00:00,D,45.324731182,Electric
