Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,8,8,0,22.99,0.0,57.28,95.6,1453.5108585,4.610335378375
1,9,8,0,22.99,0.0,56.04,98.025,1474.52291875,4.7218869273221
1,10,8,0,22.99,0.0,54.2,96.15,1592.5295832499999,3.2724406466610496
1,11,8,0,23.01,0.0,51.85,96.275,1537.56889525,5.665829984625
1,12,8,0,23.01,0.0,48.58,102.5,3053.29088525,7.067672770999999
1,13,8,0,23.07,0.0,44.67,99.3,5266.07871,6.457710306999999
1,14,8,0,23.11,0.0,41.0,99.625,3428.6890882499997,5.55943648
1,15,8,0,23.03,0.0,38.54,98.875,2772.3647484999997,8.973383449
1,16,8,0,22.86,0.0,35.96,100.025,2914.7928355,7.930435205125
1,17,8,0,22.81,0.0,33.56,101.075,2846.9097882499996,5.295373797749999
1,18,8,0,22.82,0.0,31.54,101.45,2876.2239672499995,5.55310615
1,19,8,0,22.78,0.0,30.27,103.025,2817.23360775,8.535456494875
1,20,8,0,22.77,0.0,28.97,102.775,2972.1448337499996,7.8843556779999995
1,21,8,0,22.75,0.0,27.76,102.275,2778.361689,6.137967097124999
1,22,8,0,22.62,0.0,26.92,104.825,2755.4888775,6.046054222374999
1,23,8,0,22.58,0.0,25.54,100.1,2639.9328272499997,6.335851454499999
1,0,8,0,22.54,0.0,24.56,100.2,2658.5593135,7.866305445374999
1,1,8,0,22.48,0.0,23.84,101.4,2593.7130369999995,7.887309831999999
1,2,8,0,22.48,0.0,23.06,102.075,2673.6952475,7.7328321957499995
1,3,8,0,22.48,0.0,22.57,99.65,2894.9542355,6.309378366124999
1,4,8,0,22.48,0.0,22.19,94.875,2419.67565325,4.90074805925
1,5,8,0,22.48,0.0,21.75,95.475,1404.621594,7.623000970250001
1,6,8,0,22.48,0.0,21.27,95.725,1373.99063675,7.222484507999999
1,7,8,0,22.48,0.0,20.6,94.95,1328.0873992499999,4.962826320822099
1,8,8,0,22.48,0.0,19.36,94.0,1398.41241225,3.5208240405
1,9,8,0,22.48,0.0,18.03,96.075,1354.3779567499998,4.238094390125
1,10,8,0,22.48,0.0,17.12,94.925,1409.3604424999999,6.208022749124999
1,11,8,0,22.52,0.0,16.43,96.725,1365.8902575,5.890301728
1,12,8,0,22.5,0.0,16.03,98.7,2949.2644327499997,5.342965570375
1,13,8,0,22.5,0.0,15.67,97.925,4812.484299999999,4.7828720393749995
1,14,8,0,22.61,0.0,15.07,97.025,3267.8697895,5.07648505375
1,15,8,0,22.66,0.0,14.51,98.875,2767.4019215,6.7691185823749995
1,16,8,0,22.64,0.0,14.42,98.4,2763.08358425,8.250837824375
1,17,8,0,22.58,0.0,15.0,98.025,2424.92688125,8.069016679375
1,18,8,0,22.6,0.0,16.09,99.2,2248.5216617499996,6.1921617556249995
1,19,8,0,22.55,0.0,17.13,100.925,2253.0703315,5.398760395625
1,20,8,0,22.55,0.0,18.04,100.1,2378.4968795,7.981060260875
1,21,8,0,22.53,0.0,19.17,100.8,2474.3742387499997,8.455140433
1,22,8,0,22.52,0.0,20.03,102.8,2362.9904719999995,5.675404608749999
1,23,8,0,22.5,0.0,20.37,101.5,2567.211209,5.329267439625
1,0,8,0,22.48,0.0,20.54,100.775,2840.86607525,7.245678133749999
1,1,8,0,22.48,0.0,20.77,100.4,2846.2677694999998,9.122190164625
1,2,8,0,22.48,0.0,21.18,101.5,2860.5159085,6.2162433859999995
1,3,8,0,22.48,0.0,21.67,101.175,2898.8713,6.1973139408749995
1,4,8,0,22.48,0.0,22.38,97.075,2548.4451995,6.440574455375
1,5,8,0,22.48,0.0,23.42,93.6,1619.2736575,7.273821725875
1,6,8,0,22.48,0.0,24.46,96.725,1676.93329525,6.8884101343749995
1,7,8,0,22.48,0.0,25.69,96.425,1756.1686459999999,5.32107610866105
1,8,8,0,22.48,0.0,26.9,96.575,2124.19717975,3.7562419795
1,9,8,0,22.48,0.0,28.04,98.6,2202.11292825,4.4663877748221
1,10,8,0,22.48,0.0,28.8,101.925,2440.648354,5.9266307885
1,11,8,0,22.5,0.0,29.66,103.0,2586.0890312499996,6.5936893122499995
1,12,8,0,22.61,0.0,30.35,111.925,4600.14888725,4.824133482
1,13,8,0,22.72,0.0,31.4,117.575,6806.6527825,5.6189064135
1,14,8,0,22.87,0.0,32.91,129.4,4955.917025,6.413679345
1,15,8,0,22.81,0.0,34.44,131.15,4168.977655,7.732436550124999
1,16,8,0,22.76,0.0,35.77,131.15,4166.496065,7.816480472999999
1,17,8,0,22.81,0.0,37.48,136.1,4045.88126,6.523967761
1,18,8,0,22.92,0.0,39.25,141.875,4411.112709999999,9.056706417625
1,19,8,0,22.9,0.0,41.47,139.05,4188.94863,10.178607944
1,20,8,0,22.83,0.0,43.5,134.925,4225.591795,7.5336729802499995
1,21,8,0,22.95,0.0,44.94,130.175,3962.059645,20.635706447374996
1,22,8,0,22.92,0.0,46.69,126.4,4229.51539,16.829296602625
1,23,8,0,22.83,0.0,48.07,115.525,4116.4839075,7.41339671025
1,0,8,0,22.73,0.0,48.83,112.6,4185.380682499999,4.375884573125
1,1,8,0,22.8,0.0,49.13,109.425,4363.39417,6.39716773425
1,2,8,0,22.87,0.0,50.03,111.55,4329.1011025,9.2392924775
1,3,8,0,22.83,0.0,51.29,110.75,4291.522487499999,6.7109235069999995
1,4,8,0,22.77,0.0,52.1,104.675,3873.4363474999996,5.959900189499999
1,5,8,0,22.77,0.0,52.75,101.0,2571.9895052499996,5.710265384374999
1,6,8,0,22.83,0.0,53.15,101.125,2522.15349475,5.80461367775
1,7,8,0,22.77,0.0,53.78,101.275,2568.881958,6.495595573625
1,8,8,0,22.73,0.0,53.97,103.85,2581.0514565,4.37596370225
1,9,8,0,22.75,0.0,53.72,103.35,2555.7500932499997,3.7730613146249996
1,10,8,0,22.78,0.0,53.63,106.225,2895.46988025,3.038549607875
1,11,8,0,22.99,0.0,53.05,107.15,2819.0828865,3.2128446938749997
1,12,8,0,23.01,0.0,53.26,114.075,4865.71820025,4.995852475375
1,13,8,0,23.32,0.0,52.67,118.2,7300.211205,7.003288039625
1,14,8,0,23.59,0.0,52.71,134.3,5159.7957049999995,6.6745944465
1,15,8,0,23.62,0.0,53.8,134.425,3776.1160125,11.327712305124999
1,16,8,0,23.62,0.0,55.13,138.25,3870.8064974999998,17.780015455250002
1,17,8,0,23.57,0.0,56.56,135.625,3647.43100975,12.97170779825
1,18,8,0,23.46,0.0,57.05,135.95,3316.441707,10.947426522499999
1,19,8,0,23.43,0.0,55.56,139.225,3238.0592924999996,18.457773995125
1,20,8,0,23.23,0.0,52.28,137.4,3214.0433787499996,16.061497910624997
1,21,8,0,22.82,0.0,48.87,132.625,3155.7767575,14.58618812775
1,22,8,0,22.7,0.0,44.36,123.8,2700.7376067499995,11.979630789625
1,23,8,0,22.62,0.0,40.04,113.05,3229.3234249999996,11.099908346374999
1,0,8,0,22.56,0.0,36.23,110.55,3273.1534935,9.018021067625
1,1,8,0,22.49,0.0,32.81,106.575,3449.7178277499997,6.073670287
1,2,8,0,22.48,0.0,29.46,105.675,3375.58800425,5.3261462352499995
1,3,8,0,22.48,0.0,26.72,106.025,3295.3396317499996,7.927146950375
1,4,8,0,22.48,0.0,24.55,98.525,2922.0978175,9.273819152375
1,5,8,0,22.48,0.0,22.82,99.35,1974.8596472499999,5.496933263374999
1,6,8,0,22.48,0.0,21.69,100.275,1945.444069,4.36048956225
1,7,8,0,22.48,0.0,20.74,100.45,2116.1602522499998,4.463797031
1,8,8,0,22.48,0.0,19.61,96.975,2119.32136725,4.540789669624999
1,9,8,0,22.48,0.0,18.45,98.0,2253.76071125,4.5061047365
1,10,8,0,22.48,0.0,16.95,106.5,2282.54980275,4.454152069875
1,11,8,0,22.48,0.0,15.76,105.675,2500.96961175,4.463788238875
1,12,8,0,22.48,0.0,14.64,113.525,4237.401057,4.504460609124999
1,13,8,0,22.48,0.0,13.97,124.025,6713.080425,8.62727265625
1,14,8,0,22.48,0.0,13.41,129.875,4117.823542499999,12.43475514025
1,15,8,0,22.48,0.0,12.78,137.075,3179.6842119999997,15.179129037749998
1,16,8,0,22.48,0.0,12.14,139.825,3234.16614375,14.398326792875
1,17,8,0,22.48,0.0,11.72,137.6,2783.34719625,13.1569227035
1,18,8,0,22.48,0.0,11.66,133.325,2379.7808287499997,15.766249560999999
1,19,8,0,22.48,0.0,11.91,136.15,2081.41463875,16.334924205999997
1,20,8,0,22.48,0.0,12.16,138.225,2317.83850675,17.040501029375
1,21,8,0,22.51,0.0,12.37,128.375,1992.839967,16.991590438
1,22,8,0,22.48,0.0,12.45,119.625,2331.51672725,12.900526754249999
1,23,8,0,22.48,0.0,12.45,108.175,2253.47672275,10.912600915375
1,0,8,0,22.48,0.0,12.45,108.075,2420.37882925,9.622690672375
1,1,8,0,22.48,0.0,12.53,105.9,2373.71611225,8.155856498
1,2,8,0,22.48,0.0,12.55,105.775,2487.25044325,7.13489735875
1,3,8,0,22.48,0.0,12.53,102.4,2477.2260374999996,7.222915322125
1,4,8,0,22.47,0.0,12.52,97.7,2248.9368779999995,6.98697864775
1,5,8,0,22.46,0.0,12.44,96.75,1329.99377575,5.9921848725
1,6,8,0,22.44,0.0,12.37,97.575,1264.93587575,5.07170213775
1,7,8,0,22.47,0.0,12.25,100.025,1622.73226325,3.406842932
1,8,8,0,22.48,0.0,11.87,99.0,1760.73478925,4.519292923999999
1,9,8,0,22.48,0.0,11.38,94.35,1931.2263762499997,5.5214779433220995
1,10,8,0,22.48,0.0,10.91,100.05,1916.9754132499997,5.7366505514999995
1,11,8,0,22.48,0.0,10.49,102.4,1987.951976,3.5484137287499995
1,12,8,0,22.48,0.0,10.25,114.775,3909.2708777499993,4.44951862
1,13,8,0,22.48,0.0,10.17,120.675,6170.823005,12.3441317748221
1,14,8,0,22.49,0.0,10.29,127.0,4280.6253775,13.642485390874999
1,15,8,0,22.49,0.0,10.48,132.225,2977.2653634999997,9.699991035375
1,16,8,0,22.48,0.0,10.67,132.75,2712.753109,12.209896543374999
1,17,8,0,22.48,0.0,11.21,132.675,2235.32987525,16.519532454625
1,18,8,0,22.48,0.0,12.14,132.925,1936.6376015,12.401529699875
1,19,8,0,22.48,0.0,13.14,134.675,1746.717424,12.966564405125
1,20,8,0,22.48,0.0,13.96,131.575,1814.8919609999998,16.4007948065
1,21,8,0,22.48,0.0,14.64,125.25,1705.76262875,20.650776149625
1,22,8,0,22.48,0.0,15.39,117.375,2065.7512345,15.206947321249999
1,23,8,0,22.48,0.0,16.02,110.725,2152.3626085,9.817998937125
1,0,8,0,22.48,0.0,16.56,109.2,2432.1195209999996,7.300602538625
1,1,8,0,22.48,0.0,16.84,105.1,2482.26661275,6.909739829624999
1,2,8,0,22.48,0.0,17.06,107.975,2638.0380115,6.987875444499999
1,3,8,0,22.48,0.0,17.1,106.85,2670.1814855,6.846489282375
1,4,8,0,22.48,0.0,17.06,100.275,2550.4614472499998,7.326363464875
1,5,8,0,22.48,0.0,17.24,98.4,1627.3127029999998,6.801807703124999
1,6,8,0,22.48,0.0,17.59,98.75,1702.11596225,5.33838487325
1,7,8,0,22.48,0.0,17.82,98.35,1744.6744365,3.44596202566105
1,8,8,0,22.48,0.0,17.39,98.35,1853.0828544999997,4.588653998125
1,9,8,0,22.48,0.0,16.55,100.75,1913.6893362499998,4.443270348661049
1,10,8,0,22.51,0.0,16.24,99.075,2104.14625025,3.345535444375
1,11,8,0,22.56,0.0,16.73,102.375,2170.3326912499997,4.594998979322099
1,12,8,0,22.66,0.0,17.72,110.9,4133.88742525,5.246480790624999
1,13,8,0,22.67,0.0,19.21,118.625,6076.9311824999995,11.83805120075
1,14,8,0,22.74,0.0,20.79,124.525,3701.878877,11.057248955874998
1,15,8,0,22.73,0.0,21.87,131.55,2294.13755725,10.6780358125
1,16,8,0,22.69,0.0,22.98,135.625,2172.470371,13.837644189499999
1,17,8,0,22.63,0.0,23.97,135.825,2303.171445,13.467979293874999
1,18,8,0,22.65,0.0,24.62,133.775,2166.899678,11.821548382125
1,19,8,0,22.61,0.0,25.26,131.425,2121.2064755,13.433452618999999
1,20,8,0,22.62,0.0,25.46,128.35,1934.92687525,16.560081735125
1,21,8,0,22.61,0.0,25.57,124.275,2067.1004005,11.774405007875
1,22,8,0,22.67,0.0,25.47,113.775,2143.6337127499996,11.0850760315
1,23,8,0,22.68,0.0,25.72,110.15,1954.7237329999998,8.24446353375
1,0,8,0,22.62,0.0,26.5,103.425,1872.8047879999997,7.180590032375
1,1,8,0,22.58,0.0,27.75,99.575,2032.24932825,6.2174391149999995
1,2,8,0,22.57,0.0,28.85,101.15,1894.4838417499998,6.7954334124999995
1,3,8,0,22.59,0.0,29.62,103.5,2027.5728725,6.870482991499999
1,4,8,0,22.57,0.0,30.22,93.45,1746.8296779999998,6.995058610625
1,5,8,0,22.57,0.0,30.53,92.525,1172.87047525,6.700698265624999
1,6,8,0,22.57,0.0,30.55,90.725,836.5054237499999,6.270851274375
1,7,8,0,22.55,0.0,30.4,91.95,849.9938185,4.77020258725
1,8,8,0,22.59,0.0,29.84,92.9,841.6585177499999,5.6384600995
1,9,8,0,22.81,0.0,29.41,92.875,790.4656635,6.506717611749999
1,10,8,0,22.95,0.0,29.85,92.875,885.3015845,5.833425471375
1,11,8,0,23.06,0.0,30.87,93.275,814.920621,5.831807720375
1,12,8,0,23.2,0.0,31.8,97.925,2359.3808705,4.7154452327500005
1,13,8,0,23.39,0.0,32.82,96.425,4057.120074,10.14683320425
1,14,8,0,23.45,0.0,34.3,97.8,2375.171796,12.930481524125
1,15,8,0,23.46,0.0,35.74,97.075,1765.5261464999999,6.71603466116105
1,16,8,0,23.31,0.0,37.19,99.55,2003.5735497499998,4.9408225649999995
1,17,8,0,23.26,0.0,38.76,99.7,1726.0879274999998,5.767422989
1,18,8,0,23.25,0.0,40.19,101.05,1688.6148595,8.143872831624998
1,19,8,0,23.23,0.0,41.85,98.55,1476.5602582499998,8.373997911375
1,20,8,0,23.22,0.0,43.03,99.1,1643.4885749999999,8.636961578
1,21,8,0,23.23,0.0,43.74,98.675,1424.22465475,6.667657459875
1,22,8,0,23.14,0.0,44.46,100.825,1596.28162025,6.419587653
1,23,8,0,23.05,0.0,45.33,99.325,1574.9207077499998,10.445739077874999
1,0,8,0,22.82,0.0,46.44,101.05,1533.479302,8.450709201999999
1,1,8,0,22.77,0.0,47.05,98.6,1608.02098825,5.29659883266105
1,2,8,0,22.71,0.0,48.21,98.5,1377.4835717499998,6.879916941625
1,3,8,0,22.71,0.0,49.57,101.475,1573.42787075,10.757534206749998
1,4,8,0,22.69,0.0,50.75,94.625,1242.6420725,7.608344497874999
1,5,8,0,22.73,0.0,51.38,92.575,810.9755812499999,6.160255134
1,6,8,0,22.68,0.0,52.01,92.025,614.7532947499999,5.5599464232499995
1,7,8,0,22.71,0.0,51.93,92.25,727.7440939999999,5.244608068
1,8,8,0,22.71,0.0,51.56,90.625,649.8269335,5.827438034249999
1,9,8,0,22.71,0.0,51.37,91.775,685.5379137499999,6.4102680004999995
1,10,8,0,22.77,0.0,51.66,91.4,692.106979,6.124022786875
1,11,8,0,22.88,0.0,52.08,91.375,658.04495,4.966785710125
1,12,8,0,23.04,0.0,52.53,97.225,2030.8810119999996,4.323184575875
1,13,8,0,23.03,0.0,54.41,96.175,3395.364741,11.631743987624999
1,14,8,0,23.26,0.0,54.93,95.15,1953.10725775,11.927546241124999
1,15,8,0,23.3,0.0,56.45,98.85,1500.43347175,5.65869957125
1,16,8,0,23.22,0.0,58.31,97.775,1707.49621175,4.9367781875
1,17,8,0,23.26,0.0,59.91,98.125,1294.3603672499999,8.573447266999999
1,18,8,0,23.28,0.0,61.27,101.65,1167.633279,9.052380692125
1,19,8,0,23.3,0.0,62.38,99.125,1155.600921,7.102313743499999
1,20,8,0,23.55,0.0,61.78,97.95,1214.1776527499999,6.689796030625
1,21,8,0,23.57,0.0,62.25,99.35,1285.3384815,10.027084461749999
1,22,8,0,23.53,0.0,64.33,100.825,1622.99012975,7.8169728319999985
1,23,8,0,23.61,0.0,66.71,98.575,2013.0408332499999,7.844316340749999
1,0,8,0,23.32,0.0,70.11,99.825,2250.91923775,7.337054688874999
1,1,8,0,23.28,0.0,72.49,101.8,2639.2886905,7.395232179999999
1,2,8,0,23.28,0.0,74.27,102.65,2390.746862,7.339762663375
1,3,8,0,23.28,0.0,75.91,102.0,2769.8619785,8.017143141875
1,4,8,0,23.37,0.0,76.28,94.7,2447.7943977499995,8.472364205875
1,5,8,0,23.33,0.0,76.96,93.15,1471.92660375,6.104785617375
1,6,8,0,23.33,0.0,77.13,93.3,1388.84487675,5.2168073687500005
1,7,8,0,23.31,0.0,76.52,95.6,1456.9037179999998,5.5378107820360505
1,8,8,0,23.36,0.0,74.81,95.625,1504.4243132499998,5.8588141953221
1,9,8,0,23.45,0.0,72.51,96.875,1662.36427925,5.619003126875
1,10,8,0,23.58,0.0,68.04,99.25,1661.217294,5.468622620874999
1,11,8,0,23.65,0.0,63.76,100.425,1853.8042982499999,5.37186528525
1,12,8,0,23.72,0.0,60.81,111.35,3698.2395352499993,4.9229921354999995
1,13,8,0,23.97,0.0,54.46,123.9,5876.961095,5.45826842716105
1,14,8,0,24.03,0.0,47.14,130.3,3844.05289225,5.217449193875
1,15,8,0,23.96,0.0,40.36,138.7,3432.3957647499997,8.141182441375
1,16,8,0,23.85,0.0,36.91,141.05,3312.57415075,9.517229132999999
1,17,8,0,23.85,0.0,34.9,143.575,3312.8508144999996,14.2670515745
1,18,8,0,23.67,0.0,33.89,139.625,3004.53576075,11.439196450125
1,19,8,0,23.66,0.0,32.7,140.2,2912.9592652499996,13.7866498645
1,20,8,0,23.7,0.0,32.02,141.05,2973.5180037499995,15.224338144499999
1,21,8,0,23.56,0.0,31.87,137.525,3030.95128025,11.909803732875
1,22,8,0,23.35,0.0,32.22,125.825,3193.4217365,12.14338411775
1,23,8,0,23.19,0.0,32.4,112.775,3128.9594357499996,14.251190581000001
1,0,8,0,23.03,0.0,32.69,105.75,3214.42656025,9.004692206125
1,1,8,0,22.74,0.0,33.18,108.05,3217.399438,5.17295224925
1,2,8,0,22.73,0.0,33.06,103.65,3527.79101425,5.274641966999999
1,3,8,0,22.6,0.0,33.28,103.35,3509.9150059999997,6.954702756874999
1,4,8,0,22.55,0.0,33.34,97.825,2978.19101775,7.8104051146249995
1,5,8,0,22.53,0.0,33.24,97.275,1927.89193825,7.029629246125
1,6,8,0,22.58,0.0,32.95,98.5,1763.3025995,5.3207713138221004
1,7,8,0,22.53,0.0,33.14,98.775,1867.0600659999998,5.573984513822101
1,8,8,0,22.62,0.0,33.06,97.625,1843.1910002500001,5.8271977138221
1,9,8,0,22.92,0.0,32.16,98.375,1985.40781675,6.0804109138221
1,10,8,0,23.12,0.0,30.79,104.65,2049.111344,6.404605872
1,11,8,0,23.37,0.0,29.5,105.8,2014.2446514999997,4.7776758935000005
1,12,8,0,23.39,0.0,28.67,111.7,3761.648837,6.1580102108305255
1,13,8,0,23.6,0.0,27.61,120.55,5764.8694749999995,7.5383445281610495
1,14,8,0,23.65,0.0,26.92,128.8,3834.1813355,9.3901653425
1,15,8,0,23.66,0.0,26.25,137.725,3049.04711925,15.260526531
1,16,8,0,23.66,0.0,25.82,136.025,2889.4218429999996,18.60202639
1,17,8,0,23.61,0.0,26.16,134.675,2430.39749875,11.100435873875
1,18,8,0,23.54,0.0,26.99,139.125,2629.2245722499997,12.239411707
1,19,8,0,23.49,0.0,28.21,137.875,2525.19088325,16.87073388775
1,20,8,0,23.55,0.0,29.46,137.275,2559.396495,17.562014715875
1,21,8,0,23.2,0.0,31.67,128.675,2328.4866635,14.585220994
1,22,8,0,23.21,0.0,33.9,123.2,2673.1179159999997,10.168804724625
1,23,8,0,23.15,0.0,36.11,113.15,2630.6041845,8.677625156125
1,0,8,0,22.95,0.0,38.89,111.05,2871.2449905,9.080919929874998
1,1,8,0,22.86,0.0,41.85,107.775,3007.67587225,8.037628793125
1,2,8,0,22.84,0.0,45.17,103.85,3183.397419,5.54215116225
1,3,8,0,22.8,0.0,48.3,104.775,3047.3411585,5.760626676375
1,4,8,0,22.77,0.0,50.93,97.1,2663.3043395,6.92160040625
1,5,8,0,22.76,0.0,53.29,99.05,1649.32145875,6.869674116
1,6,8,0,22.75,0.0,55.43,97.675,1682.64307025,6.22769073275
1,7,8,0,22.77,0.0,57.35,98.25,1867.5021985,4.9681484895
1,8,8,0,22.84,0.0,59.13,98.725,1914.2565189999998,5.556748042774033
1,9,8,0,22.84,0.0,61.4,101.25,2073.24868975,6.145347596048066
1,10,8,0,22.87,0.0,62.78,105.525,2354.3206155000003,6.733947149322099
1,11,8,0,23.09,0.0,62.41,103.6,2516.1776459999996,6.60195390975
1,12,8,0,22.93,0.0,63.53,112.225,4235.0728455,7.521780165833333
1,13,8,0,23.15,0.0,63.24,120.475,6409.598382499999,8.441606421916667
1,14,8,0,23.22,0.0,63.81,130.675,4322.458525,9.361432678
1,15,8,0,23.28,0.0,63.79,134.45,3456.3782317499995,20.412439225125
1,16,8,0,23.43,0.0,63.08,137.8,3453.6056814999997,11.853516548625
1,17,8,0,23.39,0.0,63.51,141.05,3389.2011844999997,15.448704382374999
1,18,8,0,23.39,0.0,64.13,140.45,3452.174796,12.470372038625
1,19,8,0,23.44,0.0,64.12,142.775,3228.6183075,9.82366985775
1,20,8,0,23.52,0.0,62.94,141.9,3306.5041392499998,7.595842096124999
1,21,8,0,23.92,0.0,58.41,135.475,3131.2676145,12.321354311999999
1,22,8,0,23.56,0.0,58.55,131.225,3032.77046575,12.210828508625
1,23,8,0,23.24,0.0,58.85,120.475,3318.12578175,12.016100524125
1,0,8,0,23.14,0.0,54.45,113.35,3454.5901984999996,7.40805109825
1,1,8,0,22.85,0.0,50.28,113.725,3473.15438025,7.00614548025
1,2,8,0,22.75,0.0,45.9,111.725,3580.3598625,5.438544761249999
1,3,8,0,22.69,0.0,42.33,109.775,3776.8228949999993,4.42818306216105
1,4,8,0,22.64,0.0,40.13,103.4,3214.3637262499997,6.95984615
1,5,8,0,22.62,0.0,38.79,103.375,2219.43481475,7.05298992225
1,6,8,0,22.59,0.0,37.84,104.475,2270.0602215,5.66098552375
1,7,8,0,22.63,0.0,36.95,103.95,2233.45915175,5.70397242090625
1,8,8,0,22.71,0.0,36.05,103.7,2447.32208375,5.746959318062499
1,9,8,0,22.95,0.0,34.52,105.525,2429.8834425,5.78994621521875
1,10,8,0,23.04,0.0,33.43,105.275,2378.5435637499995,5.832933112375
1,11,8,0,23.39,0.0,31.6,102.0,2043.56844975,4.746208878125
1,12,8,0,23.37,0.0,30.81,113.125,4022.1590422499994,9.115165256749998
1,13,8,0,23.52,0.0,29.39,121.75,6238.803745,13.484121635374997
1,14,8,0,23.71,0.0,27.74,131.5,4078.1453717500003,17.853078013999998
1,15,8,0,23.78,0.0,26.96,134.375,2944.8634935,19.693726967
1,16,8,0,23.7,0.0,26.35,139.4,3023.3488075,9.589113547
1,17,8,0,23.6,0.0,25.69,136.95,3036.657084,9.911652652625
1,18,8,0,23.56,0.0,26.2,136.825,2892.1259112499997,14.210078604499998
1,19,8,0,23.47,0.0,27.23,141.15,2850.544894,11.489918219249999
1,20,8,0,23.47,0.0,28.97,138.65,2616.8964885,12.3214598175
1,21,8,0,23.36,0.0,31.23,136.575,2597.8905272499996,17.200491328
1,22,8,0,23.33,0.0,32.23,128.975,2707.17350275,12.863406402499999
1,23,8,0,22.92,0.0,33.0,120.375,2644.0295687499997,9.270557274
1,0,8,0,22.91,0.0,32.34,110.05,2452.9837625,6.957270057375
1,1,8,0,22.69,0.0,32.67,108.7,2705.6346875,6.2747901463749995
1,2,8,0,22.6,0.0,33.29,107.075,2749.4684625,6.386757858249999
1,3,8,0,22.63,0.0,33.84,105.075,2730.1523907499995,6.725562395125
1,4,8,0,22.58,0.0,34.71,100.05,2275.38619725,6.637043280625
1,5,8,0,22.59,0.0,34.83,95.05,1459.4438177499999,6.4072698858749995
1,6,8,0,22.55,0.0,34.81,97.225,1404.76464725,6.063849483375
1,7,8,0,22.6,0.0,34.34,97.15,1300.66388825,4.711594282
1,8,8,0,22.62,0.0,33.59,100.15,1332.19384825,5.3264451675
1,9,8,0,22.65,0.0,32.31,100.675,1324.2466709999999,5.941296052999999
1,10,8,0,22.77,0.0,30.41,102.325,1161.7154987499998,6.5561469384999995
1,11,8,0,22.87,0.0,28.48,102.175,1350.9276465,6.07491290616105
1,12,8,0,22.98,0.0,26.23,114.425,2933.3083914999997,7.527788117330525
1,13,8,0,23.2,0.0,22.57,123.45,4849.498114999999,8.980663328499999
1,14,8,0,23.33,0.0,19.23,133.475,2893.9363599999997,11.7613662865
1,15,8,0,23.42,0.0,17.26,140.275,1892.3278059999998,10.8704075075
1,16,8,0,23.35,0.0,16.65,136.675,1799.9065815,14.239954245249999
