Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,2,8,0,19.99,0.0,61.51,23.55,1438.6499115,0.59123523775
1,3,8,0,19.94,0.0,61.74,25.2,1438.82702925,0.5860390918749999
1,4,8,0,19.9,0.0,61.89,25.85,1635.9106357499998,0.57994614925
1,5,8,0,20.28,0.0,60.46,23.925,1376.7377709999998,0.5880788648749999
1,6,8,0,20.48,0.0,59.65,24.15,1536.56302175,0.6048718236249999
1,7,8,0,21.09,0.0,58.17,23.625,1544.0369142499999,0.576578765375
1,8,8,0,21.1,0.0,59.33,24.55,1366.274851,0.6025331183749999
1,9,8,0,21.15,0.0,60.29,25.125,1613.4244474999998,0.6488148643749999
1,10,8,0,21.12,0.0,59.99,25.775,1475.832637,0.61887767875
1,11,8,0,21.44,0.0,57.61,24.075,1364.0287119999998,0.59756556775
1,12,8,0,21.8,0.0,54.06,23.75,1612.3442675,0.6341935605
1,13,8,0,21.95,0.0,49.78,24.8,1449.4644195,0.5179264995
1,14,8,0,22.02,0.0,45.93,25.0,1526.4374814999999,0.6055664015
1,15,8,0,22.11,0.0,42.92,24.05,1546.96610825,0.6128462809999999
1,16,8,0,22.09,0.0,40.55,23.8,1375.19171925,0.6599984473749999
1,17,8,0,21.63,0.0,38.98,23.025,1710.3245359999999,0.631274575
1,18,8,0,21.22,0.0,37.03,23.825,1369.3754265,0.642853803625
1,19,8,0,20.98,0.0,33.24,24.225,1518.15301275,0.6364355523749999
1,20,8,0,21.06,0.0,31.09,24.425,1570.3393855,0.54249169675
1,21,8,0,20.65,0.0,30.94,22.925,1377.49310275,0.5481626173749999
1,22,8,0,20.09,0.0,31.15,23.825,1625.8294852499998,0.5848433628749999
1,23,8,0,19.67,0.0,30.87,23.3,1463.558121,0.5885712238749999
1,0,8,0,19.44,0.0,30.37,25.575,1376.68879225,0.6333495164999999
1,1,8,0,19.14,0.0,30.07,23.875,1536.1243309999998,0.51622082725
1,2,8,0,18.88,0.0,29.7,23.85,1565.853991,0.530156345375
1,3,8,0,18.66,0.0,29.43,23.525,1451.88961775,0.5035513751249999
1,4,8,0,18.39,0.0,29.28,27.025,1636.2891399999999,0.53588001875
1,5,8,0,19.19,0.0,27.62,25.075,1396.72807275,0.5269911803749999
1,6,8,0,20.26,0.0,25.44,24.0,1698.1643037499998,0.567769056125
1,7,8,0,21.04,0.0,22.93,27.05,1368.9804195,0.59517410975
1,8,8,0,21.0,0.0,22.07,26.2,1630.9408369999999,0.5563305015
1,9,8,0,20.97,0.0,22.4,24.9,1555.7809594999999,0.560700187625
1,10,8,0,21.0,0.0,23.05,27.225,1728.13894575,0.556093114125
1,11,8,0,20.96,0.0,22.36,25.3,1727.6227714999998,0.61835015125
1,12,8,0,20.97,0.0,21.84,24.8,1726.604543,0.5376560279999999
1,13,8,0,20.95,0.0,21.34,29.95,1711.74686125,0.5851862557499999
1,14,8,0,20.97,0.0,20.39,34.575,1682.437183,0.6054784802500001
1,15,8,0,20.98,0.0,19.64,36.525,1687.2811372499998,0.64110417075
1,16,8,0,20.99,0.0,19.88,34.675,1647.6875982499998,0.68520546975
1,17,8,0,20.94,0.0,21.08,35.85,1687.9420415,0.688317882
1,18,8,0,21.0,0.0,21.86,34.35,1413.7883862499998,0.6535977803749999
1,19,8,0,20.97,0.0,22.56,37.575,1634.263626,0.6326197701249999
1,20,8,0,21.05,0.0,22.65,41.4,1455.3184832499999,0.51069937275
1,21,8,0,20.44,0.0,23.75,37.25,1624.0550425,0.583172859125
1,22,8,0,19.77,0.0,24.73,38.375,1460.1061339999999,0.576983203125
1,23,8,0,19.4,0.0,25.18,38.1,1722.2411982499998,0.5956400923749999
1,0,8,0,19.18,0.0,25.41,36.45,1682.14357525,0.555882103125
1,1,8,0,19.0,0.0,25.66,37.15,1761.23304875,0.6075973823749999
1,2,8,0,18.76,0.0,26.0,37.05,1374.7682957499999,0.6334198535
1,3,8,0,18.53,0.0,26.28,37.1,1554.785676,0.605742244
1,4,8,0,18.43,0.0,26.41,35.95,1547.87949575,0.600018570625
1,5,8,0,19.19,0.0,25.2,37.025,1618.433341,0.6605347669999999
1,6,8,0,20.24,0.0,23.66,35.775,1577.5457922499997,0.6587763419999999
1,7,8,0,21.06,0.0,23.43,45.25,1712.28712775,0.65949729625
1,8,8,0,21.01,0.0,25.58,41.1,1722.1290325,0.6701797281249999
1,9,8,0,21.0,0.0,28.95,42.675,1899.94281025,0.6446825656249999
1,10,8,0,21.32,0.0,32.08,47.3,2158.0953284999996,0.7370174623749999
1,11,8,0,21.52,0.0,35.29,49.4,2074.31386725,0.73627013175
1,12,8,0,21.24,0.0,38.38,48.35,2069.26896775,0.56067381125
1,13,8,0,21.38,0.0,40.8,62.925,2138.6024037499997,0.74541394175
1,14,8,0,21.51,0.0,43.23,68.425,2058.16517625,0.6622668156249999
1,15,8,0,21.61,0.0,44.74,68.85,2058.9226259999996,0.7962060478749999
1,16,8,0,21.57,0.0,45.96,69.075,2052.18694475,0.769583493375
1,17,8,0,21.33,0.0,48.25,66.775,2050.16160725,0.7182374833749999
1,18,8,0,21.07,0.0,49.18,67.975,2042.966673,0.714201898
1,19,8,0,21.03,0.0,49.25,62.55,2142.14758275,0.6959670307499999
1,20,8,0,21.07,0.0,49.59,63.8,2155.3925839999997,0.744860037875
1,21,8,0,21.02,0.0,50.37,66.175,2337.68028375,0.683403084125
1,22,8,0,20.69,0.0,51.73,55.15,2228.9286614999996,0.701321434875
1,23,8,0,20.32,0.0,52.87,50.55,2407.715572,0.667893775625
1,0,8,0,20.13,0.0,53.46,45.275,2327.63990475,1.240489708375
1,1,8,0,19.99,0.0,53.9,43.275,2069.966584,1.0231659626249998
1,2,8,0,19.88,0.0,54.3,42.9,1720.334557,1.045726555375
1,3,8,0,19.84,0.0,54.5,43.05,1856.79950325,1.080965392375
1,4,8,0,19.81,0.0,54.62,43.35,1813.8225474999997,1.14570180875
1,5,8,0,19.75,0.0,54.83,42.3,1928.3262164999999,1.139951759
1,6,8,0,19.67,0.0,55.11,43.325,1785.8322067499998,1.153948822
1,7,8,0,20.1,0.0,53.74,42.175,1781.529578,1.274866917125
1,8,8,0,20.38,0.0,52.98,48.125,1960.8540192499997,1.15649853825
1,9,8,0,21.05,0.0,51.82,48.375,2043.46254975,1.09796057
1,10,8,0,21.11,0.0,53.76,50.75,2352.0547085,1.3228367511249999
1,11,8,0,21.38,0.0,55.17,54.65,2379.08400675,1.1584591821249999
1,12,8,0,22.06,0.0,55.45,54.8,2320.5876707499997,0.560594682125
1,13,8,0,22.62,0.0,56.33,68.35,2320.63673775,0.610516367875
1,14,8,0,23.1,0.0,58.02,65.8,2158.0353185,0.7576086191249999
1,15,8,0,23.38,0.0,60.3,64.875,2049.9325985,0.769266976875
1,16,8,0,23.37,0.0,63.72,66.375,1820.8637502499998,0.8008570819999999
1,17,8,0,22.55,0.0,67.88,67.825,1789.0786595,0.8635185568749999
1,18,8,0,21.59,0.0,69.07,67.775,1743.9033962499998,1.9332036528749996
1,19,8,0,21.13,0.0,68.58,67.675,1603.0583377499997,2.337008369875
1,20,8,0,20.72,0.0,68.72,64.95,1707.1925434999998,2.372317543875
1,21,8,0,20.28,0.0,67.48,61.975,1698.50547825,2.553584785
1,22,8,0,20.0,0.0,65.68,55.9,1953.3076735,2.4911255289999996
1,23,8,0,19.72,0.0,63.92,52.125,1892.78838275,2.523682767875
1,0,8,0,19.47,0.0,61.96,48.525,1977.79607775,2.4708069281249996
1,1,8,0,19.21,0.0,60.19,47.45,1962.265931,2.317454683875
1,2,8,0,18.85,0.0,58.26,42.525,1520.69514225,2.2795342487499997
1,3,8,0,18.56,0.0,56.05,41.15,1603.58766125,2.360395422375
1,4,8,0,18.28,0.0,53.78,41.9,1444.24399075,2.269924456125
1,5,8,0,19.12,0.0,50.17,40.825,1691.76988525,2.2404620452499997
1,6,8,0,20.17,0.0,46.02,42.075,1601.16696375,2.24485810775
1,7,8,0,21.03,0.0,38.87,45.025,1540.7653984999997,2.17642020675
1,8,8,0,21.0,0.0,35.17,45.9,1724.96159275,2.19495400625
1,9,8,0,20.96,0.0,32.85,47.9,1899.6529972499998,2.163205642875
1,10,8,0,20.96,0.0,31.29,51.475,2175.10048575,2.096139313375
1,11,8,0,21.0,0.0,29.03,53.65,2131.1155385,2.1621330036249997
1,12,8,0,20.96,0.0,26.24,56.05,2038.8393969999997,2.185651938
1,13,8,0,20.93,0.0,23.32,66.1,2057.6025825,2.40445276075
1,14,8,0,20.92,0.0,21.41,70.275,1883.8553647499998,2.440016906375
1,15,8,0,20.92,0.0,19.96,70.6,1353.26724225,4.7439844705
1,16,8,0,20.92,0.0,19.0,69.625,1341.33407725,3.775734120625
1,17,8,0,20.94,0.0,18.56,64.375,1360.22646075,5.36289731775
1,18,8,0,20.98,0.0,18.59,67.15,1384.05254875,14.457489001999999
1,19,8,0,20.95,0.0,18.4,65.6,1380.166107,14.474202831624998
1,20,8,0,21.03,0.0,17.81,66.9,1416.71510925,14.096387636124998
1,21,8,0,20.2,0.0,18.48,64.225,1577.5594709999998,14.39385160125
1,22,8,0,19.16,0.0,19.19,55.05,1565.4612785,12.680257646625
1,23,8,0,18.67,0.0,19.21,51.55,1652.2951307499998,11.411123194999998
1,0,8,0,18.3,0.0,19.06,49.15,1725.3865165,10.56952340575
1,1,8,0,18.09,0.0,18.85,49.625,1707.310622,10.39223899725
1,2,8,0,17.9,0.0,18.7,40.575,1483.2331055,9.783120577250001
1,3,8,0,17.7,0.0,18.56,41.5,1453.6523232499999,9.60952886125
1,4,8,0,17.53,0.0,18.46,40.85,1624.415632,9.553320806124999
1,5,8,0,18.75,0.0,17.23,41.675,1543.0731359999997,9.24718780575
1,6,8,0,20.24,0.0,15.47,41.325,1716.88054025,9.647466880624998
1,7,8,0,21.0,0.0,14.06,40.15,1725.77808175,9.373697692375
1,8,8,0,20.99,0.0,13.69,47.1,1620.0853809999999,9.433519310874999
1,9,8,0,20.95,0.0,14.5,47.025,1992.79698925,9.127096170375
1,10,8,0,20.95,0.0,15.88,54.675,2266.2220525,8.98831247725
1,11,8,0,20.95,0.0,17.46,55.225,2074.6761334999997,9.01732648975
1,12,8,0,20.97,0.0,18.82,54.825,2048.779524,9.464432422375
1,13,8,0,20.96,0.0,19.44,66.15,1895.1904595,9.5451177535
1,14,8,0,20.94,0.0,19.24,70.025,1901.7146054999998,9.74513859725
1,15,8,0,20.92,0.0,18.93,70.975,1804.57791875,11.188497797875
1,16,8,0,20.92,0.0,18.82,71.6,1455.7667932499999,13.813509806375
1,17,8,0,20.95,0.0,19.39,69.3,1374.9305874999998,14.719846012
1,18,8,0,20.98,0.0,20.08,66.3,1431.83992375,16.505799155374998
1,19,8,0,20.95,0.0,20.43,72.35,1045.1377782499999,18.599001899
1,20,8,0,21.04,0.0,20.12,66.425,1321.3949605,17.867945497374997
1,21,8,0,20.16,0.0,21.13,64.475,1136.81840875,17.593525691874998
1,22,8,0,19.27,0.0,22.2,57.525,1355.9875485,15.486642401749998
1,23,8,0,18.82,0.0,22.69,51.55,1371.82356975,13.502303749874999
1,0,8,0,18.55,0.0,22.96,49.125,1824.0851400000001,9.353220833249999
1,1,8,0,18.34,0.0,23.18,50.5,1638.7969402499998,9.060557368375
1,2,8,0,18.07,0.0,23.41,42.375,1384.806998,8.963474724124998
1,3,8,0,17.89,0.0,23.5,44.0,1717.1836789999998,8.903758611125
1,4,8,0,17.76,0.0,23.52,43.425,1470.8018575,9.0805418685
1,5,8,0,18.71,0.0,22.24,45.55,1649.4236522499998,9.01303593275
1,6,8,0,20.05,0.0,20.41,42.6,1722.29044175,8.628301334875
1,7,8,0,21.01,0.0,18.89,44.025,1619.985129,8.79660898375
1,8,8,0,21.0,0.0,18.69,48.05,1716.519686,8.808100291125
1,9,8,0,20.97,0.0,19.32,48.375,1899.20751125,8.79734752225
1,10,8,0,21.0,0.0,21.03,53.3,2074.70975675,8.926160945625
1,11,8,0,21.01,0.0,22.93,53.15,2075.15330125,9.195727498124999
1,12,8,0,21.04,0.0,24.73,55.2,1979.1349184999997,9.034075487875
1,13,8,0,21.03,0.0,27.0,63.7,1932.8896239999997,9.353027406499999
1,14,8,0,21.04,0.0,29.29,69.375,1850.61529625,11.734137075375
1,15,8,0,21.03,0.0,30.94,72.75,1718.1734909999998,13.749696563125
1,16,8,0,20.99,0.0,31.7,76.325,1364.9131535,14.2055770365
1,17,8,0,20.96,0.0,31.64,70.0,1123.05538,14.112582730375001
1,18,8,0,21.02,0.0,31.24,70.0,1374.07076775,13.67346004725
1,19,8,0,20.97,0.0,31.06,72.875,1478.54147075,13.064948283875
1,20,8,0,21.05,0.0,30.64,71.35,1568.2924267499998,13.447713445749999
1,21,8,0,20.39,0.0,31.62,66.225,1375.7880245,13.77829734575
1,22,8,0,19.88,0.0,32.39,57.35,1376.9640439999998,14.806844088875
1,23,8,0,19.61,0.0,32.85,55.125,1373.85949725,18.108427700375
1,0,8,0,19.33,0.0,33.29,53.5,1380.8657529999998,14.764606720375
1,1,8,0,19.13,0.0,33.59,57.125,1381.9424029999998,15.528369826999999
1,2,8,0,18.99,0.0,33.84,45.575,1378.3289184999999,15.293154106874999
1,3,8,0,18.86,0.0,34.08,47.1,1163.9266025,15.537390547249998
1,4,8,0,18.73,0.0,34.34,46.775,1235.6914142499998,15.067539387250001
1,5,8,0,19.39,0.0,32.96,44.45,1373.97492825,15.224355728749998
1,6,8,0,20.25,0.0,31.16,48.625,1146.94774375,15.57540769575
1,7,8,0,21.06,0.0,29.48,47.575,1235.5139434999999,15.630481566749998
1,8,8,0,21.01,0.0,29.81,45.125,1351.5417782499999,15.371298513874999
1,9,8,0,21.04,0.0,31.85,48.575,1167.3319052499999,15.163698858375
1,10,8,0,21.09,0.0,35.5,46.95,1623.8125315,14.915022394874999
1,11,8,0,21.44,0.0,38.71,46.025,1377.5792347499998,15.321438373
1,12,8,0,21.74,0.0,40.97,46.65,1376.79892825,16.37207972625
1,13,8,0,21.9,0.0,42.83,48.725,1470.916053,15.678811877874999
1,14,8,0,21.97,0.0,44.63,48.075,1509.64430075,16.068672284625
1,15,8,0,22.06,0.0,45.56,47.0,1364.58618725,16.022478459874996
1,16,8,0,21.94,0.0,46.87,44.475,1108.31295275,15.998370453124998
1,17,8,0,21.65,0.0,48.32,41.3,1369.09099675,15.073069633875
1,18,8,0,21.58,0.0,48.89,46.675,1383.53593325,15.163874700874999
1,19,8,0,21.39,0.0,49.69,42.1,1036.1667245,14.576033223375001
1,20,8,0,21.11,0.0,50.21,42.6,1292.7629539999998,14.74750603725
1,21,8,0,20.99,0.0,50.24,43.45,1123.19543275,14.54141862725
1,22,8,0,20.72,0.0,50.92,46.625,1373.08024975,15.63586234725
1,23,8,0,20.5,0.0,51.48,48.075,1196.2609612499998,15.599313483625
1,0,8,0,20.34,0.0,51.89,44.125,1214.70221075,15.663610293749999
1,1,8,0,20.18,0.0,52.32,46.775,1289.0002387499999,15.539843550125
1,2,8,0,20.03,0.0,52.75,43.65,1033.8127439999998,14.88874273325
1,3,8,0,19.93,0.0,53.19,42.65,1029.53094225,15.25245536025
1,4,8,0,19.88,0.0,53.48,44.375,1102.4096455,15.127914909624998
1,5,8,0,20.28,0.0,52.24,42.65,1023.96748575,16.038471335249998
1,6,8,0,20.51,0.0,51.47,46.15,1033.66404275,15.092007871124999
1,7,8,0,21.07,0.0,50.14,42.425,1033.2303822499998,14.697505222375
1,8,8,0,21.04,0.0,51.28,42.325,1056.24386425,15.198761852874998
1,9,8,0,21.03,0.0,54.41,48.575,1002.8578210000001,15.266909613749998
1,10,8,0,21.22,0.0,57.67,42.9,1348.229844,15.064848996999999
1,11,8,0,21.63,0.0,59.23,45.075,1044.5342365,15.665131331374997
1,12,8,0,21.83,0.0,61.32,44.5,1361.1000475,16.184024964625
1,13,8,0,22.03,0.0,64.25,45.9,1281.0654164999999,15.126675219999997
1,14,8,0,22.19,0.0,66.47,44.425,1125.85440525,15.184755997749999
1,15,8,0,22.32,0.0,68.56,44.175,1130.62925975,15.266302957125001
1,16,8,0,22.25,0.0,70.6,44.35,1116.875762,15.63941436575
1,17,8,0,22.03,0.0,71.89,48.8,946.6101832499999,32.119549308249994
1,18,8,0,22.0,0.0,72.12,49.55,1140.975778,39.38476354375
1,19,8,0,21.79,0.0,72.87,49.9,942.5416817500001,41.084896754999995
1,20,8,0,21.71,0.0,73.1,51.05,1033.80047725,42.634772549999994
1,21,8,0,21.69,0.0,73.33,54.45,1016.2061629999998,41.96173538125
1,22,8,0,21.54,0.0,74.2,47.35,1096.16639925,25.12404229925
1,23,8,0,21.45,0.0,75.24,48.125,1197.5239069999998,16.43316741075
1,0,8,0,21.34,0.0,76.26,47.025,1375.795261,15.869363603
1,1,8,0,21.27,0.0,77.01,44.75,1390.06060875,15.357028895
1,2,8,0,21.25,0.0,77.53,44.675,1380.1906405,14.769653400124998
1,3,8,0,21.24,0.0,78.11,46.4,1374.578117,14.484524786375001
1,4,8,0,21.23,0.0,78.85,44.5,1387.8282367499999,12.561695840999999
1,5,8,0,21.22,0.0,79.55,41.85,1572.19748925,9.9613017825
1,6,8,0,21.43,0.0,78.46,41.425,1559.6895519999998,10.683302295375
1,7,8,0,21.72,0.0,77.76,46.875,1406.28237075,10.311263526
1,8,8,0,21.91,0.0,77.75,48.725,1705.4815525,10.707269628125
1,9,8,0,22.64,0.0,74.7,49.275,1718.3985284999999,10.4955816345
1,10,8,0,23.21,0.0,69.81,53.825,1916.6365332500002,10.214383100625
1,11,8,0,23.75,0.0,64.84,54.25,2087.1317384999998,10.638040435875
1,12,8,0,23.88,0.0,61.45,54.0,1902.0098017500002,10.097975365625
1,13,8,0,23.88,0.0,53.46,60.8,1886.8970774999998,11.186915215374999
1,14,8,0,23.88,0.0,41.0,66.15,1815.1154099999999,10.46493228675
1,15,8,0,23.84,0.0,30.64,69.725,1811.796151,10.9573440395
1,16,8,0,23.71,0.0,27.61,68.15,1703.15289975,11.007388815
1,17,8,0,23.53,0.0,27.56,66.075,1712.48780825,10.73766400425
1,18,8,0,22.94,0.0,28.1,69.0,1724.26847725,11.310910554249999
1,19,8,0,22.33,0.0,28.74,65.625,1744.09878175,10.70256584125
1,20,8,0,21.72,0.0,29.74,68.625,1719.12967975,10.249472471499999
1,21,8,0,21.32,0.0,30.33,66.2,1638.1197097499999,10.418413153374999
1,22,8,0,21.5,0.0,30.04,59.375,1735.8209317499998,11.087819174499998
1,23,8,0,21.53,0.0,29.98,53.775,1819.72320725,10.713239481
1,0,8,0,21.38,0.0,30.26,49.425,1818.8299407499999,11.050092166125
1,1,8,0,21.1,0.0,30.8,43.75,1826.3856409999996,10.43999782025
1,2,8,0,20.81,0.0,31.36,42.95,1477.9143662499998,10.01881986425
1,3,8,0,20.56,0.0,31.84,42.625,1535.84872625,10.341438099
1,4,8,0,20.36,0.0,32.25,42.375,1529.3574975,10.06460925125
1,5,8,0,20.16,0.0,32.63,42.875,1617.15274525,10.11651795725
1,6,8,0,19.99,0.0,33.01,43.025,1472.8927647499997,10.070570312
1,7,8,0,20.31,0.0,32.43,43.35,1629.79491075,9.902878111875
1,8,8,0,20.56,0.0,32.0,47.6,1544.0557115,9.921447079875
1,9,8,0,21.13,0.0,31.31,51.6,1789.5200859999998,9.760621529375
1,10,8,0,21.29,0.0,30.28,54.25,1991.56131275,10.418615372249999
1,11,8,0,21.67,0.0,28.75,54.075,1980.39733475,10.104631004249999
1,12,8,0,22.11,0.0,27.57,57.75,1908.2157182499998,10.207208726624998
1,13,8,0,22.32,0.0,27.64,61.825,1973.83983025,10.940427991
1,14,8,0,22.3,0.0,27.98,64.975,1936.9508007499999,10.24600837425
1,15,8,0,22.22,0.0,28.2,67.8,1846.214004,16.315467233375
1,16,8,0,22.07,0.0,28.63,64.2,1532.713998,17.696200127624998
1,17,8,0,21.73,0.0,29.81,66.85,1545.7922067499999,15.611868638125
1,18,8,0,21.15,0.0,30.65,66.175,1726.62210475,15.642623491375
1,19,8,0,21.12,0.0,30.68,65.275,1716.68762575,15.719739219749998
1,20,8,0,21.04,0.0,30.85,67.3,1381.8235302499997,15.357776225624999
1,21,8,0,20.9,0.0,31.19,65.975,1658.0831835,16.0588866495
1,22,8,0,20.73,0.0,31.67,56.25,1658.550732,13.865137164375
1,23,8,0,20.58,0.0,32.25,54.525,1833.62311175,12.727154841375
1,0,8,0,20.5,0.0,32.85,52.475,1701.4472919999998,11.821891274999999
1,1,8,0,20.46,0.0,33.61,51.9,1798.8438749999998,11.048439246625
1,2,8,0,20.43,0.0,34.46,45.975,1470.49660075,10.546233066625
1,3,8,0,20.39,0.0,35.41,46.3,1626.16730625,10.15569566625
1,4,8,0,20.36,0.0,36.12,42.125,1548.3619585,10.070192250624999
1,5,8,0,20.57,0.0,35.87,40.45,1544.7577402499999,9.4022633065
1,6,8,0,20.88,0.0,35.41,40.225,1697.9698007499999,9.407371531125
1,7,8,0,21.03,0.0,39.17,40.375,1562.8526967499997,9.37186013825
1,8,8,0,21.28,0.0,45.11,47.4,1642.269313,9.712018662375
1,9,8,0,22.12,0.0,50.48,47.675,1843.5312922499998,9.584022906625
1,10,8,0,22.81,0.0,55.34,51.925,2242.0073115,9.777379319624998
1,11,8,0,22.84,0.0,61.76,53.325,2183.26219875,9.542330649875
1,12,8,0,22.94,0.0,65.49,53.4,2184.27407325,8.60662874675
1,13,8,0,23.08,0.0,68.21,60.875,2067.81884375,9.41884525425
1,14,8,0,23.19,0.0,70.46,67.0,2098.3038355,9.27687001975
1,15,8,0,23.31,0.0,71.03,68.775,1836.232576,9.852648701749999
1,16,8,0,23.32,0.0,71.39,70.925,1765.1418177499997,10.417797704624999
1,17,8,0,23.13,0.0,71.68,69.35,1901.2895935000001,10.355153814
1,18,8,0,23.12,0.0,71.31,68.2,1841.4693309999998,10.417147087375
1,19,8,0,22.92,0.0,70.9,69.8,1821.4083409999998,10.768524363
1,20,8,0,22.76,0.0,69.72,71.525,1809.3442129999999,11.008153729875
1,21,8,0,22.48,0.0,69.51,71.65,1889.4978932499998,11.4482259625
1,22,8,0,21.98,0.0,71.42,56.975,1906.236359,11.16742307425
1,23,8,0,21.64,0.0,72.18,54.2,2018.3328327499999,10.972044472499999
1,0,8,0,21.32,0.0,71.76,52.325,1987.6209502499999,11.010993586249999
1,1,8,0,21.02,0.0,70.97,50.675,1814.3561952500002,10.727368425875
1,2,8,0,20.76,0.0,69.98,45.55,1546.8249965,10.667335796375
1,3,8,0,20.55,0.0,68.8,47.175,1626.8762184999998,10.1251869925
1,4,8,0,20.38,0.0,68.06,45.1,1627.0729277499997,10.701844886999998
1,5,8,0,20.57,0.0,66.64,45.6,1664.9092327499998,10.474023343999999
1,6,8,0,20.77,0.0,65.42,46.25,1661.57461825,10.41668110475
1,7,8,0,21.01,0.0,60.63,46.375,1646.1873482499998,10.37250946875
1,8,8,0,21.04,0.0,55.05,51.775,1736.871901,10.52194042525
1,9,8,0,21.15,0.0,45.36,52.65,1919.693072,10.450645083624998
1,10,8,0,21.48,0.0,38.59,56.125,2128.15342725,10.625845758499999
1,11,8,0,21.98,0.0,35.8,62.775,2105.428258,10.552106206125
1,12,8,0,22.43,0.0,33.28,55.575,2099.6983619999996,10.18696046275
1,13,8,0,22.65,0.0,30.12,66.125,1915.8225152499997,11.007063506375
1,14,8,0,22.75,0.0,27.88,71.95,2014.9055557499998,10.72904772175
1,15,8,0,22.87,0.0,27.41,72.275,1742.1639005,10.922914078
1,16,8,0,22.73,0.0,27.18,72.125,1590.4388524999997,10.959814626625
1,17,8,0,22.33,0.0,26.99,68.0,1719.58946225,17.811842947749998
1,18,8,0,21.96,0.0,28.51,71.1,1565.25274375,18.982268212
1,19,8,0,21.62,0.0,30.91,68.525,1567.3168229999999,15.183991082875
1,20,8,0,21.93,0.0,31.93,66.875,1487.6010392499998,17.580495762625
1,21,8,0,21.78,0.0,33.08,65.25,1658.97424375,16.107551061375002
1,22,8,0,21.34,0.0,33.93,58.0,1576.0637217499998,14.375625526125
1,23,8,0,21.01,0.0,34.46,56.325,1583.001319,13.45024557775
1,0,8,0,20.75,0.0,34.77,53.025,1734.728485,11.943407234624999
1,1,8,0,20.53,0.0,35.06,55.9,1602.2702652499997,11.16172577725
1,2,8,0,20.32,0.0,35.42,46.375,1201.57855325,11.098747785874998
1,3,8,0,20.14,0.0,35.8,47.375,1412.8588489999997,11.18862967975
1,4,8,0,20.01,0.0,36.2,45.75,1409.143524,11.30387685425
1,5,8,0,20.34,0.0,35.45,50.125,1408.11161675,10.90401100925
1,6,8,0,20.56,0.0,34.94,46.0,1671.5526927499998,11.25590702025
1,7,8,0,21.03,0.0,33.61,45.0,1493.826812,11.240072403125
1,8,8,0,21.02,0.0,33.68,51.75,1391.3556775,10.808783503375
1,9,8,0,21.02,0.0,33.95,54.225,1565.58597575,10.933394290999999
1,10,8,0,21.09,0.0,32.65,55.6,1565.97480525,16.928920170999998
1,11,8,0,21.24,0.0,30.85,59.225,1553.5549414999998,14.461436666125
1,12,8,0,21.65,0.0,29.23,57.675,1554.547401,13.820552298499999
1,13,8,0,21.91,0.0,25.72,65.45,1560.4496492499998,15.532801058
1,14,8,0,21.99,0.0,22.34,66.125,1487.75971275,18.139006711125
1,15,8,0,22.13,0.0,20.81,68.225,1127.5711325,19.863414979499996
