Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,0,8,0,20.97,0.0,37.66,96.375,8872.031954999999,26.7611535585
1,1,8,0,22.98,0.0,34.93,93.5,8453.098614999999,24.571184687124997
1,2,8,0,23.66,0.0,38.2,88.475,8077.931979999999,25.501866286875
1,3,8,0,23.11,0.0,33.9,88.625,8379.6207825,25.540674726624996
1,4,8,0,22.99,0.0,34.07,89.3,8277.2666675,26.24623396575
1,5,8,0,22.49,0.0,37.27,89.6,8374.0751525,25.80191513675
1,6,8,0,22.52,0.0,38.1,87.875,8252.449885,25.273314997499998
1,7,8,0,22.82,0.0,39.94,89.175,8414.4142275,26.04113127375
1,8,8,0,23.18,0.0,41.17,88.675,8418.353707499999,26.017524418125
1,9,8,0,23.53,0.0,41.68,87.95,8354.924902499999,25.551629714374997
1,10,8,0,23.62,0.01,42.75,89.35,8281.6809325,27.084589460875
1,11,8,0,24.18,0.45,43.86,91.425,8372.172482499998,29.524298642875
1,12,8,0,24.62,0.65,43.49,96.0,8680.931875,29.173246675874996
1,13,8,0,24.81,0.57,41.79,98.8,8723.161265,31.746490652374998
1,14,8,0,25.12,0.6,41.0,100.05,8176.676669999999,27.74583639
1,15,8,0,24.73,0.16,43.42,102.325,7936.1751225,28.827619449999997
1,16,8,0,24.4,0.0,47.43,105.925,7882.282612499999,32.920142626499995
1,17,8,0,23.82,0.01,49.35,103.8,7371.2118599999985,27.769161897624997
1,18,8,0,23.62,0.01,47.24,109.925,6963.340657499999,26.83034758225
1,19,8,0,23.62,0.01,42.21,108.525,6180.8323199999995,26.227427610375
1,20,8,0,23.61,0.0,34.64,108.625,6220.0497374999995,26.386679370499998
1,21,8,0,23.52,0.0,28.98,104.85,6242.2251975,28.824805969999996
1,22,8,0,22.8,0.0,25.39,106.175,6542.148117499999,24.216246600874996
1,23,8,0,22.22,0.0,21.22,102.375,7158.456995,24.4581795045
1,0,8,0,19.58,0.0,22.61,94.725,7337.788054999999,24.577110579375
1,1,8,0,21.61,0.0,20.45,90.0,7407.62028,24.092040251
1,2,8,0,22.0,0.0,23.41,90.25,7231.0505625000005,24.177068891875
1,3,8,0,22.76,0.0,22.36,88.925,7280.9259325,24.71650972125
1,4,8,0,23.08,0.0,22.12,86.825,6429.8217525,23.681280963125
1,5,8,0,21.79,0.0,14.95,87.05,6583.65121,23.146921982
1,6,8,0,21.72,0.0,14.37,89.175,7012.489729999999,23.585640227375
1,7,8,0,21.78,0.0,15.29,88.225,6833.95645,23.269369906875
1,8,8,0,22.09,0.0,16.45,90.275,7253.41223,22.7946391175
1,9,8,0,22.19,0.0,16.48,91.05,7207.0412675,23.655027677874997
1,10,8,0,22.41,0.0,15.67,89.3,7333.572352499999,24.379024003124997
1,11,8,0,23.31,0.0,16.63,93.75,7350.04598,24.30869579525
1,12,8,0,23.72,0.11,16.36,93.125,7467.9117975,26.0964689085
1,13,8,0,23.71,0.09,15.53,96.35,8051.2769499999995,31.5214210445
1,14,8,0,23.85,0.24,13.9,101.675,7172.632592499999,33.348741135999994
1,15,8,0,23.34,0.0,13.88,104.1,6398.31915,39.028796778875
1,16,8,0,23.16,0.0,14.38,103.45,5688.8270975,36.460546729375
1,17,8,0,23.15,0.0,13.97,107.35,5229.844142499999,34.788477981125
1,18,8,0,23.04,0.0,13.12,110.675,4585.5326575,26.627944072625
1,19,8,0,23.04,0.0,12.51,112.0,4470.9912175,27.780169638125
1,20,8,0,23.14,0.0,12.5,110.9,3699.6420925,24.695883396
1,21,8,0,23.01,0.0,11.92,105.25,4180.439565,22.7900672125
1,22,8,0,22.45,0.0,10.6,101.775,4457.15097,21.880820813499998
1,23,8,0,22.07,0.0,8.97,99.075,4743.238055,21.506249912124996
1,0,8,0,19.98,0.0,8.49,91.625,4738.970284999999,22.269423946375
1,1,8,0,21.26,0.0,8.39,87.85,4859.134132499999,21.136857572374996
1,2,8,0,21.68,0.0,12.49,85.825,5300.102615,22.236180921749998
1,3,8,0,22.71,0.0,13.7,85.45,5334.68073,21.925045202249997
1,4,8,0,23.26,0.0,8.09,85.025,5534.604045,21.439420969999997
1,5,8,0,23.33,0.0,7.01,83.95,5979.4414074999995,21.531430558125
1,6,8,0,22.34,0.0,9.27,86.125,6404.036867499999,23.570095750375
1,7,8,0,21.86,0.0,10.88,85.2,6234.5668625,23.367173505375
1,8,8,0,22.12,0.0,13.07,85.75,6476.5616,23.372598246499997
1,9,8,0,22.23,0.0,12.8,84.45,6747.45027,22.682768119
1,10,8,0,22.44,0.0,12.75,83.6,7035.501799999999,23.4916084505
1,11,8,0,23.34,0.0,14.42,89.8,7404.716855,25.18400459175
1,12,8,0,23.75,0.13,14.64,92.025,7568.01289,26.69319043225
1,13,8,0,23.72,0.11,14.49,96.525,7634.50044,30.822236096
1,14,8,0,23.86,0.25,13.11,106.925,7106.11239,34.993141066875
1,15,8,0,23.37,0.0,13.56,108.05,6228.831494999999,29.616202725499996
1,16,8,0,23.22,0.0,14.88,114.1,5456.11273,30.843407532999997
1,17,8,0,23.23,0.0,15.55,110.95,4426.8291524999995,28.402423492875
1,18,8,0,23.12,0.0,15.48,113.35,3706.2351617499994,26.284497293749997
1,19,8,0,22.94,0.0,14.92,117.4,3302.33909225,22.625223660874997
1,20,8,0,23.0,0.0,14.57,116.65,3074.17065875,23.143035862749997
1,21,8,0,22.91,0.0,14.29,113.275,3332.3826575,23.675372655125
1,22,8,0,22.46,0.0,13.77,109.375,4244.88148,25.187512649625
1,23,8,0,22.1,0.0,12.54,106.3,4643.6505775,26.779168622625
1,0,8,0,19.01,0.0,14.1,100.15,5057.715165,22.631888091624997
1,1,8,0,21.28,0.0,13.02,97.0,5372.5461575,21.762909625124998
1,2,8,0,21.88,0.0,16.85,93.275,5386.3908175,24.961467115874996
1,3,8,0,22.82,0.0,17.83,87.925,5766.1111525,25.134460967375
1,4,8,0,23.18,0.0,19.16,90.1,5882.7988325,27.1048201405
1,5,8,0,21.85,0.0,13.56,88.65,5995.5876275,23.635825676875
1,6,8,0,21.67,0.0,13.75,89.4,5915.674605,23.294673642625
1,7,8,0,21.74,0.0,15.36,91.65,6270.924979999999,24.083881158999997
1,8,8,0,22.08,0.0,16.44,90.65,6397.60962,23.90735287325
1,9,8,0,22.23,0.0,15.83,89.75,6611.2919925,23.514617441625
1,10,8,0,22.48,0.0,17.49,89.675,6783.412145,24.300158641874997
1,11,8,0,23.41,0.0,21.28,94.05,7269.636992500001,24.471921595875
1,12,8,0,23.85,0.24,22.51,94.45,7322.08838,24.059104950749997
1,13,8,0,23.87,0.26,22.66,96.25,7208.6350625,31.102871933874997
1,14,8,0,24.0,0.39,22.69,101.1,6740.6762,31.621976578125
1,15,8,0,23.61,0.0,23.67,107.7,5833.922452499999,28.45601149475
1,16,8,0,23.45,0.0,24.54,112.65,4727.9469775,31.072310507375
1,17,8,0,23.38,0.0,24.3,109.05,4447.405522499999,29.814851997749997
1,18,8,0,23.25,0.0,23.17,110.35,4658.7713324999995,25.033685630625
1,19,8,0,23.23,0.0,21.93,110.875,4533.0503825,25.338649278374998
1,20,8,0,23.31,0.0,21.35,108.225,4604.3069625,28.336886993125
1,21,8,0,23.19,0.0,20.44,114.525,4530.139897499999,24.61209444475
1,22,8,0,22.65,0.0,19.24,112.05,4503.59518,26.881755137124998
1,23,8,0,22.28,0.0,18.37,102.875,4378.564345,24.049213810125
1,0,8,0,19.8,0.0,21.89,92.95,4297.5976175,23.18689098225
1,1,8,0,21.75,0.0,21.21,91.325,3864.9802325,25.243342643374998
1,2,8,0,22.68,0.0,24.67,88.425,3832.642785,22.02879227725
1,3,8,0,23.23,0.0,26.7,86.775,3699.528603,27.039863921
1,4,8,0,23.17,0.0,24.73,86.85,3935.0807375,23.740645391125
1,5,8,0,21.68,0.0,21.58,87.075,3661.8986265000003,21.926935509125
1,6,8,0,21.79,0.0,22.33,86.85,3912.1551525,22.221849757999998
1,7,8,0,21.88,0.0,23.11,85.8,3600.53293,22.95572843175
1,8,8,0,22.3,0.0,25.23,86.8,3750.330245,22.337272775
1,9,8,0,22.85,0.0,26.73,88.175,3674.9382699999996,22.25306180175
1,10,8,0,23.43,0.0,28.57,86.325,3588.4882169999996,22.564206313375
1,11,8,0,24.02,0.4,32.46,88.7,3510.47071625,21.958129968625
1,12,8,0,24.25,0.47,32.88,90.4,3889.0424774999997,26.692425517375
1,13,8,0,24.33,0.46,32.29,87.725,3663.71595875,23.15464146775
1,14,8,0,24.45,0.6,32.84,85.675,3651.2278777499996,23.115490135124997
1,15,8,0,23.89,0.14,33.15,90.425,3408.50454825,22.826405065125
1,16,8,0,23.62,0.0,35.28,87.8,3020.9469072499996,23.25606742175
1,17,8,0,23.61,0.0,36.34,88.8,3412.3569254999998,22.727986017875
1,18,8,0,23.62,0.01,36.34,90.1,3006.1594725,22.497790601125
1,19,8,0,23.62,0.01,36.0,91.825,2773.6248702499997,22.509967694249998
1,20,8,0,23.62,0.01,35.91,99.925,2843.9329392499994,21.914169343624998
1,21,8,0,23.62,0.01,35.09,97.725,3050.6704779999995,22.467580859625
1,22,8,0,23.41,0.0,33.72,92.725,2962.9192669999998,21.920455713
1,23,8,0,23.07,0.0,33.09,90.45,3187.5901765,21.60300724775
1,0,8,0,21.38,0.0,35.38,93.15,2983.5885642499998,20.70016151575
1,1,8,0,23.02,0.0,33.62,92.775,3007.4002674999997,20.14386618275
1,2,8,0,23.55,0.0,37.39,90.95,2969.2618827499996,21.349556660374997
1,3,8,0,23.05,0.0,33.44,88.875,2915.6813365,21.9888584455
1,4,8,0,23.47,0.0,32.83,89.8,3107.797174,26.091897003499998
1,5,8,0,23.24,0.0,35.69,89.975,3048.0697505,22.65134506425
1,6,8,0,23.07,0.0,36.98,90.0,3029.758052,21.048549468875
1,7,8,0,22.8,0.0,37.97,87.55,2977.19855825,21.525372783999998
1,8,8,0,23.21,0.0,38.76,90.475,3048.8347015,22.632872809625
1,9,8,0,23.54,0.0,40.34,89.675,3139.31345525,21.791396110124996
1,10,8,0,23.62,0.01,42.7,88.675,3161.1754512499997,22.477436831749998
1,11,8,0,24.08,0.47,44.76,91.3,3095.3157117499995,22.057762329125
1,12,8,0,24.25,0.55,46.01,89.65,3034.42621225,23.372993892125
1,13,8,0,24.47,0.51,45.95,90.225,2947.40200475,21.888927152749996
1,14,8,0,24.65,0.63,45.11,89.05,2863.2781334999995,22.76792864175
1,15,8,0,24.1,0.17,47.35,89.75,2418.7884759999997,21.46451369475
1,16,8,0,23.82,0.01,49.87,89.825,2808.58704925,21.105540023125
1,17,8,0,23.73,0.01,51.29,87.875,2152.0017542499995,22.80404669125
1,18,8,0,23.67,0.01,51.21,90.85,1959.6548782499997,21.442471837375
1,19,8,0,23.66,0.01,51.23,89.3,2239.54981375,23.3618366855
1,20,8,0,23.67,0.01,51.07,90.8,2045.8595079999998,28.117541058624997
1,21,8,0,23.79,0.01,51.27,92.6,2150.6218772499997,25.105121646249998
1,22,8,0,23.94,0.01,53.11,92.35,3012.2535762499997,26.343149559624997
1,23,8,0,23.85,0.01,55.18,91.875,3196.64542075,22.680051352375
1,0,8,0,23.94,0.0,54.24,94.4,4066.9800699999996,22.020184786875
1,1,8,0,24.57,0.0,53.87,93.45,4502.556477499999,22.55899258325
1,2,8,0,24.95,0.0,58.33,95.075,4916.36161,25.417646521499996
1,3,8,0,24.23,0.17,52.64,93.675,4767.6312375,23.133320564625
1,4,8,0,24.28,0.16,52.22,94.85,5211.9735175,23.94498316825
1,5,8,0,24.25,0.03,55.04,95.0,5341.338309999999,23.977672288999997
1,6,8,0,24.23,0.01,54.19,92.325,5298.577655,22.988338423374998
1,7,8,0,24.32,0.01,53.4,92.425,5663.67673,23.536492248625
1,8,8,0,24.37,0.01,52.5,90.625,6059.125862499999,24.122847856999996
1,9,8,0,24.6,0.01,49.44,89.575,5808.646769999999,24.349948445749998
1,10,8,0,24.79,0.0,45.45,89.825,6074.8820175,24.632448214125
1,11,8,0,25.55,0.57,44.06,90.9,6379.7928274999995,23.577516303874997
1,12,8,0,25.93,0.94,41.04,94.875,6833.5478525,24.627515832
1,13,8,0,25.85,0.85,33.43,98.075,6589.0900575,24.693773286
1,14,8,0,25.77,0.87,25.33,100.1,7105.8326375,33.776952791999996
1,15,8,0,25.14,0.42,21.12,107.4,6845.642515,24.547973477124998
1,16,8,0,24.6,0.21,21.34,108.7,6861.213345,29.10673425025
1,17,8,0,24.05,0.17,22.59,113.6,6837.463505,26.887294175875
1,18,8,0,23.65,0.04,23.82,117.775,6640.1497425,30.480952179874997
1,19,8,0,23.62,0.01,23.94,115.775,6780.227202499999,26.033833809999997
1,20,8,0,23.67,0.06,24.29,115.4,6738.772647499999,31.197193850875003
1,21,8,0,23.62,0.01,24.29,118.775,6673.428817499999,25.3805789225
1,22,8,0,23.56,0.0,23.41,118.275,7012.734182499999,28.975687627124998
1,23,8,0,22.98,0.0,21.68,112.375,7086.4935325,27.767649652124998
1,0,8,0,20.89,0.0,23.83,105.0,6851.269335,25.069065141624996
1,1,8,0,22.95,0.0,22.27,101.2,6805.7102724999995,22.525433042124998
1,2,8,0,23.61,0.0,25.46,98.3,7197.675295,23.144978922375
1,3,8,0,22.95,0.0,20.93,98.95,6840.689925,23.899536674125
1,4,8,0,22.72,0.0,20.55,96.225,6780.1751349999995,24.002879311374997
1,5,8,0,21.99,0.0,21.94,95.925,6821.980042499999,25.5137268635
1,6,8,0,21.73,0.0,22.32,96.4,7225.5155225,24.924337971999996
1,7,8,0,21.91,0.0,25.49,97.025,6741.4528,24.721653114375
1,8,8,0,22.48,0.0,27.89,97.95,6783.520692499999,24.346159039874998
1,9,8,0,23.45,0.0,26.15,96.95,7156.69729,24.913796214125
1,10,8,0,23.9,0.0,23.31,97.175,6864.238555,25.506033754125
1,11,8,0,24.66,0.45,23.62,97.95,7078.9658075,24.365677557374998
1,12,8,0,25.11,0.71,22.7,103.35,7077.36407,24.855926447374998
1,13,8,0,25.01,0.62,21.64,106.075,7235.53278,25.595687052749998
1,14,8,0,24.84,0.66,22.61,105.725,6629.3047,22.838714040124998
1,15,8,0,24.16,0.18,22.53,109.55,6029.9204075,34.552585267375
1,16,8,0,23.73,0.0,23.73,115.675,5818.1027575,31.806628787375
1,17,8,0,23.61,0.0,25.07,115.125,6031.6130425,30.619340227375
1,18,8,0,23.61,0.0,25.32,116.675,5965.398185,32.57874441275
1,19,8,0,23.61,0.0,25.69,115.6,5919.3731625,34.393711568624994
1,20,8,0,23.62,0.0,26.59,116.2,5771.1872925,30.643518571124996
1,21,8,0,23.62,0.01,27.79,117.325,5245.2137625,28.553199644499994
1,22,8,0,23.38,0.0,28.17,113.7,5652.6948999999995,30.6517743765
1,23,8,0,22.97,0.0,27.97,109.525,6289.115952499999,31.236767205499998
1,0,8,0,21.92,0.0,31.58,103.9,6350.595315,33.102165990375
1,1,8,0,23.35,0.0,31.82,103.65,6299.3317725,23.801082458375
1,2,8,0,23.92,0.0,35.79,99.625,6405.46387,23.532395118375
1,3,8,0,23.23,0.0,32.62,97.25,6457.3937,24.152055296249998
1,4,8,0,22.92,0.0,32.96,91.5,6604.798557499999,24.453387796375
1,5,8,0,22.87,0.0,38.54,92.925,6421.6498025,25.205395831875
1,6,8,0,23.14,0.0,41.81,91.525,6491.01695,24.013974973125
1,7,8,0,23.41,0.0,44.94,91.925,6487.229259999999,25.037096975125
1,8,8,0,23.62,0.01,48.98,91.0,6750.777295,25.250297214249997
1,9,8,0,23.68,0.01,51.68,90.875,6791.460545,24.405048693125
1,10,8,0,23.71,0.01,51.97,90.1,6665.5127925,24.388150228875
1,11,8,0,24.16,0.43,51.48,91.95,7474.3566949999995,28.1968724025
1,12,8,0,24.34,0.56,50.62,93.45,7678.946669999999,25.54870193675
1,13,8,0,24.46,0.54,50.25,98.7,7856.5224375,38.375445178
1,14,8,0,24.54,0.64,49.81,102.4,7166.18946,37.911124264625
1,15,8,0,24.07,0.18,49.92,106.775,6685.0372225,37.613589962499994
1,16,8,0,23.96,0.02,49.76,120.225,6772.489442499999,36.269071831125
1,17,8,0,23.93,0.02,50.42,116.875,6973.107284999999,37.63214134625
1,18,8,0,23.87,0.01,50.66,122.225,6594.158254999999,40.63996247725
1,19,8,0,23.79,0.01,49.75,122.325,6955.2481325,34.56284567725
1,20,8,0,23.68,0.06,48.6,120.625,6852.33716,29.360457393499996
1,21,8,0,23.62,0.01,46.57,120.8,6703.55825,25.5244180875
1,22,8,0,23.62,0.01,45.22,113.825,6712.3470675,24.986120234374997
1,23,8,0,23.42,0.0,39.58,112.15,7010.962122499999,26.477475645374998
1,0,8,0,22.18,0.0,32.76,103.475,7009.1777075,32.70013728262499
1,1,8,0,23.4,0.0,30.24,100.25,7202.199872499999,33.777541864374996
1,2,8,0,23.76,0.0,33.38,97.0,7140.189245,29.731247681124998
1,3,8,0,23.0,0.0,24.06,93.1,7029.671122499999,24.202302290625
1,4,8,0,23.27,0.0,22.12,90.9,7165.426979999999,24.2054586635
1,5,8,0,22.66,0.0,23.72,92.5,7117.670492499999,23.2535177055
1,6,8,0,22.46,0.0,24.75,92.55,7171.436805,24.149083557999997
1,7,8,0,22.33,0.0,26.13,90.0,7204.699995,23.639940391375
1,8,8,0,22.92,0.0,27.89,93.525,7428.805574999999,24.808765488875
1,9,8,0,23.38,0.0,26.72,92.75,7441.061735,24.296395612375
1,10,8,0,23.61,0.0,26.2,90.225,7360.5971500000005,27.49788088075
1,11,8,0,24.15,0.46,27.95,92.45,7337.73687,30.500171765125
1,12,8,0,24.51,0.62,26.03,96.175,7396.9587974999995,31.121282643624994
1,13,8,0,24.65,0.61,22.7,100.2,7094.834922499999,31.043595427125002
1,14,8,0,24.86,0.74,20.95,107.3,7238.248232499999,34.370342100375
1,15,8,0,24.39,0.29,21.23,113.95,6820.49303,33.89694771399999
1,16,8,0,24.02,0.13,21.82,112.325,6498.381412499999,30.674387722
1,17,8,0,23.75,0.11,22.83,120.0,6468.3940625,28.198525322
1,18,8,0,23.62,0.01,24.64,122.525,6129.1540024999995,30.256489228625
1,19,8,0,23.61,0.0,25.98,119.0,6228.446724999999,29.406273156875002
1,20,8,0,23.62,0.0,27.78,119.0,5617.421375,24.732907034374996
1,21,8,0,23.62,0.01,27.78,116.975,6066.6041675,24.523504993249997
1,22,8,0,23.16,0.0,25.6,120.275,5836.266372499999,26.064439197124997
1,23,8,0,22.62,0.0,22.79,109.9,5866.9244225,22.828110737375
1,0,8,0,20.34,0.0,23.65,103.675,5814.278885,23.384344525499998
1,1,8,0,22.31,0.0,22.08,101.4,5798.2676875,23.150517961125
1,2,8,0,23.13,0.0,25.77,97.7,5720.522085,23.8406206445
1,3,8,0,23.47,0.09,28.58,96.775,5300.3947225,21.8818758685
1,4,8,0,23.03,0.0,24.28,96.6,5318.2035725,22.423980711749998
1,5,8,0,22.09,0.0,24.14,93.375,5176.349639999999,22.723519618375
1,6,8,0,22.0,0.0,24.93,93.65,5516.030949999999,23.54585586175
1,7,8,0,22.07,0.0,25.33,89.6,5328.92683,22.537460669125
1,8,8,0,22.5,0.0,26.78,90.675,5162.7511975,22.903362535249997
1,9,8,0,22.81,0.0,26.16,92.275,4774.0628975,22.107525756624998
1,10,8,0,23.18,0.0,24.32,93.25,4744.121437499999,25.595555170875
1,11,8,0,23.94,0.33,24.68,95.575,4874.8549875,23.564697385625
1,12,8,0,24.06,0.45,22.41,98.075,4847.7587075,30.145110589125
1,13,8,0,24.04,0.43,17.72,99.425,4729.545185,25.674007302249997
1,14,8,0,24.18,0.57,15.19,105.875,4545.385967499999,26.2116105775
1,15,8,0,23.75,0.14,15.3,107.35,3644.472605,30.656785887749997
1,16,8,0,23.61,0.0,16.95,114.325,3615.16045575,29.930529986375
1,17,8,0,23.61,0.0,18.19,113.975,3540.2385885,26.186684903125
1,18,8,0,23.59,0.0,18.64,113.25,2992.221444,25.622977808749997
1,19,8,0,23.51,0.0,18.71,116.425,3037.27951125,25.7877598155
1,20,8,0,23.48,0.0,19.58,117.875,2944.0191174999995,22.357415533374997
1,21,8,0,23.31,0.0,19.39,116.6,3029.6149105,19.866852700375
