Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1,0,8,0,18.93,0.0,77.92,256.225,10866.143075,53.5195991425
1,1,8,0,18.82,0.0,77.97,252.825,10388.17225,54.72675790499999
1,2,8,0,18.76,0.0,77.89,249.65,11090.28925,55.0001929925
1,3,8,0,18.66,0.0,77.74,247.5,10252.33785,53.429304018749995
1,4,8,0,18.62,0.0,77.37,252.625,10951.816175,53.627126831249996
1,5,8,0,18.61,0.0,77.08,247.975,10873.291325,54.757706184999996
1,6,8,0,18.65,0.0,76.69,248.2,10419.015625,52.6614877425
1,7,8,0,18.67,0.0,76.62,245.82500000000002,10897.154125000001,55.09488417874999
1,8,8,0,18.71,0.0,76.49,245.25,10281.310325,52.644782705
1,9,8,0,18.77,0.0,76.26,249.29999999999998,11619.33035,56.41159281875
1,10,8,0,18.9,0.0,75.86,245.675,11730.63125,53.341206926249995
1,11,8,0,19.13,0.0,75.22,245.65,13435.3565,57.138789477500005
1,12,8,0,19.36,0.0,74.75,251.45,11201.9608,51.9669098675
1,13,8,0,19.46,0.0,74.81,244.77499999999998,11103.7915,57.020887081249995
1,14,8,0,19.45,0.0,75.3,247.575,10711.687925,51.79546343
1,15,8,0,19.43,0.0,75.74,240.925,11225.161725,58.9506705975
1,16,8,0,19.37,0.0,76.33,242.775,11633.16795,53.251087645
1,17,8,0,19.27,0.0,77.0,242.9,10829.219275,52.47272081875
1,18,8,0,19.13,0.0,77.7,244.97500000000002,11753.1703,53.30841229999999
1,19,8,0,19.05,0.0,77.95,242.725,10767.2766,55.0065233225
1,20,8,0,19.02,0.0,78.04,242.72500000000002,11835.410475,54.483831491249994
1,21,8,0,19.02,0.0,78.12,246.4,12357.3298,51.7319842875
1,22,8,0,19.02,0.0,78.26,248.52499999999998,12331.349,52.36255549249999
1,23,8,0,18.98,0.0,78.49,254.15,12109.7709,52.67344503249999
1,0,8,0,19.02,0.0,78.3,252.27499999999998,12491.266825,51.44298713875
1,1,8,0,19.08,0.0,78.05,259.2,12330.4665,54.060226908749996
1,2,8,0,19.09,0.0,78.08,252.125,12966.501900000001,51.417489976249996
1,3,8,0,19.09,0.0,78.19,251.45000000000002,13272.14695,53.796023552499996
1,4,8,0,19.1,0.0,78.24,254.97500000000002,12692.09735,50.07264653625
1,5,8,0,19.09,0.0,78.35,254.3,13601.487125,55.93532340749999
1,6,8,0,19.7,0.0,75.46,251.775,12800.3095,51.276024684999996
1,7,8,0,20.5,0.0,69.05,248.9,12691.9738,56.989235431249995
1,8,8,0,20.92,0.0,64.69,250.02499999999998,12437.76085,53.0223165525
1,9,8,0,21.05,0.0,61.6,252.15,13444.358,54.738011825
1,10,8,0,21.08,0.0,58.92,252.025,14733.56695,51.73963343625
1,11,8,0,21.16,0.0,55.84,247.575,15120.552024999999,53.65939392999999
1,12,8,0,21.24,0.0,51.7,246.75,12885.673725,54.5869631175
1,13,8,0,21.3,0.0,47.77,244.375,12311.007375000001,56.242696097499994
1,14,8,0,21.3,0.0,43.78,244.175,12126.45015,55.50864158125
1,15,8,0,21.32,0.0,40.45,244.525,12580.275775,52.535760354999994
1,16,8,0,21.37,0.0,37.45,248.825,12293.657425000001,55.494486259999995
1,17,8,0,21.24,0.0,35.31,246.15,12313.15185,54.753573886249995
1,18,8,0,21.02,0.0,33.12,246.1,12445.253275000001,55.01012809375
1,19,8,0,20.83,0.0,30.67,250.35,12119.769624999999,55.98798823625
1,20,8,0,20.8,0.0,28.63,266.55,12545.999475,54.453059053749996
1,21,8,0,20.79,0.0,26.97,257.85,12076.685975,54.68534699625
1,22,8,0,20.07,0.0,27.57,255.775,12158.458425,54.057589271249995
1,23,8,0,19.63,0.0,27.79,255.375,12190.740275,55.118974601249995
1,0,8,0,19.44,0.0,27.5,252.125,11507.9059,55.28206852
1,1,8,0,19.21,0.0,27.21,255.425,11525.149949999999,56.402800693749995
1,2,8,0,19.04,0.0,26.83,253.22500000000002,11801.4254,54.18173407625
1,3,8,0,18.88,0.0,26.63,252.975,11958.272125,56.01946404375
1,4,8,0,18.68,0.0,26.56,248.7,12096.93935,54.4958767025
1,5,8,0,18.69,0.0,26.05,250.325,11443.333375,54.89196193375
1,6,8,0,19.59,0.0,23.9,245.875,11288.895875,55.42564392125
1,7,8,0,20.26,0.0,21.9,247.2,10999.3035,52.43236496499999
1,8,8,0,20.85,0.0,21.1,246.075,11202.093175,51.81454234125
1,9,8,0,21.06,0.0,21.89,247.075,11411.2898,54.74750732
1,10,8,0,21.12,0.0,22.87,251.47500000000002,12757.0317,54.92220684375
1,11,8,0,21.23,0.0,23.29,249.85000000000002,13455.9364,56.8296583625
1,12,8,0,21.16,0.0,23.13,249.55,11508.620724999999,53.639084121249994
1,13,8,0,21.38,0.0,22.97,247.72500000000002,10350.410075,55.351350464999996
1,14,8,0,21.44,0.0,22.99,247.89999999999998,10422.969224999999,55.80722214625
1,15,8,0,21.48,0.0,22.3,245.225,10959.6616,53.557669043749996
1,16,8,0,21.52,0.0,22.21,244.5,10879.9895,56.0088255725
1,17,8,0,21.24,0.0,22.63,242.55,10744.1198,52.767784533749996
1,18,8,0,21.04,0.0,22.22,245.175,10746.017175,55.44692086375
1,19,8,0,20.86,0.0,21.67,245.3,10566.2431,54.564631119999994
1,20,8,0,20.8,0.0,20.95,245.225,10278.415724999999,54.9695963975
1,21,8,0,20.78,0.0,20.77,251.8,10533.864174999999,56.100439515
1,22,8,0,20.38,0.0,21.38,255.875,10719.506875000001,52.6340563125
1,23,8,0,20.1,0.0,21.98,255.05,11353.336025,56.7596730475
1,0,8,0,19.85,0.0,22.44,258.875,12462.444375000001,53.968261281249994
1,1,8,0,19.65,0.0,22.69,265.8,12579.843350000001,55.29868563624999
1,2,8,0,19.43,0.0,22.99,258.5,13430.599825,54.861892866249995
1,3,8,0,19.25,0.0,23.2,252.6,13178.60195,55.67727453875
1,4,8,0,19.18,0.0,23.3,250.85,13322.052325,55.989922503749995
1,5,8,0,19.18,0.0,23.41,252.95,14121.967975000001,54.46026859625
1,6,8,0,19.75,0.0,23.31,249.725,14053.097674999999,52.594140065
1,7,8,0,20.55,0.0,23.76,256.2,14707.030175,54.6896551375
1,8,8,0,20.68,0.0,26.8,257.25,16108.3784,52.837242321249995
1,9,8,0,20.77,0.0,30.18,257.425,17608.707824999998,55.27125420625
1,10,8,0,20.83,0.0,32.72,265.775,19534.887625,53.325205258749996
1,11,8,0,20.91,0.0,34.45,262.67499999999995,19981.838574999998,55.63436896875
1,12,8,0,20.91,0.0,35.64,271.625,18463.85915,52.65005798
1,13,8,0,20.93,0.0,37.25,268.075,18526.543125,53.83690693375
1,14,8,0,20.94,0.0,38.97,268.6,18342.965474999997,51.918904864999995
1,15,8,0,20.94,0.0,39.71,273.2,20868.362775,53.464032912499995
1,16,8,0,20.93,0.0,40.58,286.025,20178.159525,52.02344323124999
1,17,8,0,19.92,0.0,45.33,284.55,19590.379225,54.86822319625
1,18,8,0,20.13,0.0,46.25,289.65,20067.467549999998,53.13881220875
1,19,8,0,20.19,0.0,46.47,296.0,20377.401550000002,54.8813234625
1,20,8,0,20.11,0.0,46.91,290.3,20707.88015,53.710915782499995
1,21,8,0,20.05,0.0,47.34,286.0,20649.961675,56.0278165625
1,22,8,0,20.03,0.0,47.68,288.125,21128.664975,55.701101197499995
1,23,8,0,20.0,0.0,47.9,277.325,20777.0152,51.487299448749994
1,0,8,0,19.97,0.0,48.05,271.55,19743.76655,55.495541315
1,1,8,0,19.93,0.0,48.22,270.7,19891.0558,53.40415854125
1,2,8,0,19.92,0.0,48.53,264.575,18861.9902,51.66964812124999
1,3,8,0,19.93,0.0,48.69,267.275,18948.642875,56.031509254999996
1,4,8,0,19.94,0.0,48.69,262.125,18648.86645,52.643815571249995
1,5,8,0,19.92,0.0,48.74,267.2,19002.29005,56.45124530249999
1,6,8,0,19.93,0.0,48.89,263.6,18880.911,54.50739438625
1,7,8,0,19.92,0.0,49.48,265.2,18953.426025,55.2484826025
1,8,8,0,19.98,0.0,49.89,261.825,19475.415950000002,54.792435078749996
1,9,8,0,20.13,0.0,50.01,264.7,20024.357425000002,55.01979943124999
1,10,8,0,20.29,0.0,50.12,264.65,20833.90115,56.83968138499999
1,11,8,0,20.49,0.0,50.32,264.79999999999995,20698.728625,55.307038155
1,12,8,0,20.74,0.0,50.39,270.8,19272.5998,56.47867673249999
1,13,8,0,20.96,0.0,50.62,268.5,19771.318199999998,54.57333532375
1,14,8,0,21.13,0.0,51.3,283.175,19654.03395,54.003957308749996
1,15,8,0,21.19,0.0,52.68,307.15,18998.574725000002,54.00958426875
1,16,8,0,21.03,0.0,55.02,289.5,19280.38345,56.97921240875
1,17,8,0,20.83,0.0,57.33,293.875,17416.146324999998,53.684979013749995
1,18,8,0,20.51,0.0,58.94,292.0,16898.824825,52.410032967499994
1,19,8,0,20.31,0.0,58.94,290.5,16049.23325,57.382155497499994
1,20,8,0,20.07,0.0,57.63,295.575,15308.1274,54.298405575
1,21,8,0,19.82,0.0,55.22,287.7,15775.225825000001,57.07073842999999
1,22,8,0,19.63,0.0,52.96,292.07500000000005,15896.887275000001,54.396174005
1,23,8,0,19.41,0.0,50.95,283.45,16238.441250000002,54.245476982499994
1,0,8,0,19.25,0.0,48.79,283.175,16197.987449999999,52.589040632499994
1,1,8,0,19.03,0.0,46.96,275.85,16010.82685,55.11686449124999
1,2,8,0,18.76,0.0,44.98,276.8,15692.835625000002,52.17660204875
1,3,8,0,18.53,0.0,43.01,263.65,15113.562625,55.04046092499999
1,4,8,0,18.32,0.0,41.02,263.525,15308.224475,54.44532198375
1,5,8,0,18.34,0.0,37.9,260.775,14461.183325000002,55.473033475
1,6,8,0,19.46,0.0,32.73,260.4,14856.825725,52.423045312499994
1,7,8,0,20.17,0.0,28.19,260.45000000000005,14918.397749999998,55.634456889999996
1,8,8,0,20.74,0.0,26.0,257.9,15068.59925,52.41082425875
1,9,8,0,20.94,0.0,25.56,268.225,16230.975300000002,54.4934149075
1,10,8,0,20.99,0.0,24.88,263.04999999999995,17499.666125,53.51660982
1,11,8,0,21.09,0.0,24.01,260.625,17890.79895,56.08821846125
1,12,8,0,20.99,0.0,23.04,271.725,15661.330375,54.8830818875
1,13,8,0,21.21,0.0,22.39,285.225,17275.846475,55.770558985
1,14,8,0,21.25,0.0,22.3,276.45,15570.494649999999,56.542859244999995
1,15,8,0,21.26,0.0,21.7,306.7,14655.227425000001,57.86941506499999
1,16,8,0,21.3,0.0,21.05,309.75,15333.058024999998,60.71990991125
1,17,8,0,20.98,0.0,20.02,326.125,12563.049374999999,62.67967457375
1,18,8,0,20.83,0.0,18.26,303.575,11809.73855,56.85999119374999
1,19,8,0,20.73,0.0,16.69,304.325,10755.865875000001,61.101927742499996
1,20,8,0,20.7,0.0,14.91,320.04999999999995,9726.764975,62.39102911
1,21,8,0,20.68,0.0,13.65,297.925,10615.8043,61.147910556250004
1,22,8,0,19.92,0.0,13.85,309.1,10610.6152,62.580939009999994
1,23,8,0,19.36,0.0,14.28,303.3,11579.600199999999,60.9661773325
1,0,8,0,18.98,0.0,14.34,281.45,11382.873300000001,61.795098877499996
1,1,8,0,18.78,0.0,14.19,280.4,11508.806050000001,60.99193825875
1,2,8,0,18.6,0.0,14.07,277.625,11899.056375,61.17490238
1,3,8,0,18.46,0.0,13.95,272.9,11052.262325,61.11036818249999
1,4,8,0,18.31,0.0,13.65,269.625,12116.4426,59.663975698749994
1,5,8,0,18.24,0.0,13.16,266.6,12143.385325000001,60.90410492999999
1,6,8,0,19.37,0.0,11.85,267.35,11989.583225,60.5321980425
1,7,8,0,20.07,0.0,11.17,258.725,13624.22915,58.21010990874999
1,8,8,0,20.71,0.0,11.7,261.95,14242.596899999999,57.11100636249999
1,9,8,0,20.96,0.0,13.23,265.275,15656.379549999998,55.314775225
1,10,8,0,21.03,0.0,15.21,263.7,17614.36465,56.49160115624999
1,11,8,0,21.13,0.0,16.51,266.4,17573.66375,56.1452793525
1,12,8,0,20.98,0.0,16.93,264.675,16621.631575,55.38414509125
1,13,8,0,21.23,0.0,17.19,267.225,16093.340600000001,55.924948699999995
1,14,8,0,21.29,0.0,18.21,281.3,15474.05505,62.68152092
1,15,8,0,21.33,0.0,18.97,297.0,15139.4993,55.048197994999995
1,16,8,0,21.39,0.0,19.51,309.95000000000005,13277.9538,57.356042886249995
1,17,8,0,21.07,0.0,19.59,296.1,11940.0838,61.87519513624999
1,18,8,0,20.9,0.0,18.8,296.54999999999995,10245.904424999999,60.73714247624999
1,19,8,0,20.77,0.0,18.0,314.70000000000005,9297.040425000001,68.7507248075
1,20,8,0,20.72,0.0,16.92,299.975,8601.100925,65.5714924075
1,21,8,0,20.71,0.0,16.16,301.875,9490.1579,56.603788671249994
1,22,8,0,20.1,0.0,16.75,300.775,9880.98185,55.0416918225
1,23,8,0,19.71,0.0,17.35,285.85,11000.6449,52.24957668625
1,0,8,0,19.42,0.0,17.82,287.55,11990.1392,55.885735822499996
1,1,8,0,19.21,0.0,18.02,278.525,11600.789025,55.59972799625
1,2,8,0,18.98,0.0,18.19,278.65,12572.04205,60.73292225624999
1,3,8,0,18.85,0.0,18.23,273.025,12669.646550000001,59.48470427
1,4,8,0,18.74,0.0,18.22,271.575,12725.888275000001,59.363285023749995
1,5,8,0,18.75,0.0,18.02,268.525,13073.8492,59.7074967175
1,6,8,0,19.57,0.0,17.1,269.575,14579.6413,59.41445519124999
1,7,8,0,20.23,0.0,16.79,265.1,13866.03415,59.94356527375
1,8,8,0,20.86,0.0,17.16,262.9,14481.877950000002,58.690423697499995
1,9,8,0,21.09,0.0,18.54,265.95,14795.350775,59.7985831325
1,10,8,0,21.2,0.0,20.91,275.475,16213.76655,58.73183460625
1,11,8,0,21.37,0.0,23.34,267.275,17222.525825,59.9800525925
1,12,8,0,21.38,0.0,24.82,266.9,15603.200099999998,56.777784825
1,13,8,0,21.56,0.0,26.38,264.65,14648.95285,59.08730022
1,14,8,0,21.6,0.0,29.22,281.55,14591.97865,59.33901875875
1,15,8,0,21.6,0.0,31.08,282.85,12853.6478,59.32512720125
1,16,8,0,21.61,0.0,32.23,310.65,11397.249225,59.816606988749996
1,17,8,0,21.32,0.0,32.49,313.75,11346.779050000001,59.24758065875
1,18,8,0,21.1,0.0,31.47,311.775,11134.66135,57.275155336249995
1,19,8,0,20.89,0.0,29.82,301.67499999999995,11615.0767,60.50212897499999
1,20,8,0,20.84,0.0,28.23,295.975,10894.7449,58.21345091624999
1,21,8,0,20.82,0.0,26.92,293.975,9968.428775,60.467663845
1,22,8,0,20.61,0.0,26.91,294.525,10734.57115,59.682702925
1,23,8,0,20.43,0.0,27.47,286.575,9416.160275,61.06218733749999
1,0,8,0,20.17,0.0,28.09,277.3,8742.662750000001,60.3201319875
1,1,8,0,20.0,0.0,28.44,281.175,8834.116225,61.97085345624999
1,2,8,0,19.88,0.0,28.74,273.875,9033.00525,60.857418746250005
1,3,8,0,19.79,0.0,29.01,269.25,9086.2906,58.89360970625
1,4,8,0,19.69,0.0,29.3,263.775,9427.8534,59.409355758749996
1,5,8,0,19.55,0.0,29.64,266.45000000000005,8135.193874999999,58.84235161749999
1,6,8,0,19.9,0.0,29.07,263.725,8611.479125,65.46906415125
1,7,8,0,20.51,0.0,28.46,263.275,8423.9567,61.8049460575
1,8,8,0,21.11,0.0,28.91,260.175,8354.451,62.35805864124999
1,9,8,0,21.37,0.0,32.52,262.5,7937.4432750000005,60.1421793775
1,10,8,0,21.51,0.0,36.55,261.775,9662.316,57.548678345
1,11,8,0,21.75,0.0,39.1,264.325,10684.8158,60.14261898375
1,12,8,0,21.78,0.0,39.67,260.125,7906.035099999999,59.692110498750004
1,13,8,0,21.97,0.0,39.95,259.75,8760.939325,60.58820387875
1,14,8,0,22.06,0.0,41.57,253.425,7792.236725,63.5570407275
1,15,8,0,22.02,0.0,42.46,254.425,8610.790775,66.59779715875
1,16,8,0,21.98,0.0,43.49,260.4,8011.28205,62.76108965125
1,17,8,0,21.66,0.0,44.81,254.075,8100.9264,61.486055683749996
1,18,8,0,21.31,0.0,45.6,274.375,8289.86965,65.9094616925
1,19,8,0,21.09,0.0,46.46,277.075,7750.123825,62.743769165
1,20,8,0,21.01,0.0,47.21,282.875,7744.899425,62.975881265
1,21,8,0,20.97,0.0,47.64,280.05,8185.452249999999,61.00196128124999
1,22,8,0,21.07,0.0,47.37,272.275,7219.864875,61.27196744
1,23,8,0,21.11,0.0,47.52,269.1,7882.71945,56.2637971975
1,0,8,0,20.98,0.0,48.08,262.9,7450.338575000001,58.00833063999999
1,1,8,0,20.85,0.0,48.42,263.7,6670.385075,58.73113123625
1,2,8,0,20.75,0.0,48.8,277.85,5642.149025,57.692341667499996
1,3,8,0,20.7,0.0,49.24,271.7,6444.6857,61.5942867425
1,4,8,0,20.69,0.0,49.54,265.92499999999995,6682.87245,56.41774730624999
1,5,8,0,20.68,0.0,49.79,261.525,6883.37645,59.70336441875
1,6,8,0,20.28,0.0,52.43,265.75,6854.474575,58.22145174999999
1,7,8,0,20.84,0.0,51.93,266.17499999999995,6916.231925,59.556272167500005
1,8,8,0,21.36,0.0,52.16,260.375,6990.6266749999995,57.644512507499996
1,9,8,0,21.57,0.0,54.73,266.775,6774.290625,57.58059375875
1,10,8,0,21.63,0.0,56.16,261.2,7595.889299999999,55.4084992775
1,11,8,0,21.75,0.0,56.24,264.95,9013.616725,62.89771927375
1,12,8,0,21.76,0.0,56.1,262.2,7121.598500000001,62.12814457249999
1,13,8,0,21.92,0.0,55.69,265.4,6111.674325,61.848554997499996
1,14,8,0,22.01,0.0,54.88,258.0,6125.035375,78.1927636875
1,15,8,0,22.05,0.0,54.15,256.45,5839.02595,60.792884548749996
1,16,8,0,22.08,0.0,54.1,259.725,5431.778675,49.279500147875
1,17,8,0,21.78,0.0,54.76,256.4,6241.295924999999,59.329699106250004
1,18,8,0,21.41,0.0,55.35,271.6,4014.2807,57.64547964124999
1,19,8,0,21.18,0.0,55.24,266.525,4424.599075,57.92287118499999
1,20,8,0,21.11,0.0,54.84,261.85,5147.2606749999995,58.22435315124999
1,21,8,0,21.07,0.0,53.9,264.525,4756.4985,67.04725058875
1,22,8,0,21.59,0.0,52.93,268.75,6472.352075,59.430790959499994
1,23,8,0,21.87,0.0,54.61,269.55,7801.238225000001,26.171597616624997
1,0,8,0,21.81,0.0,57.3,261.625,9620.5914,31.048791573
1,1,8,0,21.78,0.0,59.04,262.675,9585.2561,40.331297344875
1,2,8,0,21.8,0.0,60.37,259.20000000000005,10199.343725,53.068651051249994
1,3,8,0,21.82,0.0,61.77,260.0,10969.03375,50.893567247499995
1,4,8,0,21.83,0.0,63.27,256.75,11405.80065,55.66689983125
1,5,8,0,21.85,0.0,64.53,254.425,12215.220824999999,57.28764015375
1,6,8,0,20.99,0.0,64.91,254.35000000000002,12079.174625,54.8004359125
1,7,8,0,21.09,0.0,59.99,256.17499999999995,12494.249675000001,53.36424229375
1,8,8,0,21.13,0.0,56.76,257.9,14051.297375,57.56300950875
1,9,8,0,21.23,0.0,55.12,262.05,14069.7328,55.904550969999995
1,10,8,0,21.37,0.0,53.52,267.42499999999995,16771.030000000002,54.70644809624999
1,11,8,0,21.58,0.0,51.75,260.55,16362.000075000002,55.16205601375
1,12,8,0,21.62,0.0,50.34,271.425,15529.661375,56.575741792500004
1,13,8,0,21.61,0.0,47.46,260.1,16106.6134,58.46569698249999
1,14,8,0,21.58,0.0,41.46,296.525,16084.665625,53.32872210874999
1,15,8,0,21.52,0.0,33.57,281.55,16144.128475,57.12718387249999
1,16,8,0,21.38,0.0,29.03,288.32500000000005,16941.529,58.21573686874999
1,17,8,0,20.88,0.0,28.18,299.45,16339.99935,61.314433403749995
1,18,8,0,21.38,0.0,27.07,306.25,16060.193899999998,62.60933757375
1,19,8,0,21.48,0.0,27.09,310.025,16348.6302,59.74380819374999
1,20,8,0,21.38,0.0,27.29,309.95000000000005,15946.0337,57.961292771249994
1,21,8,0,21.31,0.0,27.46,307.775,16071.410475,58.376808598749996
1,22,8,0,21.11,0.0,27.83,295.975,15895.192875,58.177491124999996
1,23,8,0,20.96,0.0,28.1,294.95,16346.176850000002,56.90324844874999
1,0,8,0,20.97,0.0,28.09,278.95,15648.86065,56.943868066250005
1,1,8,0,20.84,0.0,28.35,272.675,15477.37325,58.06407271249999
1,2,8,0,20.71,0.0,28.61,274.67499999999995,16181.846524999999,55.016634266249994
1,3,8,0,20.6,0.0,28.81,271.375,16427.481574999998,58.14900464
1,4,8,0,20.49,0.0,29.01,266.175,15816.014975,55.58469346249999
1,5,8,0,20.39,0.0,29.21,262.32500000000005,15812.555574999998,55.24364693375
1,6,8,0,20.34,0.0,29.45,260.875,15194.30255,57.86967882875
1,7,8,0,20.41,0.0,29.6,268.85,14598.01495,56.85761732
1,8,8,0,20.78,0.0,29.29,258.625,15133.436525,69.508781825
1,9,8,0,21.33,0.0,28.64,265.225,14825.346950000001,53.892824848749996
1,10,8,0,21.81,0.0,28.04,261.85,17499.083675,56.359543438749995
1,11,8,0,22.19,0.0,27.56,262.525,16585.413774999997,56.13613554249999
1,12,8,0,22.47,0.0,27.24,262.65,15596.696075,55.86305213999999
1,13,8,0,22.64,0.0,27.12,264.0,14714.549074999999,57.792747735
1,14,8,0,22.68,0.0,27.23,270.55,14507.223350000002,55.1049951225
1,15,8,0,22.61,0.0,27.44,297.57500000000005,14332.082400000001,55.62170830875
1,16,8,0,22.41,0.0,27.84,291.925,14906.872299999999,55.864810565
1,17,8,0,22.14,0.0,28.5,304.82500000000005,13616.983825,59.534819382500004
1,18,8,0,21.81,0.0,29.19,327.85,14196.256825,58.97010119375
1,19,8,0,21.59,0.0,29.6,299.375,13869.184675,58.19744924875
1,20,8,0,21.45,0.0,29.93,300.025,13154.38615,58.32449545499999
1,21,8,0,21.34,0.0,30.25,301.075,13342.0586,57.98617448499999
1,22,8,0,21.22,0.0,30.73,301.0,14187.396525,56.02262920875
1,23,8,0,21.13,0.0,31.33,286.9,13538.141275,56.98088291249999
1,0,8,0,21.13,0.0,31.96,279.35,14240.170025,55.409554332499994
1,1,8,0,21.14,0.0,32.82,272.725,14849.147975,56.92777847749999
1,2,8,0,21.16,0.0,33.81,265.1,15125.838199999998,57.2105332175
1,3,8,0,21.16,0.0,34.88,269.825,14870.804525000001,55.067101063749995
1,4,8,0,21.14,0.0,35.7,273.75,14555.151924999998,56.62269174
1,5,8,0,21.11,0.0,36.26,269.25,14568.389425,53.78257160125
1,6,8,0,20.5,0.0,40.07,260.05,14503.234449999998,55.98781239375
1,7,8,0,20.98,0.0,42.09,257.425,14826.58245,55.79438564375
1,8,8,0,21.55,0.0,45.98,262.725,15952.7054,55.233272226249994
1,9,8,0,21.71,0.0,50.78,258.70000000000005,15912.860524999998,55.266506458749994
1,10,8,0,21.78,0.0,53.26,260.35,18024.153525,55.17893689375
1,11,8,0,21.89,0.0,54.09,260.275,18994.462274999998,56.099472381249996
1,12,8,0,21.88,0.0,54.26,263.475,17250.91585,57.85244626374999
1,13,8,0,22.03,0.0,54.02,269.54999999999995,16944.4236,56.932789988749995
1,14,8,0,22.1,0.0,54.74,292.4,17194.9124,57.01464467249999
1,15,8,0,22.14,0.0,54.79,307.65,17215.492299999998,54.625472625
1,16,8,0,22.2,0.0,54.66,313.575,17781.8102,58.36449962375
1,17,8,0,21.89,0.0,54.84,300.42499999999995,17000.735925,57.857106089999995
1,18,8,0,21.48,0.0,54.47,314.375,17030.96155,72.90913616875
1,19,8,0,21.24,0.0,53.18,323.15,16677.838,79.85385986374999
1,20,8,0,21.15,0.0,52.83,325.95,16615.1452,78.33405313624999
1,21,8,0,21.09,0.0,56.22,335.79999999999995,17600.7565,77.70269064
1,22,8,0,21.44,0.0,56.23,318.125,16907.69395,75.2920658075
1,23,8,0,21.59,0.0,56.09,306.6,17562.782525,73.5100779125
1,0,8,0,21.45,0.0,55.55,293.9,16726.913825,75.10540899375
1,1,8,0,21.28,0.0,54.52,290.0,16999.897549999998,73.6989327575
1,2,8,0,21.14,0.0,53.28,279.45,16795.872375000003,75.640761485
1,3,8,0,21.03,0.0,52.04,282.4,16812.17215,77.88811655625
1,4,8,0,20.92,0.0,51.34,273.5,16404.1924,75.37093116874999
1,5,8,0,20.81,0.0,50.94,273.425,16007.023275,74.243165295
1,6,8,0,20.45,0.0,49.53,271.625,16124.28105,71.9503549375
1,7,8,0,20.83,0.0,44.55,276.45,16614.403899999998,71.140600225
1,8,8,0,21.45,0.0,40.61,272.6,16576.19165,74.43808670625
1,9,8,0,21.83,0.0,37.68,280.225,17156.797225000002,73.8153404925
1,10,8,0,22.09,0.0,35.65,285.85,18479.982425000002,74.46657319124999
1,11,8,0,22.37,0.0,33.99,281.85,17922.621900000002,72.57398036375
1,12,8,0,22.38,0.0,32.26,284.475,16468.994375000002,76.48225576875001
1,13,8,0,22.63,0.0,30.13,291.325,15860.722425,73.67264430374999
1,14,8,0,22.83,0.0,28.43,305.475,15305.656400000002,72.82156660375
1,15,8,0,22.93,0.0,27.77,307.4,16138.039224999999,73.826770255
1,16,8,0,22.91,0.0,27.29,321.95000000000005,15318.408525,77.98746756874999
1,17,8,0,22.38,0.0,26.9,331.45,15271.283024999999,74.35130843249999
1,18,8,0,21.72,0.0,27.43,319.1,13983.362525,75.00966275249999
1,19,8,0,21.39,0.0,29.18,325.775,14402.091124999999,76.82840173
1,20,8,0,21.23,0.0,32.1,330.0,14543.511750000001,76.92564263249999
1,21,8,0,21.14,0.0,34.29,319.4,13930.42135,74.25406753
1,22,8,0,21.46,0.0,33.92,314.125,14842.617475,75.73334256125
1,23,8,0,21.51,0.0,33.9,296.2,13652.151450000001,74.12280110374999
1,0,8,0,21.34,0.0,34.12,292.275,13206.38305,75.48733890375
1,1,8,0,21.19,0.0,34.17,293.425,12550.888525,74.14504518
1,2,8,0,21.05,0.0,34.34,286.55,12692.547425,73.17835103624999
1,3,8,0,20.95,0.0,34.53,275.95,12653.40855,77.41738618375
1,4,8,0,20.88,0.0,34.8,276.875,11865.521375,74.76488999249999
1,5,8,0,20.81,0.0,34.89,273.67499999999995,11806.2262,69.69886756749999
1,6,8,0,20.51,0.0,35.17,271.95,11583.315525,74.6505923675
1,7,8,0,20.85,0.0,33.96,271.0,11308.310875000001,72.93674344125
1,8,8,0,21.48,0.0,33.31,272.975,11359.372325,71.49193353999999
1,9,8,0,21.79,0.0,34.08,277.35,10747.746875,72.00583324624999
1,10,8,0,21.98,0.0,33.62,269.125,11198.13075,73.37705306125
1,11,8,0,22.21,0.0,31.63,278.32500000000005,12014.019649999998,73.29370371625
1,12,8,0,22.22,0.0,28.5,274.25,10446.6467,72.6575934725
1,13,8,0,22.43,0.0,24.15,283.525,10666.221525,74.90512438625
1,14,8,0,22.59,0.0,20.11,297.475,9554.289175,82.84502871
1,15,8,0,22.68,0.0,18.34,308.4,9437.790350000001,87.4656420825
1,16,8,0,22.66,0.0,18.7,316.75,8956.501325000001,87.70083142625
1,17,8,0,22.15,0.0,19.43,323.225,8836.993175000001,88.59921075875
1,18,8,0,21.61,0.0,19.78,320.32500000000005,7059.232225,88.81057344374999
1,19,8,0,21.3,0.0,20.17,317.775,8217.2046,84.09658770375
1,20,8,0,21.16,0.0,20.85,307.425,7459.50775,84.35226269875
1,21,8,0,21.07,0.0,21.66,304.275,7016.236825,81.42492467999999
1,22,8,0,21.19,0.0,21.63,317.1,7793.41045,78.8025854775
1,23,8,0,21.21,0.0,21.8,306.07500000000005,7960.87365,78.09130256499999
1,0,8,0,21.05,0.0,22.15,293.85,7031.248149999999,77.169887865
