Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2]
25.115367408940674,87.48463259105932
12.269669333792192,44.630330666207804
0.8644535240040858,13.835546475995914
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.09446053128540854,12.205539468714592
1.8509981473592438,77.24900185264075
2.3305759965892134,108.36942400341078
7.287259030585709,237.41274096941427
15.225673003802282,341.1743269961977
26.61439521488702,323.88560478511295
24.46046825396826,289.63953174603176
24.531498381194336,205.66850161880566
37.85335170058787,230.54664829941208
47.70953054712581,368.1904694528742
54.31556034528751,400.1844396547125
47.17904574271931,352.62095425728074
14.720959166312205,131.97904083368778
2.2123557780355285,35.18764422196447
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.15651136589568562,14.243488634104317
2.9257199403092486,86.97428005969076
7.712478177449745,325.8875218225503
16.663207420352197,540.1367925796478
26.194300876980716,719.1056991230192
31.720318420527818,816.5796815794721
39.257612926052595,765.0423870739473
55.31985740762089,609.6801425923792
24.979983953019907,464.8200160469801
37.030309323319685,352.26969067668034
31.110415074309984,236.98958492569005
16.468676841203035,118.33132315879698
7.2371611172185055,57.562838882781485
1.425417800233191,19.774582199766808
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4482758620689655,20.551724137931036
3.6676384138812703,98.23236158611873
4.628465968586387,182.2715340314136
6.114070025935532,196.98592997406445
11.888383285567466,325.91161671443257
13.55304503965285,348.7469549603471
10.079610973727448,254.32038902627252
7.936614143827944,200.86338585617207
6.928117090715333,180.07188290928468
8.070934032298394,170.22906596770162
11.089811921240821,133.41018807875918
3.472764187471364,126.72723581252862
1.772410976278255,76.52758902372175
0.10610061580210836,24.993899384197892
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.4759781420765026,22.424021857923496
26.391654842355887,83.00834515764413
74.63693129770992,238.86306870229006
117.4128576755749,385.1871423244251
76.05347236091112,345.5465276390889
64.2461308037943,308.7538691962057
59.3184076108391,332.98159238916094
67.33703980800435,354.26296019199566
47.87069081669971,310.12930918330034
35.509737119232426,275.5902628807676
26.767479432835188,200.2325205671648
18.340012970168612,127.05998702983139
10.819224711580109,73.48077528841989
1.4600843967664856,37.13991560323352
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.187876432873519,24.812123567126484
19.922786132408305,90.47721386759171
56.12417286686719,207.27582713313282
98.75886399471032,292.14113600528964
119.53055815685258,371.36944184314746
170.9085559251605,443.39144407483946
195.60478679257983,410.8952132074202
199.23209709567197,318.267902904328
160.13626641533148,238.46373358466855
105.26476480487217,181.7352351951278
91.70338759689923,169.7966124031008
61.123752486822404,122.9762475131776
28.669849089332182,70.23015091066783
5.2409262759924395,25.05907372400756
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.162632625994694,33.337367374005304
30.916931994284216,130.6830680057158
66.79580372645432,240.20419627354568
95.85973488183917,367.4402651181609
111.42525108215877,468.57474891784125
158.8877648582796,624.1122351417204
251.87947604150258,517.1205239584975
283.59963760392236,456.20036239607754
261.3746425452277,403.4253574547723
217.63718749999998,385.8628125
186.12092709122658,287.3790729087735
88.98366600433526,142.91633399566473
56.39585167042976,118.00414832957026
8.709068322981368,59.290931677018634
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.486332350049165,4.9136676499508365
43.473735027223235,16.226264972776768
151.301068762279,42.498931237721024
340.57284830301893,86.42715169698106
554.3577330508474,155.44226694915253
687.6493598249212,227.35064017507884
676.2539627969795,296.5460372030205
682.9343794579172,241.06562054208274
541.4169572052401,190.3830427947598
377.89859251968505,153.60140748031498
292.23676433121017,123.26323566878982
195.223344,85.07665599999999
122.48773213795629,58.91226786204373
27.958253888610134,28.841746111389863
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
18.45283573317661,29.04716426682339
109.25693822739481,85.14306177260521
268.02445692669227,170.27554307330774
368.3034482758621,263.6965517241379
363.04267326732673,431.4573267326732
387.20504260739705,527.794957392603
413.08450020038134,565.4154997996186
427.8523353175093,554.6476646824907
409.5644186532831,509.23558134671686
344.34609523809524,475.15390476190476
273.2887567585777,392.5112432414222
211.3627144071611,267.737285592839
102.86840766491437,174.63159233508563
19.315879082696316,68.78412091730368
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.765022953525557,42.73497704647444
45.46004059451319,160.1399594054868
87.97004284385625,274.6299571561438
143.9471126959288,399.3528873040712
231.81811324549932,431.48188675450064
343.79496044807814,357.7050395519218
358.1723647864206,303.3276352135794
337.6365734803796,279.8634265196204
283.3867102931152,294.91328970688477
282.5160611577437,238.78393884225616
201.48808342556197,198.01191657443806
133.3138915372105,132.28610846278954
87.70252627456101,73.197473725439
25.637717121588086,37.36228287841191
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.933854217218285,43.966145782781716
48.903743139922135,149.79625686007788
94.5106368738877,294.2893631261123
151.51681721303154,445.28318278696844
175.94028451269986,596.5597154873001
221.3184885492906,669.9815114507094
353.33151162790693,601.4684883720929
387.7915531531532,575.0084468468468
362.12208285443006,549.3779171455699
301.4615582743078,504.3384417256921
251.017862338754,402.482137661246
179.54597048808174,287.9540295119183
86.78001984418637,179.1199801558136
17.962285714285716,66.53771428571429
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
11.143569318421608,54.356430681578395
58.545341031779564,177.75465896822044
107.28811678832118,324.5118832116789
158.08785134808133,456.41214865191864
198.89389159736166,566.6061084026384
269.6061731470369,611.8938268529631
377.2573482980067,564.2426517019933
412.2651712041109,532.0348287958891
410.2605764637189,472.7394235362811
305.5452760465501,458.25472395344985
219.27148079255963,346.0285192074403
120.34965708511598,209.050342914884
50.8011009705925,108.59889902940752
5.669673781715667,41.73032621828433
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.213452188006482,10.486547811993518
43.32868750000001,24.5713125
93.02504650140351,37.374953498596504
126.49999345692476,64.80000654307524
129.94144718855372,116.95855281144628
106.50999243379572,143.89000756620428
90.33873139534883,155.76126860465112
83.37549402756508,112.92450597243493
110.9801844987598,106.6198155012402
157.59757726465364,93.00242273534636
226.2902332392453,158.2097667607547
172.86575215335984,153.63424784664016
133.1034026214749,101.89659737852509
38.42117061021171,48.9788293897883
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.180440274269217,55.71955972573078
36.71962863720421,165.98037136279575
62.79063695214412,276.80936304785587
61.93069741900055,334.46930258099945
34.34755710659899,335.1524428934011
12.520850484719164,290.4791495152808
11.93753591684781,300.0624640831522
11.780030674590934,296.71996932540907
12.818379281537176,331.9816207184628
9.00555476236468,253.2944452376353
9.794875026432647,339.1051249735673
4.512363026267498,211.18763697373248
1.5273017791480166,74.47269822085198
0.15826900129069965,33.3417309987093
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.6437774096091995,47.1562225903908
17.549727965179546,145.25027203482048
25.294283774755947,267.0057162252441
20.849109307473384,413.15089069252656
66.83374856175651,545.6662514382434
92.2723274631128,623.7276725368872
118.59627133007201,673.7037286699278
134.82091425332067,701.4790857466793
122.18834125594195,620.311658744058
83.720428473128,475.0795715268719
57.4633470214807,390.33665297851934
30.169576743760857,276.83042325623916
5.949716086865831,164.85028391313418
1.1261710142867296,57.773828985713266
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.2427086341322555,61.05729136586775
26.919971900674998,194.98002809932504
60.81874436840951,372.08125563159047
89.94776742275174,514.8522325772482
111.80795943115423,666.9920405688458
117.51687640193134,811.2831235980688
87.82988721635587,902.470112783644
102.28303598427578,887.7169640157242
129.81091110657295,791.9890888934272
84.15372733830247,718.1462726616976
72.7248558542532,580.5751441457468
63.87436062037796,415.92563937962206
28.067650554675122,248.9323494453249
3.677165354330709,89.7228346456693
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.6509704284000284,21.449029571599972
7.692697750362845,56.40730224963715
19.27471261463834,101.52528738536168
43.798907425503614,167.50109257449643
72.64135672091894,224.25864327908104
92.57803636363636,351.4219636363636
110.93487161122349,609.0651283887765
64.79378481973781,572.2062151802621
55.216004636358626,525.7839953636415
41.4320323371546,402.36796766284544
31.63450323178306,244.36549676821696
20.422072533679923,145.27792746632008
10.208412700962045,95.39158729903794
1.5662568477397232,41.53374315226028
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.2064132959743277,26.69358670402567
12.412637703276266,79.78736229672374
37.92039970721251,182.1796002927875
91.5007332844477,460.2992667155522
120.41533976045595,660.384660239544
115.97701223806168,794.3229877619382
102.76336968785257,873.0366303121474
83.0963021066786,895.2036978933213
73.02319404302062,845.9768059569792
72.79784767434212,744.5021523256578
66.79287871317639,591.7071212868236
56.73090731193316,398.0690926880668
24.946044481530215,229.65395551846976
3.4308154401915814,93.16918455980841
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.949037436508435,75.95096256349157
48.460610096749726,221.9393899032503
84.03225815036593,385.06774184963405
102.89776674666054,550.6022332533395
121.54909526747514,680.9509047325249
126.54049868359921,765.4595013164009
100.35091525048233,814.6490847495178
110.49379785172785,775.3062021482723
101.70226988416618,718.2977301158337
72.6612528265576,612.6387471734423
57.43420603994154,532.8657939600585
48.11619798909633,375.98380201090373
36.82481112236156,227.67518887763848
6.119680741077706,99.5803192589223
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.737223561348903,72.56277643865108
28.72922105952576,223.17077894047424
57.60177633902296,388.49822366097703
106.94254239744892,524.8574576025511
117.90829279147154,671.0917072085285
108.71181349303812,803.788186506962
96.14055905152759,877.1594409484724
82.56362886302082,894.2363711369791
71.94465223333094,846.5553477666691
70.09323644389578,741.2067635561042
66.93360477797974,549.3663952220203
42.039350180505416,339.7606498194946
16.499721561124336,163.10027843887568
2.5940241501894996,76.80597584981051
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.8285741815816732,21.571425818418327
7.810472408026756,58.08952759197325
20.72056246076585,112.97943753923413
28.521845302405573,146.5781546975944
46.00691081794196,202.29308918205805
46.37953894772298,239.42046105227703
28.609856103116837,226.99014389688313
21.41311431456839,235.88688568543165
14.582749214460828,258.4172507855391
24.292529295589205,441.30747070441083
25.798155524929673,369.2018444750703
18.84297520661157,218.65702479338842
12.5942124994354,134.8057875005646
2.652261447701096,52.84773855229891
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.576125467251747,24.123874532748253
13.43789480683556,78.16210519316444
29.539538827140632,169.76046117285938
56.28957334663688,315.6104266533631
86.81561303366655,461.48438696633343
100.787841191067,546.012158808933
72.17225821378992,576.32774178621
60.233273106323836,485.7667268936762
45.91324178094697,314.98675821905294
53.20242160333322,278.2975783966668
62.43109828674481,268.96890171325515
63.71971172250795,198.28028827749208
48.923257295044,135.77674270495598
8.51595340923963,52.184046590760374
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.526578665715306,36.973421334284694
57.515673356401386,115.18432664359861
136.28197380199865,248.11802619800133
199.38614683426712,352.4138531657328
245.66345689011501,449.6365431098849
258.8477958236659,521.1522041763342
273.44307681969383,578.5569231803062
211.42179884802835,654.0782011519716
164.43188330294348,644.8681166970565
119.8788,586.1212
75.81876361655773,475.4812363834422
44.41243472981178,340.0875652701882
29.326706124717965,250.67329387528207
7.1152528844060665,104.18474711559392
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.579498673497392,65.9205013265026
26.969385295299315,168.0306147047007
40.649662489070245,300.1503375109298
42.28606666666666,456.81393333333335
42.849832102081926,602.1501678979181
41.73644898558485,724.5635510144151
47.6823722609008,879.6176277390992
45.30744090546572,923.4925590945343
63.31430256483026,854.1856974351698
58.73501173848303,755.7649882615169
66.92452957746478,601.8754704225352
79.56794700871492,411.8320529912851
76.09852878886285,222.70147121113715
17.60577607445935,98.69422392554064
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16.809587242938402,70.99041275706159
37.846966058686284,218.15303394131368
48.783296178702514,407.0167038212975
56.46278531985726,496.8372146801427
54.57519795062878,541.7248020493712
94.877902671251,677.4220973287489
204.94812450119713,693.8518754988029
232.5156822529224,697.7843177470776
243.76077841942887,616.2392215805712
251.49034266289837,468.5096573371017
205.00892977634413,295.3910702236558
132.27718412933777,168.82281587066225
86.43575871621974,86.26424128378025
21.356013422818794,50.34398657718121
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
14.864225813049703,53.4357741869503
50.515861599546234,148.3841384004538
86.08057919586204,266.219420804138
112.61579390300578,334.68420609699416
104.75262333321729,282.84737666678274
75.35517097268509,238.0448290273149
77.55676354176157,312.8432364582384
81.89458647248578,264.2054135275142
100.30553305110857,245.69446694889146
210.28805821287594,285.71194178712403
133.15215976110488,255.74784023889507
73.79536868208007,169.00463131791992
22.614769509031625,85.98523049096836
7.168067545055278,34.33193245494472
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
26.862875939849623,30.937124060150378
133.61182902066955,78.68817097933047
274.21895734597155,121.18104265402843
408.93618992472494,157.86381007527504
487.2016287559675,237.79837124403258
530.6902779661017,308.10972203389827
507.9945753229301,374.3054246770699
434.3017160645272,404.69828393547283
450.35931910694467,265.6406808930554
340.10991491190373,215.19008508809625
184.72722164479669,269.57277835520335
124.3595509974603,248.0404490025397
69.50336610418195,179.29663389581808
20.391748878923767,76.60825112107624
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
18.33214285714286,70.16785714285714
68.0981022986898,185.90189770131022
121.78817485610996,322.51182514389
157.34138641390206,461.45861358609784
176.23435550008915,588.2656444999109
172.36998802494116,683.6300119750589
127.46382927417412,732.0361707258259
98.48421368210009,730.0157863178998
66.75830610521679,659.7416938947832
54.36954984680651,535.6304501531935
41.889728197760235,461.5102718022397
38.7398354793405,332.16016452065946
21.146175637393767,179.05382436260624
6.589657830971437,82.31034216902857
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.457082576909865,44.44291742309013
42.96482681564245,103.13517318435754
86.22227444458503,154.97772555541493
163.75098577309166,139.64901422690835
199.06943113538821,153.2305688646118
241.6325716993868,173.16742830061324
236.70167311324997,256.79832688675
59.94816978990267,463.3518302100973
51.39335456755687,408.6066454324431
38.39251847793701,330.407481522063
27.506454542762086,289.7935454572379
14.954163378058407,170.3458366219416
8.223588256614715,92.27641174338528
1.8798401649909773,28.920159835009024
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
14.992723958333332,48.70727604166667
65.33328738800827,126.56671261199173
161.4474195961107,235.65258040388932
284.955505390064,338.844494609936
322.5508296274402,454.24917037255983
368.1613648215749,527.6386351784251
328.75099725970375,584.7490027402962
317.06360181666514,568.2363981833348
281.2962574473441,523.0037425526558
287.99172654342516,402.50827345657484
219.082511195433,274.0174888045671
135.3205097918783,169.77949020812173
79.5713383268658,95.02866167313418
21.582159744408948,47.517840255591054
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
45.33759293179614,55.76240706820385
161.4854160842419,118.01458391575808
267.57847533632287,204.92152466367713
361.3734943087633,289.92650569123657
454.7357809349651,346.764219065035
517.7051833553388,391.09481664466114
527.8141017670383,372.68589823296173
502.81449396084963,420.9855060391503
348.6237206578746,473.1762793421254
246.78358653447427,521.5164134655256
205.0002977418784,413.2997022581215
142.51123405593444,271.3887659440656
67.50275263369274,153.89724736630728
19.81179554390564,48.588204456094374
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
38.762150914467206,47.437849085532804
120.7008618357488,125.09913816425122
221.39431870669748,218.10568129330255
324.25321554770323,297.7467844522968
390.52104888678076,372.9789511132193
357.9704627049283,495.0295372950717
279.34991293476804,614.450087065232
369.8753937528555,548.1246062471446
414.249891666999,483.55010833300105
472.6606228956229,321.8393771043771
258.20865166949625,287.59134833050365
181.02480742459394,229.875192575406
92.72321166189775,143.97678833810224
51.94847250509166,61.75152749490836
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
36.1997739184051,46.200226081594906
131.76772472659374,104.63227527340625
242.39384673157912,164.20615326842093
400.9222503954592,149.37774960454078
388.12915764232673,127.17084235767325
218.720931759664,67.67906824033592
224.54673154697647,75.55326845302355
254.09952542372883,121.90047457627118
272.30740454896267,170.29259545103739
199.81129821958456,213.68870178041544
108.71557855914213,180.5844214408579
56.75417664350094,109.54582335649904
30.2190995052915,64.9809004947085
8.590472224535688,30.509527775464313
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.2823845193508117,22.217615480649187
9.706797828189845,61.19320217181016
26.257338085157695,114.54266191484231
47.59186489921918,214.80813510078082
115.10422902494331,344.3957709750567
187.60229646285367,412.39770353714636
229.9375436567081,510.8624563432919
221.05636626233886,573.7436337376611
149.09689538436132,611.2031046156386
86.64570737605804,602.3542926239419
65.31863517060367,490.18136482939633
45.52415615615615,348.47584384384385
24.96015263192225,199.73984736807773
9.628655931646401,90.3713440683536
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.11551254764144,50.284487452358555
24.116079556082052,151.08392044391795
56.72261046906867,234.77738953093134
79.54848708828013,333.0515129117199
140.51596954749195,440.4840304525081
175.33275310757278,499.1672468924273
216.452477610633,531.347522389367
321.748680832858,507.751319167142
350.79189916884536,435.2081008311547
272.05422338997244,323.94577661002756
191.30803578866693,251.69196421133304
121.19153478712357,196.70846521287643
63.71717146195874,132.38282853804125
16.78122574385511,59.91877425614489
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.907897435897435,33.89210256410256
16.988952237352557,104.71104776264744
43.02016892304768,177.27983107695232
72.19296641970557,254.80703358029442
101.58775981524248,280.9122401847575
105.17341427487389,264.42658572512613
117.22048572344494,271.3795142765551
153.5221704654553,244.47782953454464
140.16491338582676,201.63508661417322
106.83777441540579,153.26222558459423
68.46413447848252,119.13586552151746
52.94266113989638,86.35733886010364
34.953856624319414,70.14614337568057
26.48131367613568,59.11868632386432
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
34.19671052631578,53.903289473684204
111.59517324915578,126.50482675084422
221.78515283842796,258.21484716157204
278.8927748067061,381.1072251932939
352.5623582266444,452.23764177335556
337.6658905915507,563.8341094084493
260.54736562865435,687.7526343713456
334.1435040256905,614.8564959743095
320.6682692307692,579.3317307692307
251.3952015108496,477.9047984891504
169.1983174280686,368.80168257193134
145.31476107748998,287.78523892251013
87.74552123876461,221.35447876123544
26.306558272988116,110.2934417270119
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.683796120197794,68.1162038798022
20.77482099233426,186.52517900766574
40.24608847196523,415.65391152803477
41.66158273381295,609.338417266187
46.62207544672402,757.6779245532758
95.55551983546108,803.7444801645388
200.69192592899455,700.1080740710054
137.89588277762522,552.9041172223747
84.91064575173688,490.0893542482631
52.90372595561947,384.89627404438056
25.72585682335637,243.07414317664364
19.20038338658147,163.79961661341855
11.730085143774808,112.2699148562252
8.538794350378627,72.36120564962138
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.9035008402016484,42.896499159798346
9.582364973840523,102.51763502615945
16.160128228263293,173.23987177173672
28.769091874668085,276.330908125332
51.63588148408995,365.26411851591
75.82525065204241,395.97474934795764
89.50973838206609,460.99026161793387
69.83848508033665,602.4615149196634
71.6474867056695,722.3525132943305
72.94583006362922,716.3541699363707
62.17156399518557,622.3284360048144
42.97456328261302,452.425436717387
16.948141657952007,196.75185834204797
5.5370905587668595,54.962909441233144
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
32.776603679761315,80.6233963202387
120.6706204379562,173.22937956204376
212.24471559746104,280.355284402539
361.48610450450445,313.3138954954955
480.7972027972028,337.7027972027972
742.4346722068328,178.06532779316714
863.9237732253454,128.0762267746546
811.7038720835834,189.09612791641663
643.6573058443541,307.6426941556459
464.45397860353233,384.04602139646767
238.52431681604838,464.2756831839515
142.0449581948222,383.2550418051777
78.5272823933111,253.4727176066889
21.167225481978207,123.1327745180218
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
22.795243302351015,97.104756697649
31.97828256880734,273.5217174311927
29.950738285444103,471.0492617145559
55.2251613646842,628.2748386353159
33.989775068607926,803.010224931392
36.06376762758411,912.7362323724159
38.82324217108469,966.6767578289152
33.06448046543303,825.435519534567
23.71536775553214,605.7846322444678
29.436296252321625,789.5637037476782
23.652615650670125,686.8473843493299
16.786478625912306,515.2135213740877
11.503157238723752,325.2968427612762
8.16619276838688,141.93380723161312
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
11.523520301989063,42.97647969801094
27.067139479905443,113.23286052009459
30.140146057193437,183.25985394280656
34.4653375761211,284.0346624238789
25.398146435178592,398.4018535648214
14.521832699619772,353.57816730038024
15.72690131618129,323.0730986838187
47.742630140469075,480.0573698595309
61.73768786909329,403.86231213090673
71.41484049115797,552.585159508842
88.49674509979013,499.30325490020977
73.30248691099476,329.59751308900525
73.5474944278881,223.85250557211188
19.124297289186757,113.27570271081325
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
84.92058189655171,27.17941810344827
251.5531424251016,40.74685757489841
464.604594375651,34.29540562434904
622.8803629032258,30.61963709677419
715.4856521739131,71.51434782608695
741.8920327814992,192.90796721850074
739.3972782015255,260.10272179847453
811.1282989010989,188.3717010989011
665.5641927303466,253.43580726965345
444.025885604503,287.974114395497
302.6449233697484,230.8550766302516
247.46375950078368,168.43624049921627
144.73771798129115,97.16228201870886
55.53149606299212,40.56850393700787
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.922816928197813,47.97718307180219
8.342789805563566,108.65721019443643
8.943870507022137,182.75612949297786
14.074159134044564,352.9258408659554
41.341777413813055,623.9582225861869
83.12996381665891,808.370036183341
170.01501834036958,788.9849816596304
57.73803010767675,870.7619698923231
49.698653713427035,803.3013462865729
28.28513453299057,667.5148654670094
19.161883369330454,557.8381166306694
16.491269677467773,416.9087303225322
13.39381798187947,277.20618201812056
7.923681441536236,99.17631855846376
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.022415059074828,69.07758494092516
9.247095593159797,185.9529044068402
12.77889746838905,341.021102531611
31.399090364836965,608.900909635163
63.095572970681864,774.2044270293181
189.22099742400823,757.0790025759918
186.49115044247785,817.008849557522
48.62318090773492,957.676819092265
40.639336719042916,914.360663280957
50.935919696631714,801.8640803033682
36.11663927206022,671.6833607279397
21.9803666536917,509.5196333463083
14.241506542359893,325.3584934576401
9.345283018867924,143.0547169811321
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
29.802856475261407,83.09714352473861
92.09372327689414,171.9062767231059
146.29824833989974,260.60175166010026
204.47234832262671,394.5276516773733
230.77068466263614,529.2293153373639
223.04307752647404,657.956922473526
185.69524778814565,771.6047522118544
57.25703125,914.04296875
35.78356425779106,893.216435742209
34.08159594811101,780.718404051889
47.81033740129217,580.4896625987078
41.114732036836685,235.88526796316333
37.108699141516084,118.29130085848392
9.583557874218885,45.91644212578111
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7782701658792287,16.92172983412077
2.9904036666587097,43.50959633334129
8.19769498793889,86.20230501206112
10.513251765053786,159.28674823494626
16.812116908821412,268.2878830911786
25.110974284049508,389.98902571595056
67.45442107547579,455.54557892452425
26.098722074569704,549.7012779254302
23.626956338325243,605.6730436616747
24.00129480702477,574.2987051929751
31.524823190674528,486.97517680932543
27.660016546755056,365.83998345324494
